landmark_id,x,y,z
0,-0.29516068,0.37885976,0.53270578
1,-0.22096474,0.35633525,0.52932006
2,-0.17876731,0.34972754,0.52239263
3,-0.13540307,0.34435025,0.50866252
4,-0.10564594,0.34297341,0.49388877
5,-0.08066881,0.34153926,0.47188801
6,-0.04392745,0.34108427,0.43624216
7,-0.02035768,0.35199410,0.41807079
8,0.00010570,0.35587481,0.40239215
9,0.01418012,0.36512107,0.36971533
10,0.02388862,0.38317326,0.33746007
11,-0.34970653,0.38132235,0.56427187
12,-0.25806636,0.42398512,0.57019669
13,-0.19782305,0.47308567,0.57973742
14,-0.14391495,0.50223804,0.57060701
15,-0.10055691,0.53282744,0.54876423
16,-0.07473794,0.54119831,0.52638054
17,-0.04544286,0.53851897,0.48505178
18,-0.02552332,0.53094584,0.45259982
19,-0.01968952,0.50013995,0.42943484
20,-0.00702217,0.45432490,0.40130323
21,0.01006391,0.42531079,0.37438294
22,0.53657579,0.40409070,-0.35951278
23,0.54327846,0.36945161,-0.29926401
24,0.52581316,0.35222796,-0.24627595
25,0.51204163,0.34554994,-0.20012844
26,0.49967355,0.34083518,-0.16856247
27,0.47837612,0.34822854,-0.13957103
28,0.45313796,0.35314101,-0.11008994
29,0.41043055,0.35778719,-0.07788090
30,0.39096400,0.37040585,-0.06080408
31,0.36473805,0.38450283,-0.04576874
32,0.34675434,0.41341096,-0.03497324
33,0.57685316,0.40992513,-0.36912814
34,0.57071066,0.44260290,-0.31038037
35,0.56231236,0.46786171,-0.25625354
36,0.55549347,0.49124694,-0.20963174
37,0.54768169,0.50137144,-0.17468733
38,0.54383487,0.51261598,-0.13406160
39,0.52531940,0.50794083,-0.11205622
40,0.50172478,0.50491422,-0.09331436
41,0.46545351,0.48410693,-0.07295787
42,0.43409237,0.46020657,-0.06070239
43,0.39176852,0.42979562,-0.04635577
44,-0.54522580,0.50447774,0.67621309
45,-0.43062022,0.60087562,0.69697940
46,-0.30352083,0.67800409,0.67703801
