landmark_id,x,y,z
0,-1.10039532,0.37814394,-0.79233885
1,-1.06298316,0.23182411,-0.82432616
2,-1.06065798,0.08127707,-0.82545960
3,-1.03895640,-0.06298987,-0.80479681
4,-1.00398993,-0.21065167,-0.80147427
5,-0.95695436,-0.38569400,-0.79839128
6,-0.92686325,-0.51086372,-0.75860053
7,-0.89565647,-0.64522290,-0.70018268
8,-0.85257131,-0.76638734,-0.64064360
9,-0.79754680,-0.87469500,-0.54329044
10,-0.72124821,-0.96493620,-0.45195866
11,-0.61867142,-1.04183173,-0.29138160
12,-0.48735407,-1.10923851,-0.13140066
13,-0.35197741,-1.15815866,0.02456565
14,-0.22229831,-1.19370174,0.14593050
15,-0.07080489,-1.22524488,0.17514451
16,0.00945559,-1.21901715,0.20345972
17,0.08908348,-1.22447658,0.17224725
18,0.23745775,-1.17999792,0.15597489
19,0.35802171,-1.15923786,-0.00887167
20,0.49091542,-1.09839988,-0.14788814
21,0.61977649,-1.02923059,-0.31671879
22,0.71832985,-0.94727176,-0.46157315
23,0.79641056,-0.85837048,-0.56443149
24,0.85778219,-0.73660821,-0.65039110
25,0.89645195,-0.61007398,-0.70698476
26,0.92331094,-0.47071677,-0.76400715
27,0.95578939,-0.32545125,-0.79573143
28,0.98521173,-0.17570722,-0.81988025
29,1.01487637,-0.02942047,-0.79816252
30,1.02676177,0.10516758,-0.81879497
31,1.03055739,0.23727286,-0.84224129
32,1.06034982,0.38483092,-0.80496562
33,-0.80210739,0.69276482,0.07248519
34,-0.67546719,0.84038585,0.20695420
35,-0.51798606,0.84963900,0.32769305
36,-0.37731880,0.80117148,0.39293817
37,-0.25075492,0.73201263,0.42267090
38,-0.25900793,0.68246299,0.39714149
39,-0.38890857,0.70140415,0.37467793
40,-0.53996104,0.75291967,0.34720343
41,-0.69336790,0.75573999,0.24666254
42,0.24850953,0.75239825,0.42665434
43,0.37784114,0.81731266,0.39149308
44,0.52187717,0.86816096,0.31678683
45,0.67655277,0.85259789,0.19538181
46,0.80351651,0.69618499,0.06511801
47,0.68549377,0.76933157,0.24685703
48,0.52769172,0.76361179,0.34685907
49,0.39795384,0.72966897,0.37611780
50,0.26519343,0.70606971,0.41077271
51,0.01396083,0.39959008,0.43584108
52,0.00971758,0.26116854,0.54809654
53,0.00660705,0.09832165,0.68325186
54,0.01089262,-0.00592841,0.77075166
55,-0.10344923,0.33132702,0.35860062
56,-0.15529510,0.01630687,0.53267366
57,-0.22614908,-0.11518232,0.42697001
58,-0.14307053,-0.23084405,0.51461571
59,-0.03330854,-0.20596963,0.58796668
60,0.00928737,-0.23940788,0.58969706
61,0.05168411,-0.20778181,0.58437514
62,0.15958151,-0.23162529,0.49649042
63,0.24291342,-0.12465450,0.41629988
64,0.16579437,0.00774213,0.52124995
65,0.12186548,0.33113879,0.35351944
66,-0.61470926,0.45801064,0.18290292
67,-0.50909156,0.52438074,0.27663073
68,-0.41789240,0.54280788,0.30571964
69,-0.32139000,0.48562661,0.27631235
70,-0.25139773,0.39746067,0.23518918
71,-0.32505333,0.36677757,0.27888384
72,-0.41938317,0.37077993,0.28529352
73,-0.51340860,0.38438708,0.26228511
74,-0.40383890,0.47999156,0.30198270
75,0.23986946,0.40057728,0.22010027
76,0.34726107,0.49953061,0.27865160
77,0.44443470,0.54377156,0.28324476
78,0.53180009,0.50959808,0.23742364
79,0.61806053,0.45123467,0.16852032
80,0.53187686,0.38355774,0.23217985
81,0.42702964,0.37334925,0.26634324
82,0.34322286,0.38106224,0.26223171
83,0.40220097,0.47020751,0.28388670
84,-0.37521601,-0.60614383,0.34617347
85,-0.24075632,-0.48138225,0.53172219
86,-0.07482883,-0.40043354,0.61647677
87,0.01436912,-0.41249898,0.62844270
88,0.10010578,-0.39826089,0.61050260
89,0.25892097,-0.47649273,0.50848198
90,0.38496470,-0.58104455,0.31751350
91,0.25799984,-0.65444511,0.46436325
92,0.14706023,-0.71015894,0.54460937
93,0.01779150,-0.72343922,0.57118767
94,-0.11669594,-0.71459478,0.55317032
95,-0.23195854,-0.66513175,0.48098406
96,-0.34079438,-0.59483349,0.35371023
97,-0.10457135,-0.52651948,0.54215056
98,0.01112494,-0.51070184,0.56845629
99,0.12684529,-0.52281725,0.53448027
100,0.36045054,-0.57395685,0.32549566
101,0.13137650,-0.57181293,0.52689260
102,0.01894456,-0.57431620,0.55392748
103,-0.10029830,-0.57520396,0.53354341
104,-0.41683629,0.46534073,0.30213627
105,0.43293041,0.46642783,0.28144073
