landmark_id,x_px,y_px,visible,vertex_index
0,204.47088623046875,161.4115447998047,1,16743
1,203.632568359375,173.09413146972656,1,16876
2,204.11642456054688,184.89895629882812,1,16885
3,207.00955200195312,195.72900390625,1,16893
4,208.8365478515625,206.54090881347656,1,16652
5,210.581787109375,219.3760223388672,0,16279
6,214.9724578857422,229.17022705078125,1,16262
7,220.89051818847656,239.56715393066406,1,16304
8,227.099609375,249.01654052734375,1,32151
9,236.5985107421875,257.3965759277344,1,32511
10,246.18643188476562,264.4007568359375,1,32829
11,261.74920654296875,270.5521240234375,1,33141
12,278.085693359375,275.9176940917969,1,33400
13,295.07415771484375,279.60882568359375,1,33586
14,309.22650146484375,281.9307861328125,1,33704
15,316.1900939941406,283.6387634277344,0,33794
16,320.6954040527344,283.007080078125,0,33838
17,319.9461364746094,283.09368896484375,0,33884
18,322.220458984375,279.72064208984375,0,33973
19,311.6028137207031,278.0058898925781,0,34097
20,303.895751953125,273.42724609375,0,34290
21,293.27691650390625,267.7841796875,0,34561
22,283.9446105957031,261.3376159667969,0,34879
23,277.34832763671875,254.6733856201172,0,35202
24,271.5886535644531,246.12107849121094,0,35613
25,267.6418762207031,237.49664306640625,0,27801
26,263.52459716796875,228.0114288330078,0,27813
27,262.046875,217.8687286376953,0,27709
28,261.26531982421875,207.0176544189453,0,27447
29,262.9247741699219,196.52853393554688,0,27083
30,261.2331848144531,186.8048095703125,0,27075
31,259.559814453125,177.28436279296875,0,27196
32,262.28131103515625,166.98631286621094,0,27314
33,275.9794921875,138.59703063964844,1,28111
34,291.3266906738281,129.3958740234375,1,28787
35,304.3787536621094,127.0000991821289,1,29177
36,313.9036560058594,129.74423217773438,1,29382
37,319.5977478027344,133.2044219970703,1,29549
38,318.1745910644531,137.68765258789062,1,29526
39,312.85736083984375,136.29136657714844,1,5547
40,305.4178771972656,132.6482391357422,1,4515
41,292.923583984375,134.23138427734375,1,2967
42,332.927490234375,135.88470458984375,0,30288
43,333.3439025878906,132.4307098388672,0,30454
44,331.10882568359375,131.15792846679688,0,30662
45,326.32275390625,134.51092529296875,0,31056
46,317.5885009765625,143.7131805419922,0,31716
47,328.49249267578125,138.7098388671875,0,13141
48,332.67767333984375,136.57421875,0,11593
49,332.5205993652344,138.30795288085938,0,30488
50,332.2218322753906,139.08291625976562,0,30318
51,330.7715148925781,159.97720336914062,1,8161
52,337.8741149902344,170.6795654296875,1,8174
53,347.6305847167969,182.93820190429688,1,8185
54,353.6396179199219,191.75436401367188,1,8190
55,320.52691650390625,165.22618103027344,1,7082
56,330.3136291503906,189.8125762939453,1,6743
57,318.5130920410156,199.14254760742188,1,5485
58,327.45697021484375,208.17684936523438,1,6637
59,337.0636291503906,208.6063995361328,1,7842
60,338.4331970214844,211.8712615966797,1,8204
61,339.61517333984375,208.64222717285156,0,8562
62,336.19696044921875,208.73129272460938,0,9762
63,331.4792175292969,199.9462127685547,0,10886
64,338.85400390625,189.99166870117188,0,9626
65,326.7864990234375,165.5918731689453,0,9242
66,290.7671813964844,156.96273803710938,1,2215
67,301.3354187011719,152.5381622314453,1,3888
68,305.95269775390625,151.32237243652344,0,4661
69,306.53851318359375,154.96730041503906,0,5439
70,305.5254211425781,160.99000549316406,0,6215
71,306.59417724609375,162.98757934570312,0,5191
72,304.5362854003906,162.68650817871094,1,4416
73,299.99029541015625,161.54037475585938,1,3642
74,306.1505432128906,155.31005859375,1,4666
75,317.60076904296875,162.1785125732422,0,10077
76,323.1999816894531,156.58499145507812,0,10969
77,326.32958984375,154.05023193359375,0,11610
78,325.7903137207031,155.63272094726562,0,12514
79,321.93719482421875,159.96755981445312,0,14066
80,324.9688720703125,164.13050842285156,0,12784
81,324.92083740234375,164.80404663085938,0,11881
82,322.99658203125,163.77139282226562,0,11236
83,325.2066650390625,158.41488647460938,0,11487
84,309.84405517578125,234.42930603027344,0,5522
85,326.08233642578125,228.70059204101562,1,6025
86,337.2066345214844,224.0421142578125,1,7495
87,340.3870849609375,225.31517028808594,1,8215
88,342.0895080566406,224.2571563720703,0,8935
89,340.27276611328125,229.080810546875,0,10395
90,330.35308837890625,236.16419982910156,0,10795
91,338.27587890625,241.4914093017578,0,9555
92,340.4912414550781,244.64642333984375,0,8836
93,338.3800048828125,245.13536071777344,1,8236
94,333.896728515625,244.1775665283203,1,7636
95,325.183837890625,240.7637481689453,1,6915
96,311.68524169921875,234.17236328125,1,5909
97,331.3475036621094,232.6199493408203,1,7384
98,336.4794921875,232.55300903320312,1,8223
99,337.4681091308594,233.02491760253906,1,9064
100,330.57293701171875,235.88064575195312,0,10537
101,337.64166259765625,234.92808532714844,1,8829
102,336.0218811035156,235.05813598632812,1,8229
103,331.7691345214844,234.55844116210938,1,7629
104,305.811767578125,156.29885864257812,1,4538
105,325.87725830078125,158.69407653808594,0,11745
