landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.5803090929985046,0.42150217294692993,0.056773558259010315,0,2476,0.0
1,-0.5449475646018982,0.4162055253982544,0.10805827379226685,0,3124,0.0
2,-0.5159780383110046,0.42267245054244995,0.13353528082370758,1,3513,1.0
3,-0.47718870639801025,0.4287745952606201,0.15464043617248535,1,3900,1.0
4,-0.445706844329834,0.432961106300354,0.1640000194311142,1,4158,1.0
5,-0.4087415337562561,0.4332173764705658,0.15899096429347992,0,4417,0.0
6,-0.35458484292030334,0.4306638240814209,0.16118685901165009,1,4805,1.0
7,-0.3268268406391144,0.4381878674030304,0.15902814269065857,1,5062,1.0
8,-0.29919829964637756,0.43699413537979126,0.1589822769165039,1,5320,1.0
9,-0.2770082950592041,0.43430373072624207,0.12489589303731918,1,5704,1.0
10,-0.2494993656873703,0.4358900785446167,0.10000674426555634,0,6216,0.0
11,-0.6130704283714294,0.43953773379325867,0.037282589823007584,0,1955,0.0
12,-0.5748690962791443,0.46491044759750366,0.07011202722787857,1,2985,1.0
13,-0.5516495704650879,0.5032792091369629,0.09155800193548203,1,3499,1.0
14,-0.5166042447090149,0.5221726894378662,0.10645908117294312,0,3886,0.0
15,-0.47984424233436584,0.5477783679962158,0.11113344132900238,0,4272,0.0
16,-0.4524410665035248,0.5511496067047119,0.11441221088171005,0,4530,0.0
17,-0.4161014258861542,0.5403214693069458,0.11294789612293243,0,4918,0.0
18,-0.3840932846069336,0.5354035496711731,0.10625245422124863,0,5306,0.0
19,-0.3627801835536957,0.5138363242149353,0.1009359285235405,1,5437,1.0
20,-0.3289812207221985,0.48104748129844666,0.10148376226425171,1,5568,1.0
21,-0.29320815205574036,0.4654011130332947,0.09558605402708054,1,5826,1.0
22,0.5403573513031006,0.4713065028190613,0.10367654263973236,1,14197,1.0
23,0.49783799052238464,0.4677462577819824,0.16602662205696106,0,13298,0.0
24,0.4507468044757843,0.46617943048477173,0.18982264399528503,1,12784,1.0
25,0.40857598185539246,0.46660739183425903,0.2063136100769043,1,12397,1.0
26,0.3757789433002472,0.4622305631637573,0.2053453028202057,1,12140,1.0
27,0.3420339822769165,0.4692564308643341,0.2131616175174713,1,11881,1.0
28,0.30617135763168335,0.47052520513534546,0.2082512229681015,1,11623,1.0
29,0.25952616333961487,0.46022918820381165,0.18557526171207428,1,11237,1.0
30,0.23543810844421387,0.462468683719635,0.18194124102592468,1,10978,1.0
31,0.20943963527679443,0.45769086480140686,0.1650218814611435,0,10588,0.0
32,0.18107172846794128,0.4648253619670868,0.13924750685691833,1,10202,1.0
33,0.5849945545196533,0.505336344242096,0.11214730888605118,0,14192,0.0
34,0.528127908706665,0.5260022878646851,0.1252201795578003,1,13287,1.0
35,0.4856325089931488,0.5487520694732666,0.13853825628757477,1,12770,1.0
36,0.4442489743232727,0.5615384578704834,0.15039260685443878,0,12383,0.0
37,0.41140568256378174,0.5689849853515625,0.1548801064491272,0,12125,0.0
38,0.38035592436790466,0.5826647877693176,0.15152058005332947,0,11737,0.0
39,0.3534085750579834,0.571220338344574,0.14867694675922394,0,11480,0.0
40,0.3285754323005676,0.5631625652313232,0.1374388188123703,0,11094,0.0
41,0.2946162819862366,0.5389875173568726,0.13499827682971954,1,10838,1.0
42,0.2660210132598877,0.513839066028595,0.13626231253147125,1,10710,1.0
43,0.2243015021085739,0.4832497239112854,0.13560116291046143,1,10453,1.0
44,-0.8299974799156189,0.598555862903595,-0.10624486207962036,0,28114,0.0
45,-0.7870328426361084,0.7267916202545166,-0.08503121137619019,0,28536,0.0
46,-0.7100818753242493,0.8252686262130737,-0.07276513427495956,1,28821,1.0
47,-0.5912320017814636,0.894421398639679,-0.012031357735395432,1,29084,1.0
48,-0.49349507689476013,0.8985754251480103,0.06727305054664612,1,29267,1.0
49,-0.38502049446105957,0.879244863986969,0.1412132829427719,1,29411,1.0
50,-0.29359400272369385,0.8373352885246277,0.18427477777004242,1,29550,1.0
51,-0.77274090051651,0.6852110624313354,-0.027229832485318184,1,2322,1.0
52,-0.6950376629829407,0.769069254398346,0.024115782231092453,0,3355,0.0
53,-0.5941478610038757,0.7656694054603577,0.08137188106775284,1,4259,1.0
54,-0.47181522846221924,0.7612990736961365,0.11445631831884384,1,5161,1.0
55,-0.37023112177848816,0.7385865449905396,0.12970682978630066,1,5806,1.0
56,-0.2604391574859619,0.7450991868972778,0.17833778262138367,0,6441,0.0
57,0.8194179534912109,0.6624149084091187,-0.03985711187124252,1,31796,1.0
58,0.7753978967666626,0.7655593752861023,-0.005715664476156235,1,31376,1.0
59,0.681728720664978,0.8667539358139038,0.008825923316180706,1,31055,1.0
60,0.5604440569877625,0.9220587611198425,0.04845287278294563,1,30787,1.0
61,0.43375080823898315,0.9182430505752563,0.12933674454689026,1,30571,1.0
62,0.30528679490089417,0.8963326215744019,0.1922018975019455,1,30427,1.0
63,0.1983422338962555,0.8749526739120483,0.22081634402275085,1,30288,1.0
64,0.7389063835144043,0.724033534526825,0.06359092146158218,1,14044,1.0
65,0.6507379412651062,0.7921546697616577,0.10712739080190659,1,13013,1.0
66,0.5328267812728882,0.7980729341506958,0.15800930559635162,1,11981,1.0
67,0.41516491770744324,0.7544676661491394,0.17439119517803192,1,11078,1.0
68,0.3039607107639313,0.7563339471817017,0.18003396689891815,1,10432,1.0
69,0.18723323941230774,0.7559595704078674,0.21571315824985504,1,9808,1.0
70,-0.3571608364582062,-0.4839819669723511,0.516636848449707,1,5522,1.0
71,-0.32080987095832825,-0.4467472732067108,0.5386909246444702,0,5518,0.0
72,-0.27951908111572266,-0.4168146550655365,0.5859447717666626,1,5514,1.0
73,-0.2447989284992218,-0.37507811188697815,0.6207258701324463,1,5769,1.0
74,-0.21183452010154724,-0.3406005799770355,0.6409425139427185,0,6025,0.0
75,-0.1679835170507431,-0.3099748194217682,0.6574844121932983,1,6279,1.0
76,-0.1206166222691536,-0.2896564304828644,0.6747415661811829,1,6772,1.0
77,-0.06763716787099838,-0.28622767329216003,0.7017311453819275,1,7495,1.0
78,-0.002021309919655323,-0.3097592294216156,0.7097179889678955,1,8215,1.0
79,0.07373584061861038,-0.2881985902786255,0.6931804418563843,1,8935,1.0
80,0.11571242660284042,-0.29594141244888306,0.681159257888794,1,9655,1.0
81,0.15843068063259125,-0.31632527709007263,0.6644143462181091,1,10141,1.0
82,0.19816246628761292,-0.3438382148742676,0.6369926333427429,1,10395,1.0
83,0.23046086728572845,-0.3658953011035919,0.6085837483406067,1,10654,1.0
84,0.2722466289997101,-0.3913344442844391,0.56569904088974,0,10915,0.0
85,0.319125771522522,-0.4003099501132965,0.5323643088340759,0,10919,0.0
86,0.35793009400367737,-0.4356824457645416,0.4997374415397644,1,10795,1.0
87,-0.31826022267341614,-0.4846549928188324,0.5219824314117432,1,5909,1.0
88,-0.2838764190673828,-0.46723631024360657,0.5419329404830933,1,5906,1.0
89,-0.23558582365512848,-0.4476855993270874,0.5716223120689392,0,6162,0.0
90,-0.19615070521831512,-0.4327678084373474,0.5985434651374817,0,6415,0.0
91,-0.15687981247901917,-0.4211283028125763,0.6104978919029236,0,6782,0.0
92,-0.11625649034976959,-0.41675958037376404,0.6173678636550903,0,7145,0.0
93,-0.07268472760915756,-0.41499319672584534,0.6196810007095337,0,7505,0.0
94,-0.028996970504522324,-0.41373246908187866,0.6217647194862366,0,7865,0.0
95,0.007127169985324144,-0.407743901014328,0.6220241785049438,0,8225,0.0
96,0.04604065790772438,-0.40906885266304016,0.6220079660415649,0,8585,0.0
97,0.08661848306655884,-0.4106278419494629,0.6140663027763367,0,8945,0.0
98,0.12223146110773087,-0.40879878401756287,0.6057129502296448,0,9305,0.0
99,0.1555091142654419,-0.41593560576438904,0.5960732698440552,0,9665,0.0
100,0.1904977411031723,-0.42453503608703613,0.5838233232498169,0,10028,0.0
101,0.2327960729598999,-0.4314969778060913,0.5579714775085449,0,10277,0.0
102,0.2818250358104706,-0.43019789457321167,0.5268736481666565,1,10533,1.0
103,0.3311828672885895,-0.4430146813392639,0.5051644444465637,1,10537,1.0
104,-0.32252582907676697,-0.49394306540489197,0.5252710580825806,0,6041,0.0
105,-0.29411160945892334,-0.48756182193756104,0.5331631302833557,0,6297,0.0
106,-0.2606793940067291,-0.47140058875083923,0.5590731501579285,0,6544,0.0
107,-0.22899512946605682,-0.4514928162097931,0.586143434047699,1,6788,1.0
108,-0.17471206188201904,-0.43030881881713867,0.6288559436798096,1,7149,1.0
109,-0.12027721107006073,-0.42184340953826904,0.6569437980651855,1,7509,1.0
110,-0.0651133731007576,-0.41315150260925293,0.6764019131660461,1,7869,1.0
111,0.0045623015612363815,-0.40421807765960693,0.6845879554748535,1,8229,1.0
112,0.05970315635204315,-0.4026005268096924,0.6771643161773682,1,8589,1.0
113,0.11836759001016617,-0.4005720615386963,0.6604288816452026,1,8949,1.0
114,0.17432191967964172,-0.4127773642539978,0.6338728070259094,1,9309,1.0
115,0.23058593273162842,-0.430978924036026,0.5891422033309937,1,9669,1.0
116,0.2647944688796997,-0.4436698257923126,0.558429479598999,0,9912,0.0
117,0.3022972643375397,-0.45330777764320374,0.528698742389679,1,10158,1.0
118,0.3320668339729309,-0.45154157280921936,0.5141856670379639,1,10410,1.0
119,-0.34018731117248535,-0.5043088793754578,0.5267832279205322,1,5914,1.0
120,-0.3062681555747986,-0.4998745322227478,0.5503774881362915,1,6174,1.0
121,-0.26498857140541077,-0.49017852544784546,0.5987262725830078,1,6548,1.0
122,-0.22466601431369781,-0.4934990406036377,0.6500733494758606,1,6915,1.0
123,-0.17949067056179047,-0.5060380697250366,0.6854659914970398,1,7276,1.0
124,-0.1222207322716713,-0.5006437301635742,0.7185304164886475,1,7636,1.0
125,-0.05005694180727005,-0.4928300678730011,0.7403390407562256,1,7996,1.0
126,-0.0012091469252482057,-0.4939480721950531,0.7416495680809021,1,8236,1.0
127,0.04675699770450592,-0.4888724088668823,0.7357455492019653,1,8476,1.0
128,0.11107998341321945,-0.4815868139266968,0.7182996273040771,1,8836,1.0
129,0.1638702154159546,-0.4746018946170807,0.68939208984375,1,9196,1.0
130,0.2136172205209732,-0.4599727392196655,0.645578920841217,1,9555,1.0
131,0.260333389043808,-0.4541398882865906,0.5930218696594238,1,9916,1.0
132,0.3155682682991028,-0.45929908752441406,0.5451701879501343,0,10287,0.0
133,0.3529481291770935,-0.4580499529838562,0.5205440521240234,1,10541,1.0
