landmark_id,x,y,z
0,-0.38269112,0.37833700,-0.51485527
1,-0.40955311,0.35782659,-0.45727152
2,-0.42055991,0.35129628,-0.41795924
3,-0.42540708,0.34729573,-0.37383652
4,-0.42367876,0.34646177,-0.34173334
5,-0.41914523,0.34210432,-0.30881849
6,-0.40192163,0.33747175,-0.25885156
7,-0.38844621,0.34818739,-0.23320657
8,-0.37687576,0.35189223,-0.20867227
9,-0.34156895,0.36444831,-0.18227218
10,-0.31384555,0.37634310,-0.15977247
11,-0.38441169,0.39251271,-0.55781794
12,-0.41761100,0.42280102,-0.49932495
13,-0.44374904,0.45825112,-0.45935008
14,-0.45817572,0.47859365,-0.41722003
15,-0.46889177,0.50635874,-0.37443465
16,-0.46948043,0.51265222,-0.34359318
17,-0.46066964,0.50290728,-0.29948661
18,-0.44579449,0.49653494,-0.26147148
19,-0.42364281,0.47312731,-0.24363476
20,-0.38886672,0.43939468,-0.21829686
21,-0.36237544,0.41632736,-0.18684283
22,0.06595997,0.37368533,0.63863695
23,-0.00718648,0.35011858,0.60971034
24,-0.05139891,0.33651277,0.57133973
25,-0.08504315,0.33149236,0.53619742
26,-0.10475111,0.32516897,0.50975019
27,-0.12259039,0.33053818,0.48020795
28,-0.13831866,0.33472198,0.44730213
29,-0.14630862,0.33697832,0.39739227
30,-0.15878159,0.34669247,0.37166101
31,-0.16276887,0.35718909,0.33720636
32,-0.16253535,0.36960202,0.30664414
33,0.06404228,0.38130453,0.68355280
34,0.00439504,0.41959721,0.64724332
35,-0.04590579,0.45252809,0.61600399
36,-0.08803561,0.47479117,0.58501762
37,-0.11505108,0.48636732,0.55655593
38,-0.13753267,0.50634342,0.52150881
39,-0.14965305,0.49675205,0.48624074
40,-0.15837714,0.48991606,0.44703752
41,-0.16303611,0.46381071,0.40623823
42,-0.16320440,0.43646666,0.37864977
43,-0.16499256,0.39974087,0.34048805
44,-0.38058913,0.55933172,-0.76102829
45,-0.42930505,0.66399264,-0.67979443
46,-0.45848173,0.74139458,-0.57643712
47,-0.49381286,0.77371603,-0.43358344
48,-0.51606631,0.76486760,-0.31435916
49,-0.52657729,0.72041750,-0.18993500
50,-0.50972623,0.67442667,-0.09299333
51,-0.46141732,0.61066532,-0.65859771
52,-0.51641315,0.68158579,-0.55789942
53,-0.54461485,0.66859972,-0.43119633
54,-0.53394037,0.65782702,-0.29603881
55,-0.50487512,0.63193333,-0.19466911
56,-0.47097510,0.61202163,-0.08112019
57,0.24384867,0.55449718,0.84389424
58,0.15112707,0.64543742,0.82524383
59,0.05339443,0.74445909,0.76065034
60,-0.06379667,0.78837508,0.67220908
61,-0.18999691,0.76933825,0.58138311
62,-0.27916741,0.72672081,0.48064247
63,-0.33573058,0.69547027,0.38467616
64,0.09458228,0.59031945,0.81455833
65,-0.01017771,0.67009836,0.76980925
66,-0.13347588,0.68862337,0.67874289
67,-0.21381909,0.66315275,0.56641501
68,-0.26141846,0.64316428,0.46295941
69,-0.31516263,0.61801803,0.35730770
70,-0.40313101,-0.59100634,-0.27501449
71,-0.43040454,-0.56386852,-0.23482445
72,-0.46819326,-0.54812253,-0.17236178
73,-0.50306433,-0.52055407,-0.11078737
74,-0.52070022,-0.49950165,-0.06011299
75,-0.53305602,-0.47564915,-0.00384234
76,-0.53873497,-0.45853955,0.05982555
77,-0.53711313,-0.44801590,0.13164911
78,-0.51292735,-0.46297225,0.20910595
79,-0.47419816,-0.44446173,0.27816179
80,-0.42879763,-0.44301212,0.32772323
81,-0.37402561,-0.45965418,0.36943370
82,-0.31888056,-0.48307905,0.39667079
83,-0.26801610,-0.50120384,0.41860473
84,-0.19390443,-0.52246064,0.44161701
85,-0.13825603,-0.53168106,0.46070498
86,-0.09718299,-0.55877656,0.45962876
87,-0.40081936,-0.58404434,-0.24313533
88,-0.42608279,-0.57392871,-0.20539148
89,-0.45159432,-0.56134284,-0.13890772
90,-0.46726871,-0.55397004,-0.07995473
91,-0.47447300,-0.54500079,-0.02684695
92,-0.47819319,-0.54408991,0.02517830
93,-0.47442272,-0.54177916,0.07984813
94,-0.46106464,-0.54312027,0.13090034
95,-0.44270456,-0.53981018,0.17611335
96,-0.42341393,-0.53862131,0.22395912
97,-0.39420852,-0.53694892,0.26647609
98,-0.35242480,-0.53219718,0.30324069
99,-0.31308714,-0.53546035,0.33933157
100,-0.26457179,-0.53638947,0.37254882
101,-0.20754708,-0.53732294,0.40672264
102,-0.14895660,-0.54328972,0.43489549
103,-0.11122712,-0.55369020,0.44617298
104,-0.39922315,-0.59480870,-0.23838976
105,-0.40685716,-0.59416401,-0.20790878
106,-0.42520234,-0.59084749,-0.16027464
107,-0.44056717,-0.57849789,-0.11200514
108,-0.46174318,-0.57083452,-0.03580878
109,-0.46840745,-0.57055408,0.03320290
110,-0.46499369,-0.57147986,0.10356484
111,-0.44389555,-0.56902748,0.18064678
112,-0.40516549,-0.56603467,0.23910372
113,-0.36164850,-0.55793297,0.29455045
