landmark_id,x,y,z
0,-0.37426013,0.27634215,0.12469686
1,-0.34678453,0.26027226,0.15405042
2,-0.32675123,0.25395966,0.16942735
3,-0.30268610,0.24984497,0.18275942
4,-0.28474659,0.24828751,0.18930614
5,-0.26707563,0.24286669,0.19483013
6,-0.23797952,0.23711893,0.19494607
7,-0.22120845,0.24435781,0.19406363
8,-0.20641525,0.24685642,0.19343680
9,-0.18155216,0.25527942,0.18348242
10,-0.16286334,0.26231098,0.17548606
11,-0.40312833,0.28612721,0.11784814
12,-0.37327525,0.30717170,0.15517396
13,-0.35522696,0.33006999,0.18204176
14,-0.33441067,0.34192508,0.20198983
15,-0.31291330,0.35723966,0.21971054
16,-0.29510719,0.35995564,0.22741337
17,-0.26645750,0.35317871,0.23254743
18,-0.24041042,0.34857261,0.23176296
19,-0.22475605,0.33350819,0.22284329
20,-0.20396353,0.31107348,0.20817140
21,-0.18201642,0.29436630,0.20095828
22,0.37985817,0.26854339,0.10091175
23,0.34805718,0.25079083,0.14014153
24,0.31802845,0.24158707,0.15918958
25,0.29117554,0.23779821,0.17213102
26,0.27347252,0.23258346,0.18047950
27,0.25290939,0.23545305,0.18364930
28,0.23212582,0.23749952,0.18722066
29,0.20440632,0.23904149,0.18372633
30,0.18725906,0.24476060,0.18677913
31,0.16626303,0.25167486,0.18379948
32,0.14988911,0.25933158,0.18076116
33,0.40611252,0.27108291,0.11542761
34,0.37068591,0.29386640,0.14681274
35,0.34287202,0.31150535,0.17325512
36,0.31751490,0.32363537,0.19350791
37,0.29599407,0.32911801,0.20523368
38,0.27141029,0.33825609,0.21520296
39,0.24886274,0.33182544,0.21753104
40,0.22429381,0.32840484,0.21602853
41,0.19992356,0.31547561,0.20868903
42,0.18452904,0.30138710,0.20222232
43,0.16416100,0.28088528,0.19388372
44,-0.51931292,0.40025246,0.05838520
45,-0.48356739,0.47049192,0.10161521
46,-0.43137762,0.53070283,0.13672763
47,-0.35922372,0.54780430,0.19228444
48,-0.29616168,0.53596389,0.23616058
49,-0.22504812,0.49789280,0.27508819
50,-0.16304758,0.46194893,0.28912646
51,-0.48119432,0.43535587,0.13100636
52,-0.43744937,0.48266923,0.18799268
53,-0.37104031,0.47016665,0.23882793
54,-0.29133594,0.45805091,0.26427680
55,-0.22193687,0.43346512,0.26902339
56,-0.14719047,0.41097379,0.26873836
57,0.53802508,0.38479012,0.03990604
58,0.50681674,0.44215825,0.08674099
59,0.45234895,0.51095086,0.12800632
60,0.38055032,0.54148966,0.17668085
61,0.30293700,0.52609080,0.23574764
62,0.22517259,0.49009824,0.27208415
63,0.15527520,0.46816310,0.28735539
64,0.48969504,0.40357879,0.12208132
65,0.44540310,0.45325831,0.17714173
66,0.37110054,0.46530518,0.23245722
67,0.28996146,0.44803512,0.26025146
68,0.21949211,0.43047732,0.26603490
69,0.14483728,0.40933886,0.27137372
70,-0.21413927,-0.37282094,0.22488402
71,-0.20312771,-0.35705429,0.24980110
72,-0.18347640,-0.33977249,0.28436795
73,-0.15812436,-0.31595773,0.31300297
74,-0.13534077,-0.30013636,0.32832217
75,-0.11103773,-0.28131098,0.33902034
76,-0.07895681,-0.26540437,0.35312536
77,-0.04019266,-0.25038862,0.36775279
78,0.00736203,-0.25832665,0.37884778
79,0.05129241,-0.24866495,0.36851197
80,0.08553490,-0.25529948,0.35595438
81,0.11450624,-0.27295035,0.33980563
82,0.13383880,-0.29339656,0.32338670
83,0.15264733,-0.31026188,0.30595160
84,0.17448348,-0.33463129,0.27516350
85,0.19127084,-0.34744886,0.24840459
86,0.19405018,-0.36600995,0.22631449
87,-0.19650672,-0.36645976,0.23345217
88,-0.18218482,-0.35976025,0.25587535
89,-0.15298562,-0.34854001,0.28544751
90,-0.12558746,-0.34349582,0.30443797
91,-0.10030099,-0.33890390,0.31596389
92,-0.07534602,-0.33852753,0.32429087
93,-0.04877308,-0.33793315,0.32992691
94,-0.02210656,-0.33890304,0.33115798
95,0.00321420,-0.33741033,0.33068675
96,0.02882037,-0.33751559,0.33189559
