landmark_id,x_px,y_px,visible,vertex_index
0,238.30560302734375,557.22900390625,0,2476
1,243.51425170898438,563.2508544921875,0,3124
2,248.55938720703125,562.8443603515625,0,3513
3,256.29071044921875,561.6175537109375,1,3900
4,263.6072082519531,560.0010986328125,1,4158
5,273.127197265625,558.5136108398438,1,4417
6,287.4247741699219,556.509765625,1,4805
7,295.6008605957031,552.8040161132812,1,5062
8,303.2621154785156,551.331787109375,1,5320
9,314.8317565917969,547.3514404296875,1,5704
10,323.8603515625,541.271728515625,0,6216
11,231.97396850585938,554.3907470703125,1,1955
12,234.93226623535156,541.4356689453125,1,2985
13,237.36785888671875,529.0184936523438,1,3499
14,243.5532989501953,519.9464721679688,1,3886
15,251.3914794921875,510.4212951660156,0,4272
16,257.4752502441406,507.11712646484375,0,4530
17,267.6150207519531,506.8466491699219,0,4918
18,277.6708068847656,508.09075927734375,0,5306
19,286.0121154785156,513.5733032226562,0,5437
20,298.008544921875,524.4525756835938,1,5568
21,309.5650329589844,531.3761596679688,1,5826
22,559.9161376953125,520.702880859375,0,14197
23,542.9674682617188,528.9933471679688,0,13298
24,526.6085815429688,534.1448364257812,1,12784
25,512.7344360351562,536.476806640625,1,12397
26,503.4551086425781,537.9751586914062,1,12140
27,493.0496826171875,536.5549926757812,1,11881
28,482.5937194824219,535.7103271484375,1,11623
29,470.5438537597656,535.6300048828125,1,11237
30,463.8503723144531,533.1925659179688,1,10978
31,457.3970947265625,531.0513305664062,1,10588
32,452.1800231933594,524.8527221679688,1,10202
33,565.339111328125,512.1203002929688,1,14192
34,548.1981811523438,501.1656494140625,1,13287
35,532.3253784179688,491.6341247558594,1,12770
36,517.9236450195312,485.50067138671875,1,12383
37,507.0986022949219,481.65155029296875,0,12125
38,496.7196960449219,477.74993896484375,0,11737
39,488.7546081542969,479.53985595703125,0,11480
40,482.60369873046875,482.27301025390625,1,11094
41,475.4174499511719,491.2437438964844,1,10838
42,469.9833068847656,501.74652099609375,0,10710
43,462.0736083984375,515.8117065429688,1,10453
44,187.42245483398438,531.1997680664062,0,28114
45,190.32469177246094,504.53875732421875,0,28536
46,205.54188537597656,481.5713195800781,0,28821
47,231.8600616455078,464.10791015625,1,29084
48,254.15576171875,464.5235900878906,1,29267
49,281.7485656738281,469.6990661621094,1,29411
50,304.2127380371094,478.50958251953125,1,29550
51,189.21160888671875,514.952392578125,1,2322
52,201.43426513671875,500.31573486328125,1,3355
53,224.5465850830078,503.39276123046875,1,4259
54,257.66278076171875,501.328857421875,1,5161
55,286.5394592285156,500.30352783203125,1,5806
56,314.4959411621094,494.5642395019531,1,6441
57,631.3413696289062,470.4149169921875,0,31796
58,607.5256958007812,447.7990417480469,1,31376
59,569.5501708984375,423.7517395019531,1,31055
60,523.9214477539062,413.9908447265625,1,30787
61,479.85748291015625,423.9523620605469,1,30571
62,441.1874694824219,438.63018798828125,1,30427
63,409.89886474609375,451.3493957519531,1,30288
64,595.7493896484375,460.9582824707031,1,14044
65,559.9609375,451.1796569824219,1,13013
66,518.4080200195312,456.331298828125,1,11981
67,484.49920654296875,470.01080322265625,1,11078
68,452.53741455078125,474.986083984375,1,10432
69,417.5700988769531,482.3105163574219,1,9808
70,281.26251220703125,810.9593505859375,1,5522
71,290.177978515625,803.2686767578125,1,5518
72,298.8804016113281,799.765380859375,0,5514
73,303.9527893066406,791.835205078125,1,5769
74,309.396728515625,784.1586303710938,1,6025
75,317.46539306640625,777.0694580078125,1,6279
76,327.8466491699219,772.1221923828125,1,6772
77,339.764404296875,774.126220703125,1,7495
78,359.2084045410156,782.143798828125,1,8215
79,380.2799377441406,772.9375610351562,1,8935
80,391.75836181640625,773.4479370117188,1,9655
81,406.9443359375,777.0963745117188,1,10141
82,421.9826354980469,782.21875,0,10395
83,434.6488342285156,786.474853515625,0,10654
84,452.7021789550781,789.800537109375,0,10915
85,468.9915771484375,790.163330078125,0,10919
86,481.697265625,797.9756469726562,1,10795
87,291.5514831542969,810.7971801757812,0,5909
88,298.9764709472656,809.526123046875,0,5906
89,308.3688659667969,806.2366333007812,0,6162
90,315.57568359375,803.3009643554688,0,6415
91,324.83709716796875,800.4130859375,0,6782
92,335.1824951171875,799.5908203125,0,7145
93,347.1620788574219,799.0833129882812,0,7505
94,359.174560546875,799.1361083984375,0,7865
95,370.0186767578125,797.6593017578125,0,8225
96,381.7669677734375,797.1746826171875,0,8585
97,394.2795104980469,795.4903564453125,0,8945
98,406.7192077636719,793.35107421875,0,9305
99,418.6368408203125,793.981689453125,0,9665
100,430.71783447265625,796.0218505859375,0,10028
101,445.5790100097656,797.2496337890625,0,10277
102,460.295166015625,795.5321655273438,1,10533
103,474.4810485839844,797.414794921875,1,10537
104,290.6034851074219,812.811279296875,0,6041
105,296.606201171875,811.3803100585938,0,6297
106,302.7005920410156,805.855224609375,0,6544
107,308.9040222167969,799.2769165039062,0,6788
108,318.3897399902344,793.2950439453125,1,7149
109,329.6571960449219,790.5980224609375,0,7509
110,342.1996765136719,788.2252197265625,1,7869
111,359.13336181640625,785.7478637695312,0,8229
112,375.35357666015625,783.7207641601562,0,8589
113,393.66937255859375,783.0309448242188,0,8949
114,413.886474609375,787.2007446289062,1,9309
115,436.7417907714844,793.2214965820312,1,9669
116,450.9122314453125,797.2474975585938,1,9912
117,465.0558166503906,799.58642578125,1,10158
118,473.79681396484375,799.6787109375,0,10410
119,286.58294677734375,815.5248413085938,1,5914
120,292.5570983886719,815.3228149414062,0,6174
121,298.617919921875,812.7421875,0,6548
122,305.8608093261719,811.8140869140625,1,6915
123,314.8350830078125,812.432373046875,1,7276
124,324.927734375,809.43212890625,1,7636
125,340.271240234375,807.218017578125,1,7996
126,351.7605285644531,807.3411254882812,1,8236
127,364.2737121582031,806.0365600585938,1,8476
128,382.9464416503906,805.3967895507812,1,8836
129,401.2041015625,805.6563110351562,1,9196
130,420.93768310546875,803.7941284179688,1,9555
131,442.57611083984375,803.3621215820312,1,9916
132,465.4071044921875,804.3460693359375,1,10287
133,477.6027526855469,803.5974731445312,1,10541
