landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.5721511244773865,0.44300782680511475,0.1736181676387787,1,2476,1.0
1,-0.5350490212440491,0.4001940190792084,0.2208523154258728,0,3124,0.0
2,-0.5048887729644775,0.38053518533706665,0.2459309995174408,1,3513,1.0
3,-0.46611347794532776,0.363594114780426,0.2692317068576813,1,3900,1.0
4,-0.4365207850933075,0.35487306118011475,0.2821935713291168,1,4158,1.0
5,-0.4091007113456726,0.34329140186309814,0.291752427816391,0,4417,0.0
6,-0.36333826184272766,0.3300155699253082,0.29483383893966675,1,4805,1.0
7,-0.3326157331466675,0.33645156025886536,0.2980811893939972,1,5062,1.0
8,-0.3073919713497162,0.337328165769577,0.29901573061943054,1,5320,1.0
9,-0.2613637447357178,0.34659937024116516,0.29472219944000244,0,5704,0.0
10,-0.22232048213481903,0.3532668650150299,0.28134778141975403,1,6216,1.0
11,-0.6093760132789612,0.46842339634895325,0.1560535430908203,1,1955,1.0
12,-0.5614021420478821,0.4830135703086853,0.2203299105167389,1,2985,1.0
13,-0.5251412391662598,0.5028309226036072,0.26839467883110046,1,3499,1.0
14,-0.4869888424873352,0.5086042284965515,0.3003579080104828,1,3886,1.0
15,-0.4438340961933136,0.519542932510376,0.32768118381500244,1,4272,1.0
16,-0.41160207986831665,0.5153177976608276,0.3387032449245453,1,4530,1.0
17,-0.36523550748825073,0.4942297637462616,0.3413161039352417,1,4918,1.0
18,-0.32459375262260437,0.48065903782844543,0.3391053080558777,1,5306,1.0
19,-0.30397385358810425,0.45594385266304016,0.32750189304351807,1,5437,1.0
20,-0.2756483554840088,0.4222865402698517,0.31584227085113525,1,5568,1.0
21,-0.24377593398094177,0.3975887596607208,0.309013307094574,1,5826,1.0
22,0.6632395386695862,0.34287965297698975,0.19249725341796875,0,14197,0.0
23,0.6155728101730347,0.3047686219215393,0.2442159503698349,1,13298,1.0
24,0.5649573802947998,0.2875846326351166,0.26717373728752136,0,12784,0.0
25,0.5213351249694824,0.27964985370635986,0.28366073966026306,0,12397,0.0
26,0.49086204171180725,0.27029892802238464,0.29704418778419495,1,12140,1.0
27,0.4578886926174164,0.27838560938835144,0.29612353444099426,1,11881,1.0
28,0.42477431893348694,0.2825844883918762,0.2980814576148987,1,11623,1.0
29,0.37978747487068176,0.2856699526309967,0.2941785156726837,1,11237,1.0
30,0.35721153020858765,0.2997014820575714,0.29038986563682556,1,10978,1.0
31,0.3251013457775116,0.3178000748157501,0.2817729711532593,0,10588,0.0
32,0.3014632761478424,0.3400409519672394,0.2738683521747589,1,10202,1.0
33,0.6951556205749512,0.3555498719215393,0.2141268104314804,0,14192,0.0
34,0.6507417559623718,0.3794432282447815,0.2541210353374481,1,13287,1.0
35,0.6082420349121094,0.39852607250213623,0.2878578305244446,1,12770,1.0
36,0.5689178705215454,0.41368284821510315,0.3138207197189331,0,12383,0.0
37,0.5358090996742249,0.42109453678131104,0.32906046509742737,1,12125,1.0
38,0.4972037076950073,0.43416929244995117,0.34838417172431946,1,11737,1.0
39,0.4642041027545929,0.422015517950058,0.3495999872684479,1,11480,1.0
40,0.42883533239364624,0.41581013798713684,0.3473745584487915,0,11094,0.0
41,0.3907812535762787,0.4018641710281372,0.33452239632606506,0,10838,0.0
42,0.3632504940032959,0.38683071732521057,0.32109206914901733,1,10710,1.0
43,0.3273235857486725,0.3630235493183136,0.30237647891044617,0,10453,0.0
44,-0.7454601526260376,0.711754322052002,0.05601915344595909,1,28114,1.0
45,-0.6781978011131287,0.8288602232933044,0.12985868752002716,1,28536,1.0
46,-0.5814437866210938,0.9199965596199036,0.18725170195102692,1,28821,1.0
47,-0.4733845293521881,0.9358915090560913,0.2785587012767792,1,29084,1.0
48,-0.3841536045074463,0.9065873026847839,0.3544396162033081,1,29267,1.0
49,-0.2796958088874817,0.8425812721252441,0.42059528827667236,1,29411,1.0
50,-0.18870995938777924,0.7836821675300598,0.44634708762168884,1,29550,1.0
51,-0.6802652478218079,0.7620508670806885,0.1672334372997284,1,2322,1.0
52,-0.6035689115524292,0.8285825848579407,0.256465345621109,1,3355,1.0
53,-0.5036877989768982,0.797143816947937,0.3339827060699463,1,4259,1.0
54,-0.3844144642353058,0.7630983591079712,0.3885946273803711,1,5161,1.0
55,-0.2819291651248932,0.7122544050216675,0.404117226600647,1,5806,1.0
56,-0.16793017089366913,0.6725192666053772,0.4168761968612671,1,6441,1.0
57,0.8900090456008911,0.5677685737609863,0.09395146369934082,0,31796,0.0
58,0.8516045808792114,0.672064483165741,0.16285917162895203,0,31376,0.0
59,0.7714950442314148,0.7979778051376343,0.22031868994235992,0,31055,0.0
60,0.6696960926055908,0.8496202230453491,0.2915378212928772,0,30787,0.0
61,0.5614098310470581,0.8200841546058655,0.38484886288642883,1,30571,1.0
62,0.44211113452911377,0.7707861065864563,0.4400904178619385,1,30427,1.0
63,0.3287828862667084,0.7609702944755554,0.4634988307952881,1,30288,1.0
64,0.8212672472000122,0.6065763235092163,0.2112826406955719,0,14044,0.0
65,0.7591149806976318,0.6866611838340759,0.29247915744781494,0,13013,0.0
66,0.6495387554168701,0.7033036351203918,0.37162116169929504,1,11981,1.0
67,0.529880166053772,0.6713281273841858,0.4075467884540558,1,11078,1.0
68,0.4251650273799896,0.6634867787361145,0.4245118498802185,1,10432,1.0
69,0.3120753765106201,0.6469385027885437,0.4349798858165741,1,9808,1.0
70,-0.40253713726997375,-0.6047648191452026,0.3686901926994324,1,5522,1.0
71,-0.38920071721076965,-0.5830773711204529,0.40632590651512146,1,5518,1.0
72,-0.3735368847846985,-0.560635507106781,0.45141494274139404,1,5514,1.0
73,-0.33836629986763,-0.5358521938323975,0.4860481023788452,1,5769,1.0
74,-0.3069950342178345,-0.5181776881217957,0.5057976245880127,1,6025,1.0
75,-0.2708161175251007,-0.4971185326576233,0.5239917039871216,1,6279,1.0
76,-0.22536426782608032,-0.47785404324531555,0.545452356338501,1,6772,1.0
77,-0.16673123836517334,-0.46066534519195557,0.5718024969100952,1,7495,1.0
78,-0.09139567613601685,-0.48701217770576477,0.5887702703475952,1,8215,1.0
79,-0.010444455780088902,-0.4747823178768158,0.5821698307991028,1,8935,1.0
80,0.04614117369055748,-0.49315759539604187,0.5637904405593872,1,9655,1.0
81,0.09438464045524597,-0.5213761329650879,0.542422890663147,1,10141,1.0
82,0.1276107281446457,-0.5530973672866821,0.5182850360870361,0,10395,0.0
83,0.15830117464065552,-0.5756713151931763,0.49062037467956543,0,10654,0.0
84,0.19691883027553558,-0.6034888029098511,0.4488430619239807,0,10915,0.0
85,0.22583188116550446,-0.6236304640769958,0.4088553786277771,0,10919,0.0
86,0.23886734247207642,-0.6558047533035278,0.37351199984550476,0,10795,0.0
87,-0.3749519884586334,-0.6011074185371399,0.38344645500183105,1,5909,1.0
88,-0.3578978180885315,-0.5956091284751892,0.41008830070495605,1,5906,1.0
89,-0.3208189010620117,-0.5918084979057312,0.4396802484989166,1,6162,1.0
90,-0.2839347720146179,-0.5913172960281372,0.4614109396934509,1,6415,1.0
91,-0.2490566223859787,-0.5876775979995728,0.4731045365333557,1,6782,1.0
92,-0.21382424235343933,-0.5869349241256714,0.48170995712280273,1,7145,1.0
93,-0.1747475266456604,-0.5926308631896973,0.48815253376960754,1,7505,1.0
94,-0.13400128483772278,-0.601203203201294,0.491837739944458,1,7865,1.0
95,-0.09515464305877686,-0.6052111983299255,0.49677199125289917,1,8225,1.0
96,-0.05399667099118233,-0.6050456762313843,0.49907734990119934,1,8585,1.0
97,-0.011457744985818863,-0.6036781668663025,0.4956391155719757,0,8945,0.0
