landmark_id,x_px,y_px,visible,vertex_index
0,228.36911010742188,285.2777404785156,0,2476
1,235.3636016845703,288.9313049316406,1,3124
2,240.3212890625,289.7467956542969,0,3513
3,246.5531463623047,290.7447509765625,1,3900
4,251.51702880859375,291.11065673828125,1,4158
5,257.0147705078125,290.72216796875,0,4417
6,265.1116027832031,291.3169860839844,1,4805
7,269.6839294433594,290.5633239746094,1,5062
8,273.9290771484375,290.9565734863281,1,5320
9,276.7025451660156,289.4272766113281,0,5704
10,280.5793151855469,286.70611572265625,0,6216
11,221.35897827148438,284.3426208496094,0,1955
12,230.15975952148438,280.4285583496094,0,2985
13,235.49270629882812,275.3544616699219,1,3499
14,241.87799072265625,271.8943176269531,1,3886
15,248.4704132080078,267.54754638671875,0,4272
16,252.92869567871094,266.16424560546875,0,4530
17,258.7191162109375,266.05877685546875,0,4918
18,263.4991149902344,266.9655456542969,0,5306
19,266.0350341796875,270.6563720703125,1,5437
20,269.9104309082031,277.41754150390625,1,5568
21,274.6792297363281,280.8488464355469,1,5826
22,401.64398193359375,284.38787841796875,0,14197
23,397.1501770019531,288.3230895996094,1,13298
24,389.99346923828125,290.3609313964844,1,12784
25,384.2303466796875,291.5513916015625,1,12397
26,379.7781982421875,292.06207275390625,1,12140
27,374.8766784667969,291.5587158203125,1,11881
28,369.2866516113281,291.2301025390625,1,11623
29,361.58062744140625,291.2086181640625,0,11237
30,358.0958557128906,290.0294189453125,1,10978
31,354.06024169921875,288.6214904785156,0,10588
32,350.0181884765625,284.33935546875,0,10202
33,408.43170166015625,282.5604553222656,0,14192
34,400.1602783203125,278.7607421875,1,13287
35,394.6546630859375,275.0816955566406,1,12770
36,389.51031494140625,272.5442199707031,1,12383
37,385.2628173828125,270.8050842285156,0,12125
38,381.4411315917969,268.655517578125,0,11737
39,377.3160705566406,268.94952392578125,0,11480
40,373.5646667480469,269.1636047363281,0,11094
41,368.276123046875,272.4156188964844,1,10838
42,363.7134094238281,276.40032958984375,1,10710
43,357.2574768066406,281.4606018066406,1,10453
44,187.9492645263672,266.1559143066406,1,28114
45,198.61866760253906,255.8069610595703,1,28536
46,215.0485076904297,248.52667236328125,1,28821
47,237.7145233154297,243.27157592773438,1,29084
48,255.48068237304688,247.17486572265625,1,29267
49,274.2995300292969,252.00341796875,1,29411
50,288.3127136230469,259.3396911621094,1,29550
51,201.32952880859375,263.1091003417969,1,2322
52,217.30862426757812,257.13702392578125,1,3355
53,235.74635314941406,261.74365234375,1,4259
54,256.5428771972656,264.83172607421875,1,5161
55,272.0573425292969,265.69171142578125,1,5806
56,289.9866027832031,264.9208679199219,0,6441
57,441.55096435546875,262.996337890625,1,31796
58,435.01806640625,255.53665161132812,1,31376
59,419.5824279785156,246.53634643554688,1,31055
60,400.3846740722656,242.51885986328125,1,30787
61,381.57427978515625,248.54931640625,1,30571
62,362.4446105957031,253.88621520996094,1,30427
63,346.0010986328125,257.6815490722656,1,30288
64,430.6105041503906,263.9949645996094,1,14044
65,417.66558837890625,259.4554138183594,1,13013
66,398.97607421875,263.5588684082031,1,11981
67,380.0343933105469,269.2073974609375,1,11078
68,362.5191955566406,268.2823181152344,1,10432
69,344.500244140625,270.2542419433594,1,9808
70,246.46533203125,436.260009765625,0,5522
71,251.86907958984375,434.19970703125,0,5518
72,258.5028381347656,434.9185485839844,0,5514
73,265.58612060546875,433.5633544921875,1,5769
74,272.5982971191406,431.8957824707031,0,6025
75,281.2173156738281,430.3309631347656,1,6279
76,290.6470947265625,429.82745361328125,1,6772
77,301.06671142578125,432.7461853027344,1,7495
78,313.9190673828125,437.5675964355469,1,8215
79,327.76702880859375,433.6975402832031,1,8935
80,335.81787109375,434.4507751464844,1,9655
81,343.3360900878906,436.2673034667969,1,10141
82,349.3974914550781,437.9679260253906,1,10395
83,353.8175354003906,438.94384765625,0,10654
84,359.8085632324219,439.3271789550781,0,10915
85,366.644775390625,438.44189453125,0,10919
86,371.9591979980469,440.22979736328125,1,10795
87,251.5885467529297,436.4968566894531,0,5909
88,255.94932556152344,437.1819152832031,1,5906
89,264.6712341308594,437.7066955566406,1,6162
90,272.67572021484375,439.20745849609375,0,6415
91,280.4552307128906,439.171875,0,6782
92,288.4808654785156,439.89166259765625,0,7145
93,297.0276794433594,441.0451354980469,0,7505
94,306.0530090332031,441.9533386230469,0,7865
95,313.9077453613281,441.7581481933594,0,8225
96,321.5400695800781,441.9544372558594,0,8585
97,329.4184265136719,441.5615234375,0,8945
98,336.18072509765625,440.6551513671875,0,9305
99,342.15155029296875,441.1961364746094,0,9665
100,347.7927551269531,441.9208679199219,0,10028
101,354.0132751464844,441.4080505371094,0,10277
102,360.6483154296875,439.7409362792969,1,10533
103,367.75164794921875,440.3909912109375,1,10537
104,250.74195861816406,437.843017578125,1,6041
105,255.14724731445312,438.4977111816406,0,6297
106,261.72625732421875,438.18316650390625,0,6544
107,268.60491943359375,437.367431640625,0,6788
108,280.02313232421875,438.05389404296875,1,7149
109,291.1777038574219,440.1051025390625,1,7509
110,302.2859802246094,442.1151428222656,1,7869
111,315.26837158203125,442.59234619140625,1,8229
112,325.6809387207031,441.7146911621094,1,8589
113,336.12164306640625,440.4127197265625,1,8949
114,345.6490478515625,440.9990539550781,1,9309
115,354.3132629394531,442.2333679199219,0,9669
116,358.6391906738281,442.935302734375,0,9912
117,363.6798400878906,442.7784423828125,0,10158
118,367.8316650390625,441.963623046875,1,10410
119,248.38351440429688,439.20147705078125,1,5914
120,254.02896118164062,440.933837890625,0,6174
121,263.423095703125,442.98065185546875,0,6548
122,272.3617248535156,446.8424377441406,1,6915
123,281.54071044921875,451.539794921875,1,7276
124,292.09954833984375,454.0896911621094,1,7636
125,305.1209411621094,455.89349365234375,1,7996
126,313.3099670410156,456.4864501953125,1,8236
127,321.4774475097656,456.08636474609375,1,8476
128,332.413330078125,454.4421081542969,1,8836
129,341.0979919433594,452.09710693359375,1,9196
130,349.0410461425781,448.6514892578125,1,9555
131,356.7155456542969,445.9804382324219,1,9916
132,365.5243225097656,444.9308776855469,0,10287
133,370.6912536621094,443.614990234375,1,10541
