landmark_id,x,y,z,visible,vertex_index
0,-0.3123553991317749,0.2703482210636139,0.14062955975532532,0,2476
1,-0.28736183047294617,0.2617523968219757,0.16471520066261292,1,3124
2,-0.2696318030357361,0.26154401898384094,0.17768703401088715,0,3513
3,-0.24705514311790466,0.2600690722465515,0.18760916590690613,1,3900
4,-0.22889867424964905,0.2596829831600189,0.1915089637041092,1,4158
5,-0.20822328329086304,0.26008960604667664,0.18543465435504913,0,4417
6,-0.17809875309467316,0.2578464448451996,0.18400588631629944,1,4805
7,-0.1613163948059082,0.2611570656299591,0.18542566895484924,1,5062
8,-0.14559736847877502,0.2599692642688751,0.18609991669654846,1,5320
9,-0.13420480489730835,0.2622039318084717,0.1685016006231308,0,5704
10,-0.11899951100349426,0.2696802616119385,0.15408915281295776,0,6216
11,-0.3381926119327545,0.27252426743507385,0.1352682113647461,0,1955
12,-0.3069334626197815,0.2924298942089081,0.15863749384880066,0,2985
13,-0.2885708212852478,0.3157550096511841,0.17842671275138855,1,3499
14,-0.2658521234989166,0.33124762773513794,0.18960881233215332,1,3886
15,-0.24203716218471527,0.34841388463974,0.1925741583108902,0,4272
16,-0.2256065309047699,0.35345640778541565,0.19090744853019714,0,4530
17,-0.2036849856376648,0.35229727625846863,0.1817827671766281,0,4918
18,-0.1853923797607422,0.34738925099372864,0.17316056787967682,0,5306
19,-0.17517253756523132,0.332008957862854,0.1651422530412674,1,5437
20,-0.15989194810390472,0.30564624071121216,0.1601332128047943,1,5568
21,-0.14139346778392792,0.29142794013023376,0.1530655175447464,1,5826
22,0.33619755506515503,0.27854958176612854,0.13177374005317688,0,14197
23,0.3164421617984772,0.26881664991378784,0.15828245878219604,1,13298
24,0.28863608837127686,0.26283180713653564,0.1681450605392456,1,12784
25,0.26601070165634155,0.2601240277290344,0.17794233560562134,1,12397
26,0.24933435022830963,0.2581687569618225,0.17866232991218567,1,12140
27,0.23055705428123474,0.26057663559913635,0.1819370687007904,1,11881
28,0.20993569493293762,0.26105743646621704,0.17925094068050385,1,11623
29,0.18231241405010223,0.25866228342056274,0.16870100796222687,0,11237
30,0.16945403814315796,0.2624135911464691,0.16582171618938446,1,10978
31,0.15516580641269684,0.2657416760921478,0.15677772462368011,0,10588
32,0.1407575011253357,0.279485285282135,0.1451878398656845,0,10202
33,0.36025258898735046,0.28770774602890015,0.14123980700969696,0,14192
34,0.3274058401584625,0.3037537634372711,0.15066616237163544,1,13287
35,0.3049139082431793,0.3196249008178711,0.16122663021087646,1,12770
36,0.28412896394729614,0.3309382200241089,0.17078600823879242,1,12383
37,0.2674316167831421,0.3383103013038635,0.17564506828784943,0,12125
38,0.25227710604667664,0.34727638959884644,0.18070033192634583,0,11737
