landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.5535221695899963,0.4148329496383667,0.05730433762073517,0,2476,0.0
1,-0.5196248292922974,0.4071856439113617,0.10455390065908432,1,3124,1.0
2,-0.4922666847705841,0.41156190633773804,0.1292983740568161,0,3513,0.0
3,-0.4546973705291748,0.4152664244174957,0.15142643451690674,1,3900,1.0
4,-0.4241909980773926,0.41821640729904175,0.1621638536453247,1,4158,1.0
5,-0.3882765471935272,0.4196757376194,0.15615306794643402,0,4417,0.0
6,-0.33723071217536926,0.41865867376327515,0.16036012768745422,1,4805,1.0
7,-0.30914372205734253,0.4255959689617157,0.16306041181087494,1,5062,1.0
8,-0.2819591164588928,0.42471373081207275,0.1662800908088684,1,5320,1.0
9,-0.2589108943939209,0.4230577349662781,0.13834956288337708,0,5704,0.0
10,-0.22960489988327026,0.43024003505706787,0.11675992608070374,0,6216,0.0
11,-0.5945828557014465,0.427188515663147,0.03648747503757477,0,1955,0.0
12,-0.5504787564277649,0.44948631525039673,0.07443138211965561,0,2985,0.0
13,-0.5263757109642029,0.48481178283691406,0.10181290656328201,1,3499,1.0
14,-0.4918314814567566,0.5026319622993469,0.11953737586736679,1,3886,1.0
15,-0.4547187089920044,0.5272367596626282,0.12542138993740082,0,4272,0.0
16,-0.42693254351615906,0.5308630466461182,0.12714862823486328,0,4530,0.0
17,-0.3896044194698334,0.521504282951355,0.12152083218097687,0,4918,0.0
18,-0.35570815205574036,0.5183655619621277,0.1142335906624794,0,5306,0.0
19,-0.3344310224056244,0.4972672462463379,0.10917383432388306,1,5437,1.0
20,-0.3036446273326874,0.4656398892402649,0.11282885819673538,1,5568,1.0
21,-0.26983046531677246,0.4540105164051056,0.10719329863786697,1,5826,1.0
22,0.5229129195213318,0.455394446849823,0.13788624107837677,0,14197,0.0
23,0.48391062021255493,0.4498448967933655,0.1917656809091568,1,13298,1.0
24,0.4380744993686676,0.44568097591400146,0.20700326561927795,1,12784,1.0
25,0.39812609553337097,0.444585382938385,0.21917422115802765,1,12397,1.0
26,0.3680324852466583,0.44130516052246094,0.21805435419082642,1,12140,1.0
27,0.3358214497566223,0.44573405385017395,0.22051353752613068,1,11881,1.0
28,0.3027244210243225,0.4461939334869385,0.2131616324186325,1,11623,1.0
29,0.2596706449985504,0.43861523270606995,0.191920667886734,0,11237,0.0
30,0.2394685447216034,0.4425099194049835,0.18278750777244568,1,10978,1.0
31,0.21777218580245972,0.44253653287887573,0.1641629934310913,0,10588,0.0
32,0.19527176022529602,0.45919305086135864,0.1385038197040558,0,10202,0.0
33,0.5676933526992798,0.4833618402481079,0.14996597170829773,0,14192,0.0
34,0.5134676098823547,0.4982471466064453,0.15654990077018738,1,13287,1.0
35,0.47414764761924744,0.5186206698417664,0.16682271659374237,1,12770,1.0
36,0.43542343378067017,0.5306606292724609,0.1766238659620285,1,12383,1.0
37,0.4052031338214874,0.5381340980529785,0.1801564246416092,0,12125,0.0
38,0.37855470180511475,0.5535382032394409,0.180219829082489,0,11737,0.0
39,0.35434502363204956,0.5431057214736938,0.17585866153240204,0,11480,0.0
40,0.3336964547634125,0.5376994609832764,0.16290369629859924,0,11094,0.0
41,0.30322834849357605,0.5176796913146973,0.15444576740264893,1,10838,1.0
42,0.2767360806465149,0.49644017219543457,0.15053999423980713,1,10710,1.0
43,0.2393050491809845,0.4715597629547119,0.14317326247692108,1,10453,1.0
44,-0.8116018176078796,0.59422767162323,-0.09507538378238678,1,28114,1.0
45,-0.7646010518074036,0.7212074398994446,-0.060716841369867325,1,28536,1.0
