landmark_id,x,y,z
0,-0.65821242,0.26704180,-0.49701831
1,-0.63069987,0.17633161,-0.52084255
2,-0.62233543,0.07986149,-0.52675003
3,-0.60538381,-0.01119888,-0.51697630
4,-0.58510923,-0.09853513,-0.51620066
5,-0.56135136,-0.19756433,-0.51098102
6,-0.54486775,-0.27492139,-0.48371041
7,-0.52903658,-0.35842514,-0.44642779
8,-0.50606298,-0.43500519,-0.40931231
9,-0.47858021,-0.50748140,-0.34639141
10,-0.43788183,-0.56933355,-0.28988716
11,-0.38050011,-0.62469971,-0.19135052
12,-0.30827543,-0.68103874,-0.09907603
13,-0.23043412,-0.72815543,-0.00693667
14,-0.14922573,-0.76051432,0.06339879
15,-0.05609310,-0.78477758,0.08161741
16,-0.00629707,-0.78373754,0.10158797
17,0.04285406,-0.78523266,0.08242977
18,0.13643360,-0.75565612,0.07774777
19,0.21259493,-0.72769797,-0.01987387
20,0.28926855,-0.67119700,-0.09624238
21,0.36492324,-0.61111420,-0.19220465
22,0.42626870,-0.55016631,-0.27571946
23,0.47171265,-0.48625964,-0.33626842
24,0.50743955,-0.40448868,-0.38705221
25,0.53096604,-0.32444990,-0.42134607
26,0.54960364,-0.23880699,-0.45858085
27,0.57271522,-0.15483437,-0.48228875
28,0.59028703,-0.07272042,-0.50388110
29,0.60915953,0.00833521,-0.48914248
30,0.62229133,0.08853649,-0.49722582
31,0.63161278,0.16943927,-0.50604826
32,0.65572834,0.25575283,-0.47839898
33,-0.51788390,0.42089713,0.04439542
34,-0.43977633,0.52221501,0.13303742
35,-0.33604202,0.53610343,0.21601136
36,-0.24497955,0.50900829,0.26375550
37,-0.16277869,0.46433562,0.28608084
38,-0.16904759,0.42963928,0.27296457
39,-0.25298136,0.43726417,0.25511718
40,-0.35396287,0.47040221,0.22986037
41,-0.45475194,0.46766174,0.15557528
42,0.15832178,0.47077495,0.28769612
43,0.24491639,0.50926077,0.26418096
44,0.34297988,0.53415400,0.21281880
45,0.44878411,0.51364464,0.13286057
46,0.52494717,0.40532282,0.04285517
47,0.45037967,0.45793363,0.16074243
48,0.34519249,0.46533844,0.23355050
49,0.25307876,0.44747770,0.25790441
50,0.16766217,0.43814325,0.27797332
51,-0.00390641,0.24591529,0.30441874
52,-0.00547038,0.16157298,0.36117288
53,-0.00328357,0.06676800,0.43038869
54,0.00118699,0.00172719,0.47343710
55,-0.08359586,0.20994793,0.24863361
56,-0.11229669,0.01573532,0.33207026
57,-0.15000486,-0.06393684,0.26444072
58,-0.09693234,-0.13655268,0.32421815
59,-0.02469548,-0.13442756,0.36993670
60,0.00446543,-0.15844779,0.36953261
61,0.03287312,-0.13516244,0.36694336
62,0.10446899,-0.13680200,0.30987743
63,0.15737166,-0.06629049,0.25420991
64,0.10979439,0.01148888,0.32690781
65,0.07413092,0.20603509,0.25066969
66,-0.38728312,0.25727156,0.12446787
67,-0.32553130,0.25526169,0.17795795
68,-0.27623910,0.26078078,0.20054603
69,-0.21595806,0.25929394,0.18854609
70,-0.16507199,0.24467316,0.16176972
71,-0.21576282,0.23496833,0.17828681
72,-0.27072898,0.23292731,0.18449360
73,-0.32671276,0.23880886,0.16970205
74,-0.26593080,0.24649763,0.19356786
75,0.14501278,0.24094491,0.16685350
76,0.20636776,0.24532819,0.19145840
77,0.25669664,0.24708684,0.19642754
78,0.31632578,0.24217148,0.17351840
79,0.38040420,0.24670571,0.12009621
80,0.31640345,0.23197070,0.16436388
81,0.25171876,0.22584563,0.18366708
82,0.20516816,0.23314668,0.18431568
83,0.23638585,0.23556507,0.19130641
84,-0.20129518,-0.38645253,0.24337715
85,-0.13825431,-0.30523676,0.34977037
86,-0.04079949,-0.25321364,0.38820258
87,0.00809947,-0.26283860,0.39358112
88,0.05535831,-0.25067386,0.38237023
89,0.14778155,-0.29932141,0.32611102
90,0.20427647,-0.37507904,0.21942542
91,0.14111662,-0.42843893,0.29607907
92,0.07955811,-0.46395659,0.33206788
93,0.00615080,-0.47503349,0.34421194
94,-0.06944173,-0.46779707,0.33818319
95,-0.13643643,-0.43573576,0.30997241
96,-0.18521848,-0.38211456,0.25005531
97,-0.05766608,-0.34725145,0.34127942
98,0.00545631,-0.33823866,0.35057083
99,0.07087661,-0.34442401,0.33063349
100,0.19227052,-0.37069064,0.22345276
101,0.07031088,-0.37089047,0.31674930
102,0.00827851,-0.37569183,0.32829630
103,-0.06194625,-0.37524405,0.32474124
104,-0.27228779,0.24460252,0.19186994
105,0.25235444,0.23341133,0.18984279
