landmark_id,x_px,y_px,visible,vertex_index
0,283.3252258300781,581.5183715820312,0,16743
1,298.1680908203125,617.673828125,0,16876
2,306.2624816894531,654.1571044921875,0,16885
3,305.20098876953125,688.31982421875,0,16893
4,308.3981628417969,721.4896850585938,0,16652
5,309.9960021972656,755.8339233398438,0,16279
6,306.2054748535156,792.8853149414062,0,16262
7,297.1552429199219,831.4236450195312,0,16304
8,288.5353698730469,867.3087158203125,0,32151
9,271.8602294921875,900.8980712890625,0,32511
10,260.35455322265625,930.4718017578125,0,32829
11,239.71957397460938,954.3405151367188,0,33141
12,227.26998901367188,975.8753662109375,0,33400
13,210.5672149658203,994.7421875,0,33586
14,199.33251953125,1011.05615234375,0,33704
15,215.53562927246094,1022.9229736328125,0,33794
16,220.84573364257812,1023.0335083007812,1,33838
17,242.0840301513672,1026.437255859375,1,33884
18,273.4049987792969,1015.6758422851562,1,33973
19,336.29693603515625,1004.2852783203125,1,34097
20,395.7926025390625,981.1246948242188,1,34290
21,463.52178955078125,958.9815673828125,1,34561
22,519.1912841796875,932.2647094726562,1,34879
23,560.1205444335938,903.6361083984375,1,35202
24,593.0682373046875,864.69140625,1,35613
25,614.52734375,825.1036987304688,1,27801
26,635.3844604492188,782.2662963867188,1,27813
27,652.855712890625,738.91064453125,1,27709
28,667.7879028320312,701.4741821289062,1,27447
29,669.6696166992188,662.4130859375,1,27083
30,675.5682373046875,624.7693481445312,1,27075
31,684.1499633789062,585.8945922851562,1,27196
32,685.2412109375,541.58203125,1,27314
33,134.21896362304688,530.2173461914062,0,28111
34,123.0373306274414,491.80267333984375,0,28787
35,125.2863998413086,479.2303771972656,0,29177
36,136.05862426757812,483.7265930175781,1,29382
37,148.48843383789062,499.1993103027344,1,29549
38,153.98728942871094,513.7076416015625,1,29526
39,137.51341247558594,516.6854248046875,1,5547
40,113.24760437011719,510.0298156738281,0,4515
41,109.98139190673828,513.0315551757812,0,2967
42,224.012451171875,482.1907043457031,1,30288
43,255.29713439941406,456.565185546875,1,30454
44,304.141845703125,446.0016174316406,1,30662
45,371.0616760253906,455.23431396484375,1,31056
46,438.8890686035156,494.7348937988281,1,31716
47,360.78948974609375,479.0329284667969,1,13141
48,298.32177734375,480.7599792480469,1,11593
49,264.9800109863281,491.12060546875,1,30488
50,231.65872192382812,497.1642761230469,1,30318
51,177.30389404296875,553.8252563476562,1,8161
52,157.4327392578125,589.2486572265625,1,8174
53,126.84833526611328,635.5067749023438,1,8185
54,107.38902282714844,665.677001953125,1,8190
55,184.7529754638672,573.1519165039062,0,7082
56,139.07810974121094,659.0289916992188,0,6743
57,160.24794006347656,695.271484375,0,5485
58,149.92015075683594,730.4437255859375,0,6637
59,147.05712890625,731.3948364257812,0,7842
60,156.4320831298828,744.524169921875,1,8204
61,162.38827514648438,733.26220703125,1,8562
62,203.33106994628906,733.1480712890625,1,9762
63,240.85748291015625,697.04931640625,1,10886
64,199.7071533203125,659.2508544921875,1,9626
65,220.91944885253906,572.103271484375,1,9242
66,154.5929718017578,566.6953125,0,2215
67,148.44580078125,541.9215698242188,1,3888
68,151.38327026367188,531.556396484375,0,4661
69,173.79177856445312,541.5512084960938,1,5439
70,201.4677276611328,563.84716796875,0,6215
71,176.87533569335938,570.5928955078125,0,5191
72,160.65907287597656,572.6146240234375,1,4416
73,151.71261596679688,574.98828125,0,3642
74,155.90838623046875,546.71630859375,1,4666
75,280.32354736328125,557.4086303710938,0,10077
76,285.89471435546875,531.0216064453125,0,10969
77,300.4127197265625,514.40869140625,1,11610
78,325.7273254394531,524.04296875,1,12514
79,369.8837890625,549.3528442382812,0,14066
80,332.7593688964844,562.4078369140625,1,12784
81,304.5147399902344,564.7274169921875,1,11881
82,289.0162353515625,562.0935668945312,0,11236
83,293.5583801269531,537.720458984375,1,11487
84,145.7430419921875,828.4357299804688,0,5522
85,140.6994171142578,809.3783569335938,0,6025
86,149.4599609375,799.5471801757812,1,7495
87,160.0550079345703,806.142822265625,1,8215
88,173.50230407714844,800.0354614257812,1,8935
89,209.13446044921875,810.5857543945312,1,10395
90,265.4355773925781,830.3500366210938,0,10795
91,207.44740295410156,836.0557861328125,1,9555
92,174.8479766845703,839.3359985351562,1,8836
93,152.24517822265625,838.9274291992188,1,8236
94,137.25949096679688,837.0458984375,1,7636
95,135.0263671875,834.0131225585938,0,6915
96,149.37905883789062,827.0490112304688,0,5909
97,157.81614685058594,823.236572265625,0,7384
98,169.07969665527344,821.7023315429688,0,8223
99,190.37460327148438,823.5003051757812,0,9064
100,259.7816162109375,827.9642944335938,1,10537
101,182.82168579101562,815.536376953125,0,8829
102,163.40283203125,815.5169677734375,0,8229
103,150.1178436279297,816.5364990234375,0,7629
104,154.51748657226562,550.7714233398438,1,4538
105,298.6247863769531,537.6607666015625,1,11745
