landmark_id,x,y,z
0,-1.44237232,0.39751175,-0.09377651
1,-1.42436969,0.24633649,-0.15728052
2,-1.39727831,0.10521046,-0.19360949
3,-1.35182381,-0.02458210,-0.19170499
4,-1.31452775,-0.14553262,-0.21103428
5,-1.27492857,-0.27017447,-0.21518084
6,-1.21771634,-0.40805566,-0.18422906
7,-1.16218889,-0.55394888,-0.14112516
8,-1.10883963,-0.69058055,-0.10238802
9,-1.02177441,-0.81950611,-0.03511894
10,-0.91242039,-0.92608231,0.00912550
11,-0.71940386,-1.01395380,0.09940204
12,-0.48922125,-1.08241510,0.16712327
13,-0.26737449,-1.14635909,0.25218427
14,-0.08663820,-1.19868052,0.31262696
15,0.06301125,-1.23634684,0.26095313
16,0.15028284,-1.22880054,0.24396181
17,0.19391873,-1.23297822,0.16483615
18,0.31128365,-1.18270433,0.05648041
19,0.29904464,-1.13572991,-0.17618614
20,0.32634023,-1.04932761,-0.39618501
21,0.35957932,-0.97514731,-0.64031267
22,0.37637377,-0.88269240,-0.83136201
23,0.39481482,-0.78749752,-0.96783078
24,0.39627197,-0.65452313,-1.07261467
25,0.39134428,-0.51956725,-1.13979101
26,0.37392977,-0.37066817,-1.20299315
27,0.37550905,-0.22294228,-1.25446820
28,0.37015852,-0.09906840,-1.30439031
29,0.42233366,0.03327611,-1.30186331
30,0.43033123,0.16445637,-1.32605350
31,0.45672441,0.29106250,-1.35207152
32,0.51066506,0.43398431,-1.34423172
33,-0.68833786,0.54230452,0.53313881
34,-0.45785490,0.68192959,0.59932667
35,-0.21608748,0.72452003,0.60489351
36,-0.03192521,0.70812118,0.58083194
37,0.08572698,0.63401783,0.54067236
38,0.05038017,0.58229661,0.51632047
39,-0.07812115,0.59149218,0.57327700
40,-0.23356144,0.63402158,0.64186442
41,-0.47141251,0.62918717,0.63952976
42,0.42736343,0.61711442,0.32558301
43,0.52265072,0.67447615,0.23614311
44,0.63130391,0.70224154,0.09404650
45,0.73221177,0.69567025,-0.12531097
46,0.77504116,0.56056827,-0.37376559
47,0.76075882,0.62317967,-0.10618311
48,0.65469366,0.60158932,0.09662658
49,0.53888988,0.56473863,0.18129893
50,0.43507567,0.55928278,0.28710270
51,0.28549734,0.44562259,0.43047401
52,0.33539930,0.32933146,0.53002912
53,0.40010217,0.14429402,0.65700155
54,0.45010301,0.03488429,0.74067354
55,0.14583124,0.37239844,0.40099594
56,0.16580842,0.07955061,0.59066623
57,0.03605089,-0.03592102,0.47470570
58,0.15854836,-0.15685362,0.53930920
59,0.30817291,-0.15707120,0.57600057
60,0.34489134,-0.20032752,0.54026484
61,0.38212404,-0.16505739,0.53759569
62,0.42022696,-0.17818588,0.38625950
63,0.41596308,-0.06379172,0.24108434
64,0.44909304,0.07473633,0.40330663
65,0.30668062,0.38158265,0.27377284
66,-0.43103433,0.39722681,0.46233711
67,-0.26513916,0.50655031,0.49667603
68,-0.17693046,0.54898697,0.46805564
69,-0.11628813,0.49214557,0.39655682
70,-0.05394526,0.41335270,0.32803971
71,-0.09183306,0.37381050,0.40222207
72,-0.17859741,0.35963607,0.45280418
73,-0.27761096,0.35783279,0.47804096
74,-0.16201799,0.46693945,0.45723891
75,0.33107072,0.44256341,0.04567605
76,0.45505145,0.49042159,0.03093535
77,0.52951968,0.53021109,-0.00364157
78,0.57371485,0.49636132,-0.09506910
79,0.61528057,0.42339429,-0.21359329
80,0.56922114,0.35872254,-0.11333573
81,0.49900812,0.35845923,-0.01989285
82,0.42049947,0.37736756,0.02604289
83,0.49014032,0.45530215,0.01114515
84,-0.11153518,-0.51406443,0.48786002
85,0.07639931,-0.44409367,0.50476962
86,0.22988088,-0.42245042,0.50598240
87,0.29024836,-0.44998717,0.47131327
88,0.35191664,-0.42751750,0.43600261
89,0.41460142,-0.47173461,0.31527054
90,0.48750034,-0.54095638,0.11797354
91,0.41828892,-0.53787613,0.29333991
92,0.36376938,-0.54233605,0.39436513
93,0.28481632,-0.54319566,0.46086484
94,0.18496521,-0.53694773,0.49979356
95,0.06598233,-0.52510154,0.49895066
96,-0.08520748,-0.51012540,0.46626255
97,0.16254555,-0.48504856,0.44152761
98,0.25524750,-0.48984092,0.40691483
99,0.31887820,-0.48894751,0.34124190
100,0.46912518,-0.53402585,0.13106892
101,0.34384137,-0.46556494,0.36818630
102,0.27422115,-0.47356322,0.43085790
103,0.17843182,-0.46892312,0.46445549
104,-0.17122200,0.44975004,0.46280017
105,0.51207840,0.44892654,-0.00473314
