landmark_id,x_px,y_px,visible,vertex_index
0,219.57162475585938,253.54806518554688,1,2476
1,225.51278686523438,258.3695983886719,0,3124
2,230.33529663085938,260.28662109375,1,3513
3,236.13494873046875,261.7125244140625,1,3900
4,240.6125030517578,262.2414855957031,1,4158
5,245.22193908691406,263.2447509765625,1,4417
6,252.556640625,264.3274230957031,1,4805
7,256.8673400878906,262.85650634765625,1,5062
8,260.6524963378906,262.529296875,1,5320
9,265.6101989746094,260.6491394042969,1,5704
10,269.4661560058594,258.7266845703125,1,6216
11,215.81365966796875,249.8604278564453,1,1955
12,220.68017578125,245.6832275390625,1,2985
13,224.8045196533203,241.53192138671875,1,3499
14,229.97280883789062,238.9308319091797,1,3886
15,236.12265014648438,235.78350830078125,1,4272
16,240.80421447753906,235.2933349609375,1,4530
17,247.4998779296875,237.02720642089844,1,4918
18,253.21591186523438,238.819580078125,1,5306
19,256.6815185546875,242.23155212402344,1,5437
20,261.16290283203125,247.5079345703125,1,5568
21,265.7513122558594,251.67022705078125,1,5826
22,393.69525146484375,250.29965209960938,1,14197
23,388.2646484375,256.2292785644531,0,13298
24,381.8257751464844,258.6046447753906,1,12784
25,375.87115478515625,259.7587890625,1,12397
26,371.6734619140625,261.0853271484375,1,12140
27,366.66534423828125,260.2037353515625,1,11881
28,361.5314636230469,259.9579162597656,1,11623
29,354.5188293457031,260.2997741699219,1,11237
30,350.6872253417969,258.885986328125,1,10978
31,345.1502380371094,257.61260986328125,1,10588
32,340.7879943847656,256.23065185546875,1,10202
33,397.1247253417969,247.04766845703125,0,14192
34,391.6062316894531,242.99246215820312,1,13287
35,386.9717102050781,239.56492614746094,1,12770
36,382.2646484375,237.25051879882812,1,12383
37,378.069091796875,235.7991943359375,1,12125
38,372.6138916015625,233.31503295898438,1,11737
39,368.0487976074219,234.6532745361328,1,11480
40,362.3641052246094,236.1073760986328,1,11094
41,355.8480529785156,239.8070526123047,1,10838
42,351.1518249511719,243.70314025878906,1,10710
43,344.88482666015625,249.87022399902344,1,10453
44,193.556396484375,222.2803192138672,0,28114
45,199.9210662841797,207.1457061767578,0,28536
46,210.0748748779297,194.94647216796875,1,28821
47,223.8871307373047,191.95216369628906,1,29084
48,236.80262756347656,195.7418670654297,1,29267
49,252.5653533935547,203.53671264648438,1,29411
50,267.7479553222656,210.67604064941406,1,29550
51,200.57249450683594,215.13560485839844,1,2322
52,210.2347869873047,207.6963653564453,1,3355
53,222.9429168701172,210.6475830078125,1,4259
54,239.40945434570312,213.2855987548828,1,5161
55,254.7391815185547,218.01309204101562,1,5806
56,271.5160827636719,221.1303253173828,1,6441
57,420.53863525390625,217.33094787597656,0,31796
58,413.2411193847656,204.00926208496094,1,31376
59,401.3094482421875,190.20599365234375,1,31055
60,386.7080993652344,185.21142578125,1,30787
61,371.2830505371094,190.96707153320312,1,30571
62,355.14312744140625,199.98672485351562,1,30427
63,339.17645263671875,205.1309356689453,1,30288
64,410.9845275878906,212.41175842285156,1,14044
65,401.1720886230469,203.73287963867188,1,13013
66,386.0271911621094,203.9926300048828,1,11981
67,369.8248291015625,209.74285888671875,1,11078
68,354.576171875,213.09432983398438,1,10432
69,338.18463134765625,217.70172119140625,1,9808
70,253.062744140625,402.71307373046875,1,5522
71,255.80621337890625,397.7770080566406,1,5518
72,259.89398193359375,394.20782470703125,1,5514
73,265.79010009765625,389.7566833496094,1,5769
74,270.2713317871094,385.6726379394531,1,6025
75,276.0760803222656,380.87664794921875,1,6279
76,283.4233703613281,376.7617492675781,1,6772
77,293.6147766113281,373.9324951171875,1,7495
78,306.66259765625,375.6842041015625,1,8215
79,319.3887939453125,373.2341613769531,1,8935
80,329.4041748046875,375.5749816894531,1,9655
81,337.14813232421875,379.61029052734375,1,10141
82,343.3224792480469,383.8702087402344,1,10395
83,348.52349853515625,387.2078857421875,1,10654
84,355.13494873046875,390.78509521484375,1,10915
85,360.4993591308594,393.14349365234375,1,10919
86,362.6082763671875,397.4332580566406,1,10795
87,257.9493713378906,401.1415710449219,0,5909
88,261.4783020019531,399.5496520996094,1,5906
89,268.2699890136719,397.7308654785156,1,6162
90,274.1907958984375,396.6229248046875,1,6415
91,279.98492431640625,395.0916748046875,1,6782
92,285.9283752441406,394.0442810058594,1,7145
93,292.64007568359375,393.47491455078125,1,7505
94,300.0718078613281,393.1749572753906,0,7865
95,307.2079772949219,392.6427917480469,1,8225
96,314.5992431640625,392.7580261230469,0,8585
97,321.83587646484375,392.559326171875,1,8945
98,328.5232238769531,392.2841491699219,0,9305
99,334.6435852050781,392.75146484375,1,9665
100,340.8487243652344,393.6965637207031,1,10028
101,347.64080810546875,394.5379943847656,1,10277
102,354.7999267578125,395.0997619628906,1,10533
103,358.9938049316406,396.5447082519531,0,10537
104,258.3955383300781,402.2747802734375,1,6041
105,262.3026123046875,401.5362548828125,0,6297
106,266.95849609375,401.1827392578125,1,6544
107,271.7320556640625,399.9889221191406,1,6788
108,279.752197265625,399.09539794921875,1,7149
109,288.2174377441406,399.0414733886719,1,7509
110,297.5185241699219,399.1157531738281,1,7869
111,308.32623291015625,398.8133544921875,1,8229
112,318.39129638671875,398.51568603515625,1,8589
113,328.05865478515625,397.56390380859375,1,8949
114,336.5826721191406,397.0081481933594,1,9309
115,344.3978576660156,397.0157165527344,1,9669
116,349.0739440917969,397.5260925292969,1,9912
117,353.8563537597656,396.9721984863281,1,10158
118,357.9560852050781,397.1741638183594,1,10410
119,256.9498596191406,404.5104675292969,1,5914
120,261.21014404296875,405.040771484375,0,6174
121,266.8424377441406,407.2255554199219,1,6548
122,272.6161193847656,411.99761962890625,1,6915
123,279.8194274902344,417.2634582519531,1,7276
124,288.8911437988281,419.516357421875,1,7636
125,300.1324157714844,420.5650329589844,1,7996
126,308.3731384277344,420.68310546875,1,8236
127,316.18572998046875,420.1580810546875,1,8476
128,327.34765625,418.22454833984375,1,8836
129,336.5697021484375,415.1842956542969,1,9196
