landmark_id,x,y,z
0,-0.04564617,0.35126749,0.64223474
1,0.02180698,0.33463514,0.61136138
2,0.05870452,0.32666448,0.58773786
3,0.09335844,0.31971616,0.55772817
4,0.11442224,0.31634715,0.53334862
5,0.13364437,0.30902255,0.50869775
6,0.15208535,0.30055106,0.46254629
7,0.16357248,0.30938634,0.43606469
8,0.17398454,0.31206650,0.41279456
9,0.17932276,0.31844541,0.37210837
10,0.17729348,0.32536849,0.33370662
11,-0.08278432,0.35745540,0.69100243
12,0.00065346,0.39129502,0.66173661
13,0.05733470,0.43048814,0.64525789
14,0.10284804,0.45210317,0.61823702
15,0.14292750,0.47543311,0.58732659
16,0.16415367,0.47984436,0.55898803
17,0.18456884,0.47100532,0.50993121
18,0.19499648,0.46233177,0.46657255
19,0.19178022,0.43418896,0.44248840
20,0.18859392,0.39479467,0.41094109
21,0.19226953,0.36752582,0.37577280
22,0.36324573,0.38260981,-0.59217340
23,0.39587870,0.35723290,-0.53066719
24,0.40209776,0.34304634,-0.47263932
25,0.40859476,0.33769903,-0.42427996
26,0.41371965,0.32949653,-0.39080796
27,0.40585366,0.33454791,-0.35767505
28,0.39850572,0.33521137,-0.32211658
29,0.37915730,0.33230317,-0.27484837
30,0.37210134,0.34039661,-0.24877882
31,0.35887381,0.34679368,-0.21844849
32,0.35037875,0.36348170,-0.19408023
33,0.39449319,0.38755047,-0.61615485
34,0.41496807,0.42224634,-0.55536854
35,0.42970687,0.44753635,-0.49951994
36,0.44507971,0.46588156,-0.45202124
37,0.45523682,0.47335055,-0.41530704
38,0.46518004,0.48409522,-0.37254936
39,0.45898640,0.47384590,-0.33986172
40,0.44699520,0.46524522,-0.30444670
41,0.42554262,0.44168946,-0.26959598
42,0.40655601,0.41761145,-0.24717084
43,0.37920788,0.38565966,-0.21875793
44,-0.23481585,0.51807415,0.83798206
45,-0.13378696,0.62951213,0.81038475
46,-0.03768944,0.72875923,0.74222994
47,0.09367687,0.75958270,0.66156989
48,0.20044979,0.74046719,0.58779711
49,0.29846972,0.68228680,0.49617496
50,0.35024592,0.63338482,0.40534863
51,-0.09736224,0.57282579,0.81598574
52,0.02191168,0.65119249,0.78039253
53,0.14425547,0.63298589,0.70196074
54,0.24226747,0.61606014,0.59023082
55,0.28858116,0.58061969,0.48353043
56,0.32839990,0.55661201,0.35887030
57,0.34230149,0.56196904,-0.80572200
58,0.40768549,0.65095085,-0.72738034
59,0.44221324,0.76234770,-0.60680372
60,0.48044911,0.80147868,-0.46358082
61,0.53645909,0.75393432,-0.32077923
62,0.54162824,0.67820251,-0.19125636
63,0.52796793,0.63967741,-0.07217910
64,0.44617414,0.59311247,-0.69518661
65,0.50893360,0.67023695,-0.59346902
66,0.55914962,0.67759788,-0.44401979
67,0.55464977,0.62973744,-0.30839688
68,0.52184063,0.58962125,-0.19761671
69,0.48605117,0.54739588,-0.08208507
70,0.09620184,-0.57638782,0.48915410
71,0.14141531,-0.55169863,0.48596025
72,0.20633402,-0.52951765,0.46637073
73,0.27451029,-0.50645757,0.43713599
74,0.32298753,-0.48972946,0.40662375
75,0.37282202,-0.46901655,0.36888251
76,0.42453417,-0.45249674,0.32145786
77,0.47798166,-0.43409833,0.26458833
78,0.52285564,-0.44829375,0.18557796
79,0.54947811,-0.43083054,0.10831978
80,0.55131322,-0.43598068,0.03850655
81,0.54168063,-0.45235464,-0.03010254
82,0.52238160,-0.47827283,-0.08615874
83,0.50014633,-0.49671081,-0.13750367
84,0.46318534,-0.52037430,-0.20381302
85,0.43224239,-0.54142815,-0.24979687
86,0.40098277,-0.56944311,-0.27026275
87,0.11556881,-0.56742251,0.46769294
88,0.16097945,-0.55436879,0.46064362
89,0.22909085,-0.54254836,0.42987961
90,0.28611642,-0.53736216,0.39358839
91,0.33180389,-0.53029525,0.35628438
92,0.37177336,-0.52768338,0.31468377
93,0.40819043,-0.52838582,0.26771069
94,0.43490669,-0.53310841,0.21710894
95,0.45620081,-0.53230304,0.16842011
96,0.47699472,-0.53019166,0.11807854
97,0.48486727,-0.52645570,0.06543880
98,0.48359066,-0.52248234,0.00965669
99,0.48191002,-0.52824706,-0.04363662
100,0.46744990,-0.53045899,-0.10341045
101,0.44854206,-0.53268558,-0.16875613
102,0.42433992,-0.54472780,-0.22706318
103,0.40205586,-0.55945963,-0.25367191
104,0.11309816,-0.58250016,0.46197295
105,0.13811617,-0.59021336,0.44912758
106,0.18460903,-0.59372824,0.42908967
107,0.22795872,-0.58539927,0.40025029
108,0.29742730,-0.58159339,0.35525116
109,0.35509408,-0.58472031,0.30523598
110,0.40521121,-0.59137189,0.24824227
111,0.44398272,-0.59238380,0.17104246
112,0.45689604,-0.58733624,0.09759022
113,0.46548134,-0.57806093,0.02689614
114,0.45265722,-0.58024919,-0.04644741
115,0.42938927,-0.58252609,-0.12597093
116,0.41456467,-0.58194661,-0.17474829
117,0.40220901,-0.56667197,-0.22244275
118,0.40005234,-0.56528515,-0.24941051
119,0.10761989,-0.59811711,0.46892488
120,0.14477637,-0.61446273,0.45539531
121,0.20888016,-0.62581480,0.43253577
122,0.27310011,-0.64754498,0.40692940
123,0.33030835,-0.67601538,0.36826137
124,0.38931143,-0.68893951,0.31616083
125,0.43234813,-0.69749045,0.24570929
126,0.45687032,-0.70404822,0.18586269
127,0.47778895,-0.70033842,0.13098580
128,0.48937270,-0.69187862,0.04850156
129,0.48296416,-0.67667490,-0.02480940
130,0.46200010,-0.64895225,-0.09201086
131,0.43752268,-0.61835259,-0.15753995
132,0.40992984,-0.59442753,-0.21786880
133,0.40132383,-0.58211309,-0.25575668
