landmark_id,x,y,z
0,-0.40231806,0.28984568,0.11710824
1,-0.37343693,0.27249029,0.14449416
2,-0.35025313,0.26432395,0.15952487
3,-0.32191214,0.25851539,0.17207657
4,-0.30064607,0.25691444,0.17835556
5,-0.28006667,0.25420412,0.18370789
6,-0.24773777,0.25289828,0.18420647
7,-0.22765505,0.26077759,0.18133807
8,-0.21029949,0.26373985,0.17965457
9,-0.18470968,0.27061269,0.16741218
10,-0.16457152,0.28264371,0.15705304
11,-0.42536125,0.30220407,0.11024285
12,-0.39478177,0.31726447,0.14722857
13,-0.37176704,0.33229494,0.17661831
14,-0.34603879,0.34224945,0.19412173
15,-0.31748140,0.35293731,0.20685968
16,-0.29664427,0.35571185,0.20914008
17,-0.26589620,0.35284674,0.20387574
18,-0.23877111,0.35017741,0.19859782
19,-0.22201440,0.33868247,0.18932351
20,-0.20108764,0.32066283,0.17901517
21,-0.18026471,0.30855477,0.17299402
22,0.42747763,0.30669996,0.09926494
23,0.39898610,0.28380960,0.13387699
24,0.36812532,0.27129126,0.15076739
25,0.33940685,0.26431271,0.16341372
26,0.31868172,0.25878415,0.17299877
27,0.29552519,0.26263013,0.17354378
28,0.27206132,0.26542720,0.17510009
29,0.24081704,0.26709589,0.17247957
30,0.22306003,0.27327710,0.16798589
31,0.19718242,0.27951130,0.15777826
32,0.18065663,0.29061034,0.14971770
33,0.44179323,0.31679282,0.11150206
34,0.41215783,0.32923079,0.14248495
35,0.38558069,0.33853132,0.16718112
36,0.35945487,0.34627384,0.18461207
37,0.33706242,0.34975895,0.19371286
38,0.30941418,0.35378626,0.20423156
39,0.28757793,0.34937346,0.20077538
40,0.26355326,0.34509987,0.19440797
41,0.23762691,0.33661017,0.18484963
42,0.21862322,0.32713926,0.17649774
43,0.19323272,0.31093493,0.16488896
44,-0.54293913,0.40512425,0.06549092
45,-0.50887996,0.45193195,0.12453984
46,-0.45774639,0.47746217,0.18079762
47,-0.38896182,0.49904615,0.23445436
48,-0.32239190,0.49455148,0.27691361
49,-0.24307734,0.46824005,0.31015554
50,-0.17023614,0.44557479,0.32425576
51,-0.49986720,0.41291529,0.14648964
52,-0.44562444,0.42320463,0.20454299
53,-0.38161132,0.42344475,0.24517632
54,-0.30693844,0.42355758,0.27276236
55,-0.23268496,0.41055137,0.27925581
56,-0.15325440,0.39603072,0.28972855
57,0.55594879,0.42953479,0.04329708
58,0.52346814,0.46835777,0.10371321
59,0.46892247,0.49577078,0.16912144
60,0.40010306,0.51484478,0.22510609
61,0.32266998,0.49838316,0.27704227
62,0.24300846,0.46780387,0.30816954
63,0.16933796,0.45038021,0.32563144
64,0.51177603,0.42578030,0.13874355
65,0.45656747,0.43024686,0.19906856
66,0.38773140,0.43584400,0.24757735
67,0.30914998,0.42377490,0.26799846
68,0.23680939,0.41284639,0.28163818
69,0.15980455,0.39693794,0.29517344
70,-0.24051745,-0.37365720,0.22544003
71,-0.22787030,-0.35649171,0.24697846
72,-0.21054740,-0.33881098,0.27553982
73,-0.18081722,-0.32220864,0.30697340
74,-0.15627836,-0.30964062,0.32841265
75,-0.13091230,-0.29214066,0.34921187
76,-0.09648649,-0.27794057,0.37085581
77,-0.05512977,-0.27362964,0.38883555
78,0.00171401,-0.28713578,0.39606017
79,0.05639413,-0.27488756,0.39597479
80,0.09691905,-0.27908331,0.38326809
81,0.13243786,-0.29244873,0.36453161
82,0.15744367,-0.31174907,0.34425789
83,0.18088967,-0.32661322,0.32293704
84,0.20886052,-0.34658471,0.29133242
85,0.23047398,-0.36203015,0.26123706
86,0.24240686,-0.38265142,0.23848410
87,-0.22146741,-0.36801299,0.23157780
