landmark_id,x,y,z
0,-1.10132456,0.37843287,-0.79519522
1,-1.06440628,0.23293661,-0.82647991
2,-1.06284738,0.08356268,-0.82703519
3,-1.04168367,-0.05980372,-0.80572253
4,-1.00655794,-0.20574012,-0.80187267
5,-0.95935869,-0.37802055,-0.79803956
6,-0.92837268,-0.50424248,-0.75879669
7,-0.89690679,-0.63957447,-0.70091641
8,-0.85413039,-0.76186073,-0.64226478
9,-0.79928994,-0.87166756,-0.54585028
10,-0.72247994,-0.96259177,-0.45531985
11,-0.61816984,-1.03987241,-0.29483715
12,-0.48603359,-1.10936892,-0.13509914
13,-0.35022306,-1.16122437,0.02162067
14,-0.21925150,-1.19839430,0.14360867
15,-0.06713580,-1.23039997,0.17263758
16,0.01330876,-1.22444379,0.20126075
17,0.09303364,-1.22958863,0.16942561
18,0.24180830,-1.18498051,0.15347004
19,0.36268869,-1.16212738,-0.01331692
20,0.49505496,-1.09849727,-0.15314272
21,0.62364918,-1.02752626,-0.32222277
22,0.72239006,-0.94512087,-0.46635973
23,0.80010396,-0.85568738,-0.56806415
24,0.86082721,-0.73335689,-0.65232009
25,0.89885265,-0.60652822,-0.70731032
26,0.92492789,-0.46683824,-0.76273143
27,0.95727497,-0.32151768,-0.79274303
28,0.98654115,-0.17292374,-0.81691849
29,1.01567197,-0.02820460,-0.79641110
30,1.02666605,0.10552167,-0.81760013
31,1.02965653,0.23704563,-0.84094971
32,1.05869544,0.38399288,-0.80365568
33,-0.80627239,0.69022948,0.06827822
34,-0.67879319,0.83858871,0.20307738
35,-0.52035230,0.85011369,0.32487556
36,-0.37909162,0.80358994,0.39106786
37,-0.25241500,0.73559386,0.42164370
38,-0.26108146,0.68445629,0.39679238
39,-0.39111784,0.70285416,0.37467638
40,-0.54266465,0.75325865,0.34578344
41,-0.69657326,0.75452965,0.24326818
42,0.24829614,0.74956566,0.42730367
43,0.37778267,0.81380796,0.39251631
44,0.52173036,0.86164981,0.31868517
45,0.67766213,0.84439903,0.19748279
46,0.80567420,0.69105005,0.06601660
47,0.68566787,0.76188892,0.24821661
48,0.52749377,0.75763845,0.34896857
49,0.39777863,0.72604126,0.37826174
50,0.26543823,0.70368284,0.41177908
51,0.01350221,0.39649141,0.43295532
52,0.00915504,0.25827873,0.54684055
53,0.00566324,0.09647505,0.68343759
54,0.00975122,-0.00773795,0.77036667
55,-0.10384444,0.32886750,0.35753143
56,-0.15653762,0.01389386,0.53305918
57,-0.22766288,-0.11660399,0.42807412
58,-0.14443298,-0.23272760,0.51575822
59,-0.03466499,-0.20756388,0.58902168
60,0.00795599,-0.24138446,0.59102523
61,0.05005607,-0.20940082,0.58570975
62,0.15816933,-0.23397605,0.49774244
63,0.24215898,-0.12590155,0.41714567
64,0.16504341,0.00493607,0.52188081
65,0.12129501,0.32759893,0.35382661
66,-0.61885911,0.45631987,0.18229155
67,-0.51234740,0.52061999,0.27843618
68,-0.42093018,0.53798550,0.30934936
69,-0.32404476,0.48223197,0.27977866
70,-0.25281122,0.39584491,0.23846395
71,-0.32811946,0.36529446,0.28180376
72,-0.42266801,0.36937994,0.28758550
73,-0.51714700,0.38341430,0.26367229
74,-0.40708941,0.47648564,0.30471218
75,0.23963906,0.39777312,0.22632457
76,0.34474894,0.49438345,0.28431770
77,0.43970725,0.53842580,0.28994262
78,0.52934021,0.50639987,0.24429780
79,0.61942589,0.44911957,0.17127343
80,0.53175622,0.38181695,0.23687163
81,0.42637226,0.36987293,0.27119756
82,0.34285197,0.37748703,0.26778862
83,0.39960480,0.46548378,0.28961861
84,-0.37455794,-0.60836250,0.34880376
85,-0.24151416,-0.48484993,0.53361440
86,-0.07619748,-0.40434882,0.61796689
87,0.01324746,-0.41703963,0.63000429
88,0.09987160,-0.40224746,0.61183077
89,0.25963792,-0.48136744,0.50894034
90,0.38953325,-0.58374351,0.31725681
91,0.25942403,-0.65530133,0.46655715
92,0.14842984,-0.71128750,0.54791576
93,0.01940579,-0.72554654,0.57451570
94,-0.11449812,-0.71719402,0.55609453
95,-0.23002236,-0.66826057,0.48349801
96,-0.33936659,-0.59829706,0.35659027
97,-0.10420044,-0.52960432,0.54152054
98,0.01076006,-0.51391464,0.56798112
99,0.12634172,-0.52558470,0.53380734
100,0.36468896,-0.57746154,0.32495847
101,0.13200155,-0.57339817,0.52831912
102,0.02004651,-0.57632983,0.55518180
103,-0.09829164,-0.57767367,0.53506660
104,-0.42007586,0.46211782,0.30464986
105,0.43014067,0.46197096,0.28723779
