landmark_id,x,y,z
0,-0.33746338,0.24287091,0.12141511
1,-0.31423050,0.22739071,0.14756781
2,-0.29543442,0.22616848,0.16359618
3,-0.27210373,0.22598055,0.17636289
4,-0.25282919,0.22731437,0.18229239
5,-0.23106368,0.22892149,0.18270020
6,-0.19833130,0.23061825,0.18557575
7,-0.18055576,0.23615350,0.18424760
8,-0.16411403,0.23775238,0.18336228
9,-0.14992937,0.24592730,0.15877837
10,-0.13505664,0.25913209,0.14433132
11,-0.35396448,0.24788237,0.12036213
12,-0.33168665,0.27221474,0.14544618
13,-0.31341374,0.29632816,0.16850451
14,-0.29081184,0.31348795,0.18179478
15,-0.26654667,0.33092111,0.18918437
16,-0.25047642,0.33605939,0.19122799
17,-0.22884306,0.33498454,0.18645425
18,-0.21063980,0.33108750,0.17780797
19,-0.19872195,0.31946915,0.16645578
20,-0.18059537,0.29511091,0.15668903
21,-0.16200057,0.27995849,0.14702412
22,0.35028705,0.25382647,0.12224606
23,0.32833672,0.23774615,0.15333283
24,0.29918313,0.22981004,0.16718291
25,0.27510023,0.22688322,0.17965232
26,0.25653094,0.22616602,0.18151183
27,0.23727457,0.23016036,0.18742618
28,0.21545893,0.23363641,0.18697552
29,0.18699770,0.23703770,0.17882904
30,0.17370549,0.24364331,0.17771101
31,0.15750098,0.25091290,0.16835453
32,0.14348382,0.26672459,0.15690941
33,0.36673892,0.26883182,0.13518447
34,0.34201437,0.29080090,0.15591943
35,0.31828153,0.31053099,0.17298147
36,0.29469785,0.32411131,0.18477032
37,0.27504134,0.33354917,0.18897116
38,0.25512284,0.34286249,0.18979326
39,0.23759133,0.34201199,0.18521640
40,0.22240618,0.33907771,0.17640810
41,0.20328628,0.32475254,0.16755672
42,0.18821308,0.30597612,0.16200736
43,0.16756812,0.28073108,0.15626562
44,-0.45953977,0.30224830,0.09956007
45,-0.42577121,0.35102749,0.15116368
46,-0.37205091,0.38983595,0.18689084
47,-0.29110318,0.41955310,0.22570416
48,-0.22664478,0.41236925,0.25747758
49,-0.15856464,0.39693993,0.27536410
50,-0.10738525,0.37309408,0.28230917
51,-0.42127520,0.32950237,0.16744351
52,-0.36771241,0.35330954,0.21526757
53,-0.30489922,0.34091750,0.24112979
54,-0.22869650,0.33888108,0.24707037
55,-0.17064199,0.33642453,0.23404878
56,-0.10455560,0.34241855,0.24532224
57,0.48804730,0.33283532,0.08500460
58,0.46152547,0.37366897,0.14054468
59,0.40083826,0.42108953,0.18430138
60,0.32229584,0.44574249,0.22341360
61,0.24738720,0.43180591,0.26525438
62,0.17513108,0.41282403,0.28448370
63,0.11279498,0.39672765,0.29318234
64,0.44560695,0.34912828,0.16853824
65,0.38996324,0.36825907,0.21785282
66,0.31811759,0.36140785,0.25358337
67,0.24933463,0.34300610,0.25270137
68,0.18243344,0.34305495,0.24647062
69,0.11301788,0.33671057,0.25508791
70,-0.23025472,-0.27398133,0.22082570
71,-0.20161304,-0.25949585,0.23441921
72,-0.17198563,-0.25410080,0.25776258
73,-0.15097530,-0.23771209,0.28184620
74,-0.13103819,-0.22240682,0.29935116
75,-0.10511297,-0.20932093,0.31613269
76,-0.07642616,-0.20151716,0.33015603
77,-0.04622623,-0.20889971,0.34482402
78,-0.00690017,-0.22742021,0.34246439
79,0.03868486,-0.21154495,0.34115416
80,0.06009731,-0.21466392,0.33682790
81,0.08521890,-0.22384460,0.32313895
82,0.10855027,-0.23555923,0.30235124
83,0.12720063,-0.24502330,0.28339320
84,0.15471461,-0.25323743,0.25784114
85,0.18386890,-0.25609592,0.24083775
86,0.20575517,-0.27361238,0.22280735
87,-0.20657595,-0.27586579,0.22084309
88,-0.18579325,-0.27427879,0.22781710
89,-0.15723272,-0.26816446,0.24489239
90,-0.13330831,-0.26253045,0.26444235
91,-0.10949992,-0.25704765,0.27230817
92,-0.08444658,-0.25571227,0.27741218
93,-0.05758077,-0.25590739,0.27946940
94,-0.03072551,-0.25718126,0.28242043
95,-0.00680152,-0.25538129,0.28396240
96,0.01729186,-0.25546551,0.28215289
97,0.04195805,-0.25363639,0.27623165
98,0.06600358,-0.25163645,0.27043411
99,0.08727273,-0.25608224,0.26254442
100,0.10771200,-0.26336652,0.25405377
101,0.13245308,-0.26841021,0.24067846
102,0.15992485,-0.26599067,0.23054442
103,0.19041483,-0.27208042,0.22403982
104,-0.20905125,-0.27999881,0.22271200
105,-0.19291331,-0.27793336,0.22708465
106,-0.17042503,-0.26687717,0.24377891
107,-0.14767848,-0.25390095,0.26075915
108,-0.11274593,-0.24170765,0.28962421
109,-0.07963985,-0.23661369,0.30805272
110,-0.04679582,-0.23316470,0.32088798
111,-0.00770700,-0.23051295,0.32743445
112,0.02442024,-0.22780155,0.32153672
113,0.05927850,-0.22897002,0.31111619
114,0.09381874,-0.24175993,0.29308021
115,0.12988317,-0.25879011,0.26616412
116,0.15171072,-0.26945901,0.24911928
117,0.17482093,-0.27640527,0.23452672
118,0.19027820,-0.27708197,0.22716492
119,-0.21856016,-0.28498733,0.22323981
120,-0.19800143,-0.28499117,0.23671189
121,-0.16915786,-0.27930048,0.26477772
122,-0.13946074,-0.27656093,0.29165250
123,-0.10978941,-0.27827644,0.31255180
124,-0.07824537,-0.27303064,0.33368510
125,-0.03932367,-0.27025124,0.34648451
126,-0.01580779,-0.27119169,0.34662446
127,0.00970217,-0.26989815,0.34377849
128,0.04423454,-0.27106982,0.33499682
129,0.07453430,-0.27399498,0.31751406
130,0.10659099,-0.27410311,0.29494154
131,0.14108691,-0.27822116,0.26728976
132,0.17912744,-0.28460246,0.24160780
133,0.19999707,-0.28473496,0.23014228
