landmark_id,x,y,z
0,-0.66647798,0.26991487,-0.47704613
1,-0.63916361,0.18755536,-0.50532663
2,-0.62427151,0.10149589,-0.51659763
3,-0.61208457,0.02075475,-0.50561374
4,-0.60236871,-0.05461098,-0.50359726
5,-0.59269768,-0.13127819,-0.49556515
6,-0.57608831,-0.21914810,-0.46830690
7,-0.56170040,-0.31156987,-0.43609193
8,-0.54454535,-0.39698827,-0.40380162
9,-0.51958823,-0.47827113,-0.34633774
10,-0.48222971,-0.55069846,-0.29511079
11,-0.41672522,-0.60943800,-0.20415099
12,-0.32794127,-0.66051227,-0.11265619
13,-0.24400210,-0.70414811,-0.01429002
14,-0.16878974,-0.73976600,0.06310874
15,-0.07681874,-0.76498765,0.08532847
16,-0.02727764,-0.76361519,0.10542101
17,0.02122114,-0.76943016,0.08733942
18,0.11497434,-0.73926067,0.07769546
19,0.18567804,-0.70910150,-0.02354191
20,0.26780608,-0.65203899,-0.10630625
21,0.35778815,-0.59890449,-0.20015177
22,0.42749113,-0.53917623,-0.28074464
23,0.47908366,-0.47594315,-0.33900180
24,0.51750690,-0.39174584,-0.38720325
25,0.54064614,-0.30678633,-0.41865927
26,0.55875820,-0.21569999,-0.45334685
27,0.57905865,-0.12686750,-0.47767830
28,0.59323078,-0.04887708,-0.50099063
29,0.60671854,0.02999148,-0.48501608
30,0.61233044,0.10843506,-0.49108449
31,0.62639827,0.18939716,-0.49237567
32,0.64867622,0.27994028,-0.46414858
33,-0.48404345,0.34905821,0.06858680
34,-0.39839178,0.41405177,0.16573724
35,-0.28772390,0.42868033,0.23812819
36,-0.19498217,0.42078280,0.26888812
37,-0.12457680,0.38704568,0.28263795
38,-0.13467041,0.36210608,0.26076165
39,-0.21455270,0.35165688,0.24879587
40,-0.31040275,0.36763191,0.24701339
41,-0.41418859,0.37131429,0.18447280
42,0.11316393,0.40033317,0.29015511
43,0.19243023,0.43273449,0.27691293
44,0.29591042,0.43790245,0.24342749
45,0.41389304,0.41748703,0.17433937
46,0.50002205,0.34993124,0.06873505
47,0.41345462,0.37042582,0.19678755
48,0.30347720,0.37070289,0.25682956
49,0.21158206,0.36650532,0.26348951
50,0.12613326,0.37009233,0.27592915
51,0.00199874,0.27966398,0.30558729
52,0.00383352,0.20574224,0.35836941
53,0.00700976,0.10866189,0.43632811
54,0.00921470,0.04752554,0.48575047
55,-0.07027093,0.25234273,0.24128211
56,-0.10000870,0.06982096,0.33539134
57,-0.13701487,-0.00499317,0.25803855
58,-0.09000301,-0.08186708,0.30827394
59,-0.01868453,-0.07704094,0.35527149
60,0.00765853,-0.10142630,0.34979266
61,0.03295993,-0.08027403,0.35538688
62,0.09700099,-0.08611037,0.29979411
63,0.14828737,-0.01249029,0.25674281
64,0.10751072,0.06411535,0.33420417
65,0.06934081,0.24349958,0.25011951
66,-0.35923061,0.26271269,0.12066285
67,-0.30531609,0.28535399,0.16419449
68,-0.26293218,0.29925388,0.18316486
69,-0.21187830,0.29507887,0.16431043
70,-0.15912829,0.27825487,0.13571411
71,-0.19547448,0.27072746,0.16458918
72,-0.25052422,0.26683700,0.17109603
73,-0.30406082,0.26413044,0.15878887
74,-0.25074044,0.28492033,0.17722751
75,0.13511920,0.26985359,0.15291713
76,0.19065991,0.28626508,0.18102118
77,0.23378128,0.29589462,0.18740673
78,0.28929830,0.28063771,0.17482501
79,0.35344037,0.26061735,0.12566644
80,0.29266867,0.25813755,0.16123113
81,0.23240572,0.25832993,0.17913860
82,0.18681954,0.26498505,0.17727886
83,0.21628407,0.27734476,0.18441212
84,-0.22598049,-0.32796252,0.20109388
85,-0.13124456,-0.25800374,0.29645568
86,-0.04213744,-0.22055757,0.33982325
87,-0.00082222,-0.23271099,0.34018424
88,0.04566057,-0.21838689,0.33523601
89,0.12481613,-0.25419164,0.28439251
90,0.20264815,-0.31517613,0.19690286
91,0.10636326,-0.33306384,0.26504272
92,0.04735652,-0.34661308,0.30183613
93,-0.01803065,-0.35163036,0.31224963
94,-0.08218989,-0.35021174,0.30351952
95,-0.14156637,-0.34061673,0.26807064
96,-0.20804378,-0.32332724,0.20379405
97,-0.06567436,-0.28226957,0.29125607
98,-0.00489377,-0.27115566,0.30247343
99,0.05675623,-0.27537104,0.28352392
100,0.18926489,-0.30857623,0.19926953
101,0.04233493,-0.29089677,0.27349085
102,-0.01288032,-0.29458624,0.28363925
103,-0.07494059,-0.29889277,0.27529937
104,-0.25555170,0.28186426,0.17653528
105,0.22987533,0.27591956,0.18486184
