landmark_id,x,y,z,visible,vertex_index
0,-0.3291001319885254,0.26769375801086426,0.13751065731048584,1,2476
1,-0.303644061088562,0.250521183013916,0.16523537039756775,0,3124
2,-0.2847084403038025,0.24775482714176178,0.1803179681301117,0,3513
3,-0.261473685503006,0.24503439664840698,0.1917005181312561,1,3900
4,-0.24258151650428772,0.2444957047700882,0.19654011726379395,1,4158
5,-0.22084827721118927,0.24361522495746613,0.19288583099842072,0,4417
6,-0.1882631480693817,0.2418805956840515,0.1922263354063034,1,4805
7,-0.17066140472888947,0.24718794226646423,0.19270379841327667,1,5062
8,-0.15435568988323212,0.24772058427333832,0.19222238659858704,1,5320
9,-0.14043335616588593,0.25467753410339355,0.1742478311061859,1,5704
10,-0.123029425740242,0.2630600333213806,0.15731222927570343,0,6216
11,-0.35243189334869385,0.2747502326965332,0.1310359686613083,0,1955
12,-0.3237825632095337,0.300667405128479,0.15624263882637024,1,2985
13,-0.30599847435951233,0.3297789692878723,0.17773574590682983,1,3499
14,-0.28235524892807007,0.3480150103569031,0.1900731474161148,1,3886
15,-0.256425142288208,0.36796844005584717,0.1944112628698349,0,4272
16,-0.23845025897026062,0.3727870583534241,0.194874569773674,0,4530
17,-0.21489045023918152,0.3679562211036682,0.18961820006370544,1,4918
18,-0.19525901973247528,0.3603491187095642,0.1823379397392273,1,5306
19,-0.18408741056919098,0.34127023816108704,0.1742987483739853,1,5437
20,-0.16702601313591003,0.31052249670028687,0.16772323846817017,1,5568
21,-0.1470058113336563,0.291719526052475,0.16019195318222046,1,5826
22,0.34338653087615967,0.2721286714076996,0.1334426999092102,0,14197
23,0.3207229971885681,0.25217315554618835,0.16287319362163544,0,13298
24,0.2912050485610962,0.2427855283021927,0.176084503531456,1,12784
25,0.2670133709907532,0.23748719692230225,0.18661420047283173,1,12397
26,0.24887537956237793,0.23380057513713837,0.18713688850402832,1,12140
27,0.22882261872291565,0.23779438436031342,0.19249920547008514,1,11881
28,0.20690540969371796,0.2396259754896164,0.19134503602981567,1,11623
29,0.17838600277900696,0.23951455950737,0.18034598231315613,1,11237
30,0.16379313170909882,0.2456313520669937,0.180414617061615,1,10978
31,0.1467423439025879,0.253462016582489,0.17209835350513458,1,10588
32,0.1292005479335785,0.26796701550483704,0.15874555706977844,1,10202
33,0.36665552854537964,0.28673088550567627,0.14385437965393066,0,14192
34,0.333928644657135,0.3085304796695709,0.15825292468070984,1,13287
35,0.3082655370235443,0.32824692130088806,0.17186810076236725,1,12770
36,0.283639520406723,0.3413722515106201,0.18187454342842102,1,12383
37,0.26363405585289,0.3492862582206726,0.18587060272693634,1,12125
38,0.24391263723373413,0.3589015603065491,0.18795205652713776,0,11737
39,0.22644013166427612,0.35435768961906433,0.18485505878925323,0,11480
40,0.21083398163318634,0.3490014970302582,0.1773815155029297,0,11094
41,0.19158364832401276,0.3303948640823364,0.170972540974617,1,10838
42,0.17609566450119019,0.3102974593639374,0.1657947599887848,1,10710
43,0.15342648327350616,0.28461915254592896,0.15947319567203522,1,10453
44,-0.4711042642593384,0.34849274158477783,0.10162583738565445,0,28114
