landmark_id,x,y,z
0,-0.35706532,0.26323450,0.12519735
1,-0.32555372,0.24995364,0.15498602
2,-0.30488318,0.24461500,0.16988729
3,-0.28028697,0.24005154,0.18268488
4,-0.26151338,0.23833057,0.18911737
5,-0.24250019,0.23611969,0.19130693
6,-0.21245344,0.23402552,0.19103807
7,-0.19462895,0.24043886,0.19281578
8,-0.17933637,0.24236463,0.19419219
9,-0.15738592,0.24650118,0.18819244
10,-0.13853157,0.25359780,0.17848076
11,-0.39295107,0.26469117,0.11546365
12,-0.35607213,0.28600466,0.15691990
13,-0.33289978,0.30953166,0.18615532
14,-0.30599314,0.32288867,0.20497039
15,-0.27826101,0.33678323,0.21609987
16,-0.25779524,0.34022358,0.21874182
17,-0.22729282,0.33736894,0.21506436
18,-0.20416561,0.33335176,0.21042891
19,-0.19245896,0.31684470,0.20336780
20,-0.17584790,0.29372048,0.19592585
21,-0.15651572,0.27853614,0.19125536
22,0.40218762,0.27869049,0.10213012
23,0.37872016,0.26317090,0.13228410
24,0.34935683,0.25318560,0.14790095
25,0.32362568,0.24861288,0.16132954
26,0.30511504,0.24402688,0.16979253
27,0.28410518,0.24726713,0.17223661
28,0.26167572,0.24887881,0.17404972
29,0.23077188,0.24957305,0.16963790
30,0.21522993,0.25571865,0.16904059
31,0.19730332,0.26149932,0.16434862
32,0.18385059,0.27547461,0.16123730
33,0.42548159,0.27975160,0.11340656
34,0.39425105,0.29558891,0.13682930
35,0.36670762,0.30798763,0.15617317
36,0.34340146,0.31928217,0.17331195
37,0.32503197,0.32395861,0.18527409
38,0.30490059,0.32929763,0.20087437
39,0.28697655,0.32578117,0.20268078
40,0.26781529,0.32373235,0.20131955
41,0.24464940,0.31284276,0.19480766
42,0.22715761,0.30106223,0.18688855
43,0.20408066,0.28598133,0.17534606
44,-0.51299447,0.34693256,0.06610855
45,-0.47131908,0.40313759,0.12227447
46,-0.40956739,0.45203054,0.16788441
47,-0.33252642,0.46998945,0.22703184
48,-0.26777333,0.45985579,0.27228543
49,-0.19357635,0.42560583,0.30770510
50,-0.13225089,0.39070755,0.31517404
51,-0.46855634,0.37238315,0.14359842
52,-0.41965404,0.40981361,0.20522173
53,-0.34762433,0.39811760,0.25541919
54,-0.26387164,0.38498789,0.28501558
55,-0.19487570,0.36551243,0.28457528
56,-0.11623613,0.35240686,0.28379959
57,0.53110462,0.36884823,0.05152504
58,0.49516413,0.40994829,0.10891327
59,0.42887935,0.46330801,0.16217095
60,0.35320780,0.48184106,0.21464515
61,0.28160554,0.45377851,0.27301806
62,0.20641541,0.41396570,0.30244827
63,0.13627535,0.39397317,0.31755376
64,0.48430058,0.37627673,0.13858740
65,0.43338582,0.40543309,0.19969970
66,0.35820499,0.40405336,0.25641802
67,0.28104335,0.37609565,0.27284142
68,0.21026632,0.35847667,0.27731863
69,0.13681285,0.33721960,0.28275585
70,-0.22874597,-0.29473895,0.20891564
71,-0.21786481,-0.28459948,0.22332291
72,-0.19558671,-0.27520084,0.24588229
73,-0.16816010,-0.26350901,0.27241600
74,-0.14315180,-0.25536937,0.29048625
75,-0.11529023,-0.24531306,0.30827522
76,-0.08137359,-0.23699424,0.32643029
77,-0.04507117,-0.23276973,0.34364069
78,0.00406902,-0.24459335,0.34929705
79,0.05164063,-0.23086165,0.35014141
80,0.08638948,-0.23153983,0.33937761
81,0.11972082,-0.23955195,0.32283974
82,0.14605390,-0.25252441,0.30319774
83,0.17030492,-0.26089221,0.28213349
84,0.20156710,-0.27050561,0.25379679
85,0.22654602,-0.27846926,0.23323859
86,0.23897012,-0.29404157,0.21396166
87,-0.20968387,-0.28885436,0.21329680
88,-0.19896859,-0.28818798,0.22379591
89,-0.16800889,-0.28528172,0.24716833
90,-0.13793923,-0.28362614,0.26944765
91,-0.11047360,-0.28142437,0.28286090
92,-0.08227819,-0.28197953,0.29224464
93,-0.05194350,-0.28494567,0.29828686
94,-0.02082985,-0.28869465,0.30135006
95,0.00809060,-0.28860590,0.30242330
96,0.03670600,-0.28707325,0.30283418
97,0.06534673,-0.28471464,0.29825604
98,0.09379436,-0.28062844,0.29216653
99,0.12043735,-0.28215137,0.28377333
100,0.14778927,-0.28413069,0.26869303
101,0.17901359,-0.28370237,0.24877404
102,0.20904505,-0.28253716,0.23054247
103,0.22732469,-0.28834000,0.21654782
104,-0.20524263,-0.29247969,0.21389525
105,-0.18767279,-0.29352236,0.22411689
106,-0.16448663,-0.28885758,0.24498393
107,-0.14012522,-0.27963060,0.25972867
108,-0.10374172,-0.27232927,0.28383347
109,-0.06787777,-0.27141514,0.29975894
110,-0.03140846,-0.27382159,0.31207743
111,0.01061910,-0.27444988,0.31572524
112,0.04696197,-0.27091062,0.30984950
113,0.08369403,-0.26846945,0.30392429
114,0.11926911,-0.27379185,0.28749335
115,0.15757315,-0.28256243,0.26197138
116,0.18126214,-0.28810310,0.24399193
117,0.20731847,-0.28828397,0.22613727
118,0.22427332,-0.29111600,0.21789393
119,-0.20917736,-0.29917127,0.21403904
120,-0.18922016,-0.30375880,0.23076801
121,-0.16177484,-0.30414489,0.26033974
122,-0.13429850,-0.30887604,0.28849265
123,-0.10259255,-0.31853977,0.31293660
124,-0.06546924,-0.31979954,0.33083627
125,-0.02343177,-0.32116383,0.33971080
126,0.00765145,-0.32399812,0.34121785
