landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.5833975076675415,0.35893067717552185,0.24911266565322876,0,2476,0.0
1,-0.5363233089447021,0.3326825201511383,0.28634777665138245,0,3124,0.0
2,-0.5023568868637085,0.3254646360874176,0.30553704500198364,0,3513,0.0
3,-0.46147212386131287,0.3244032561779022,0.3225219249725342,0,3900,0.0
4,-0.4317774772644043,0.3259788751602173,0.33020633459091187,0,4158,0.0
5,-0.40180253982543945,0.323234885931015,0.3333896994590759,0,4417,0.0
6,-0.35529133677482605,0.32054054737091064,0.3300381302833557,0,4805,0.0
7,-0.3311232626438141,0.33430778980255127,0.3280927836894989,0,5062,0.0
8,-0.3082805573940277,0.3401987552642822,0.3263719081878662,0,5320,0.0
9,-0.276235431432724,0.356206476688385,0.30429086089134216,0,5704,0.0
10,-0.24861717224121094,0.36840394139289856,0.28744736313819885,0,6216,0.0
11,-0.632835328578949,0.37829527258872986,0.2445417195558548,0,1955,0.0
12,-0.5783371329307556,0.39868924021720886,0.29539841413497925,0,2985,0.0
13,-0.5475388765335083,0.42792990803718567,0.3339151442050934,0,3499,0.0
14,-0.5120287537574768,0.43982401490211487,0.35876086354255676,0,3886,0.0
15,-0.47632479667663574,0.460864782333374,0.3798255920410156,0,4272,0.0
16,-0.44721904397010803,0.46430501341819763,0.38690853118896484,0,4530,0.0
17,-0.40261754393577576,0.45775267481803894,0.3868788480758667,0,4918,0.0
18,-0.3640531897544861,0.4590040147304535,0.3816440999507904,0,5306,0.0
19,-0.3423890471458435,0.4404583275318146,0.365906685590744,0,5437,0.0
20,-0.31233474612236023,0.41492921113967896,0.34043917059898376,0,5568,0.0
21,-0.27855679392814636,0.40255701541900635,0.326935738325119,0,5826,0.0
22,0.6061358451843262,0.4184683859348297,0.06297378242015839,0,14197,0.0
23,0.5703129768371582,0.38277220726013184,0.1282203197479248,1,13298,1.0
24,0.5287506580352783,0.36730605363845825,0.16113324463367462,1,12784,1.0
25,0.4906408190727234,0.36101552844047546,0.18753573298454285,1,12397,1.0
26,0.4626370668411255,0.3547695279121399,0.20337526500225067,1,12140,1.0
27,0.4313681125640869,0.35990002751350403,0.21523573994636536,1,11881,1.0
28,0.3983755111694336,0.3636022210121155,0.22533054649829865,1,11623,1.0
29,0.3520371615886688,0.3666297197341919,0.22474195063114166,1,11237,1.0
30,0.3263828158378601,0.37438660860061646,0.23309150338172913,0,10978,0.0
31,0.2948783338069916,0.38114336133003235,0.2327122539281845,0,10588,0.0
32,0.26706835627555847,0.39520880579948425,0.23228736221790314,0,10202,0.0
33,0.651681125164032,0.425913542509079,0.08015822619199753,1,14192,1.0
34,0.6024375557899475,0.4507123529911041,0.13174109160900116,1,13287,1.0
35,0.5655431747436523,0.46870261430740356,0.17522266507148743,1,12770,1.0
36,0.531903862953186,0.48009997606277466,0.20982041954994202,1,12383,1.0
37,0.503269612789154,0.4850703775882721,0.2324678897857666,1,12125,1.0
38,0.4692915081977844,0.4974224865436554,0.25337010622024536,1,11737,1.0
39,0.4380703568458557,0.48663511872291565,0.2601449191570282,0,11480,0.0
40,0.4016503095626831,0.48296594619750977,0.2620576024055481,0,11094,0.0
41,0.36190152168273926,0.46445056796073914,0.25755465030670166,0,10838,0.0
42,0.33443683385849,0.44487449526786804,0.25303736329078674,0,10710,0.0
43,0.2972111701965332,0.41956427693367004,0.2468482255935669,0,10453,0.0
44,-0.8512319922447205,0.5804795026779175,0.18109726905822754,0,28114,0.0
45,-0.7938664555549622,0.7024962306022644,0.24548056721687317,0,28536,0.0
46,-0.707957923412323,0.8157854676246643,0.2897147238254547,0,28821,0.0
47,-0.5854946374893188,0.8520902395248413,0.36899733543395996,0,29084,0.0
48,-0.4773188829421997,0.8381944894790649,0.436807245016098,0,29267,0.0
49,-0.3546585440635681,0.7924820780754089,0.4981182813644409,0,29411,0.0
50,-0.25373756885528564,0.7455666661262512,0.5168299674987793,1,29550,1.0
51,-0.7808693647384644,0.6349197626113892,0.28949272632598877,0,2322,0.0
52,-0.702811598777771,0.7070871591567993,0.37147971987724304,0,3355,0.0
53,-0.5872971415519714,0.6893235445022583,0.4360380172729492,0,4259,0.0
54,-0.45446598529815674,0.6832600831985474,0.46800506114959717,0,5161,0.0
55,-0.3429597020149231,0.6603052616119385,0.47633057832717896,0,5806,0.0
56,-0.22222751379013062,0.6471308469772339,0.48194730281829834,0,6441,0.0
57,0.8431193828582764,0.6397608518600464,-0.05213980749249458,1,31796,1.0
58,0.801734209060669,0.731677234172821,0.03363052010536194,1,31376,1.0
59,0.7162712812423706,0.8466062545776367,0.10922545939683914,1,31055,1.0
60,0.6093162894248962,0.8911618590354919,0.20597191154956818,1,30787,1.0
61,0.5012233257293701,0.8589798808097839,0.32289159297943115,1,30571,1.0
62,0.3869076669216156,0.8047691583633423,0.4030072093009949,1,30427,1.0
63,0.2808409333229065,0.7783006429672241,0.4483591616153717,0,30288,0.0
64,0.7855967283248901,0.6591454744338989,0.0893985778093338,1,14044,1.0
65,0.7197423577308655,0.7257106304168701,0.18406544625759125,1,13013,1.0
66,0.6116028428077698,0.7364415526390076,0.2871105670928955,1,11981,1.0
67,0.49005240201950073,0.7023130059242249,0.34729427099227905,1,11078,1.0
68,0.38041260838508606,0.6860111951828003,0.38377538323402405,1,10432,1.0
69,0.2677558958530426,0.6654338240623474,0.4232849180698395,1,9808,1.0
70,-0.2330644428730011,-0.641627848148346,0.39089256525039673,0,5522,0.0
71,-0.20975172519683838,-0.6134923100471497,0.42842546105384827,0,5518,0.0
72,-0.1740712821483612,-0.588220477104187,0.46712177991867065,0,5514,0.0
73,-0.135216623544693,-0.5546939373016357,0.49806299805641174,0,5769,0.0
74,-0.09890298545360565,-0.5319551825523376,0.5146046876907349,0,6025,0.0
75,-0.061954792588949203,-0.5054532885551453,0.5275008678436279,0,6279,0.0
76,-0.013904326595366001,-0.48641350865364075,0.5437523722648621,0,6772,0.0
77,0.04066956415772438,-0.4745766520500183,0.5578873753547668,0,7495,0.0
78,0.11104614287614822,-0.4894256591796875,0.5571944713592529,0,8215,0.0
79,0.17179103195667267,-0.4642741084098816,0.5380468964576721,1,8935,1.0
80,0.21575623750686646,-0.4617985785007477,0.5123961567878723,1,9655,1.0
81,0.2542051672935486,-0.4782169461250305,0.4807519018650055,1,10141,1.0
82,0.28205737471580505,-0.503645658493042,0.45016151666641235,1,10395,1.0
83,0.30739152431488037,-0.5229546427726746,0.42004701495170593,0,10654,0.0
84,0.3378303050994873,-0.5479086637496948,0.37170514464378357,0,10915,0.0
85,0.363685667514801,-0.5606833696365356,0.32896894216537476,0,10919,0.0
86,0.37053021788597107,-0.5854688882827759,0.2908404767513275,0,10795,0.0
87,-0.20465755462646484,-0.6249517202377319,0.4030318558216095,0,5909,0.0
88,-0.1811876893043518,-0.6132301688194275,0.4256577491760254,0,5906,0.0
89,-0.13624905049800873,-0.5976718068122864,0.45009973645210266,0,6162,0.0
90,-0.0943317785859108,-0.5883767008781433,0.46711623668670654,0,6415,0.0
91,-0.056158509105443954,-0.5803741812705994,0.4755552113056183,0,6782,0.0
92,-0.017103713005781174,-0.5796611905097961,0.48086729645729065,0,7145,0.0
93,0.02385454997420311,-0.5798882842063904,0.4818362891674042,0,7505,0.0
94,0.0632227286696434,-0.5837398171424866,0.47734370827674866,1,7865,1.0
95,0.09979251027107239,-0.5793495178222656,0.47184091806411743,0,8225,0.0
96,0.13734214007854462,-0.5758002400398254,0.4686802327632904,0,8585,0.0
97,0.17129088938236237,-0.5703745484352112,0.4608279764652252,0,8945,0.0
98,0.20377419888973236,-0.5616506934165955,0.4424613416194916,1,9305,1.0
99,0.23492859303951263,-0.5612584948539734,0.425895631313324,1,9665,1.0
100,0.26535066962242126,-0.5617173910140991,0.40335580706596375,1,10028,1.0
101,0.3019976317882538,-0.5647104978561401,0.37470272183418274,1,10277,1.0
102,0.33778461813926697,-0.5694618225097656,0.3375590145587921,0,10533,0.0
103,0.35646966099739075,-0.5766127109527588,0.3047480583190918,0,10537,0.0
104,-0.20048026740550995,-0.6297464370727539,0.40391862392425537,0,6041,0.0
105,-0.17773497104644775,-0.6228418946266174,0.414214551448822,0,6297,0.0
106,-0.14558230340480804,-0.6157472133636475,0.43369805812835693,0,6544,0.0
107,-0.11342491209506989,-0.6036031246185303,0.44769665598869324,0,6788,0.0
108,-0.061934854835271835,-0.5976085066795349,0.4698786735534668,0,7149,0.0
109,-0.011033561080694199,-0.5991384387016296,0.4794061481952667,0,7509,0.0
110,0.0431269034743309,-0.6014124155044556,0.48588913679122925,0,7869,0.0
111,0.10348420590162277,-0.5979040265083313,0.4822082221508026,0,8229,0.0
112,0.15099215507507324,-0.5915070176124573,0.46591904759407043,0,8589,0.0
113,0.1985844075679779,-0.5798040628433228,0.44999587535858154,0,8949,0.0
114,0.2403722107410431,-0.5736358165740967,0.4227473735809326,0,9309,0.0
115,0.28091859817504883,-0.5740237832069397,0.3826044797897339,1,9669,1.0
116,0.30842697620391846,-0.5766987800598145,0.35582929849624634,1,9912,1.0
117,0.3343651592731476,-0.575543999671936,0.3269556760787964,0,10158,0.0
118,0.3538316488265991,-0.5802420973777771,0.30904287099838257,0,10410,0.0
119,-0.2088363617658615,-0.6440724730491638,0.40289536118507385,0,5914,0.0
120,-0.1814635992050171,-0.6428350210189819,0.4240981340408325,0,6174,0.0
121,-0.1471579521894455,-0.6522241234779358,0.4530671238899231,0,6548,0.0
122,-0.11050035804510117,-0.6787657141685486,0.47945931553840637,0,6915,0.0
123,-0.0639117881655693,-0.7055315375328064,0.4911099374294281,0,7276,0.0
124,-0.004335565026849508,-0.7131308317184448,0.5014479160308838,0,7636,0.0
125,0.0565023273229599,-0.7133825421333313,0.500531017780304,1,7996,1.0
126,0.10588103532791138,-0.7158938050270081,0.49382466077804565,1,8236,1.0
127,0.14830522239208221,-0.7105770707130432,0.48681387305259705,1,8476,1.0
128,0.20773234963417053,-0.6990258693695068,0.46680763363838196,1,8836,1.0
129,0.25473031401634216,-0.6796333193778992,0.44528475403785706,1,9196,1.0
130,0.28779345750808716,-0.6449924111366272,0.41685473918914795,1,9555,1.0
131,0.315632700920105,-0.6147418022155762,0.380428671836853,1,9916,1.0
132,0.34407398104667664,-0.5993748903274536,0.3368145525455475,0,10287,0.0
133,0.3647642135620117,-0.5963802337646484,0.308613657951355,1,10541,1.0
