landmark_id,x,y,z,visible,vertex_index,confidence
0,-1.1072304248809814,0.5194918513298035,-0.816510796546936,0,16743,0.0
1,-1.0663533210754395,0.37558624148368835,-0.874793291091919,0,16876,0.0
2,-1.0477607250213623,0.2276863008737564,-0.9100764393806458,0,16885,0.0
3,-1.0340665578842163,0.08577632904052734,-0.9097411632537842,0,16893,0.0
4,-1.0161525011062622,-0.04894523695111275,-0.9241421818733215,0,16652,0.0
5,-0.99542635679245,-0.19272364675998688,-0.9334087371826172,0,16279,0.0
6,-0.9697663187980652,-0.3376021087169647,-0.8997076153755188,0,16262,0.0
7,-0.9479745030403137,-0.4912027418613434,-0.8434661626815796,0,16304,0.0
8,-0.9206477999687195,-0.6327268481254578,-0.7852226495742798,0,32151,0.0
9,-0.8801006078720093,-0.766643226146698,-0.6789740324020386,0,32511,0.0
10,-0.8165937066078186,-0.8818337917327881,-0.5776135921478271,0,32829,0.0
11,-0.7117781639099121,-0.9789482951164246,-0.3925459384918213,0,33141,0.0
12,-0.5661745667457581,-1.0609476566314697,-0.2213718444108963,0,33400,0.0
13,-0.42309898138046265,-1.1240129470825195,-0.053514350205659866,0,33586,0.0
14,-0.29455143213272095,-1.1806226968765259,0.07814021408557892,0,33704,0.0
15,-0.1374238282442093,-1.2170310020446777,0.11668748408555984,1,33794,1.0
16,-0.051457516849040985,-1.2159335613250732,0.1528276950120926,1,33838,1.0
17,0.030913759022951126,-1.223664402961731,0.12259741127490997,1,33884,1.0
18,0.19541268050670624,-1.1875669956207275,0.11647088080644608,1,33973,1.0
19,0.31300005316734314,-1.1450543403625488,-0.052465908229351044,1,34097,1.0
20,0.45421382784843445,-1.0686959028244019,-0.19409102201461792,1,34290,1.0
21,0.6036660671234131,-0.993355929851532,-0.36909225583076477,1,34561,1.0
22,0.7192336320877075,-0.8987661600112915,-0.5211471915245056,1,34879,1.0
23,0.8102712631225586,-0.7992368936538696,-0.6272980570793152,1,35202,1.0
24,0.8818379640579224,-0.6671789884567261,-0.7125493884086609,1,35613,1.0
25,0.9262282252311707,-0.5337606072425842,-0.7677772641181946,1,27801,1.0
26,0.960038959980011,-0.386100172996521,-0.8239753842353821,1,27813,1.0
27,0.9956185817718506,-0.2365994155406952,-0.854188859462738,1,27709,1.0
28,1.0226911306381226,-0.09999498724937439,-0.8788134455680847,0,27447,0.0
29,1.0572396516799927,0.03480678051710129,-0.83421790599823,1,27083,1.0
30,1.0714046955108643,0.17243695259094238,-0.8244916200637817,1,27075,1.0
31,1.1020925045013428,0.31010788679122925,-0.8090083003044128,1,27196,1.0
32,1.1456315517425537,0.4555216431617737,-0.7441803812980652,1,27314,1.0
33,-0.8341898322105408,0.6403030157089233,0.11008402705192566,0,28111,0.0
34,-0.7015817165374756,0.780248761177063,0.2596336901187897,0,28787,0.0
35,-0.5276846289634705,0.8128781318664551,0.3864225447177887,1,29177,1.0
36,-0.38056761026382446,0.7703134417533875,0.4681389033794403,1,29382,1.0
37,-0.26128441095352173,0.7002414464950562,0.5080328583717346,1,29549,1.0
38,-0.26971176266670227,0.6354737281799316,0.4749894440174103,1,29526,1.0
39,-0.399124413728714,0.644257664680481,0.43718090653419495,1,5547,1.0
40,-0.5563618540763855,0.6912403702735901,0.4043327271938324,1,4515,1.0
41,-0.7190885543823242,0.6896318793296814,0.2925129234790802,0,2967,0.0
42,0.2613374888896942,0.6767595410346985,0.5166434049606323,1,30288,1.0
43,0.3941880166530609,0.735241711139679,0.487491250038147,1,30454,1.0
44,0.5644031763076782,0.760772705078125,0.4127700626850128,1,30662,1.0
45,0.7495827674865723,0.7192052602767944,0.29876741766929626,1,31056,1.0
46,0.8818691372871399,0.5727622509002686,0.1404927521944046,1,31716,1.0
47,0.7390834093093872,0.6271015405654907,0.3315071761608124,1,13141,1.0
48,0.5574085116386414,0.6384825706481934,0.43546217679977417,1,11593,1.0
49,0.41067686676979065,0.6211509704589844,0.4593736529350281,1,30488,1.0
50,0.27742263674736023,0.6234012246131897,0.49536675214767456,1,30318,1.0
51,0.01751261204481125,0.37970343232154846,0.5084336400032043,1,8161,1.0
52,0.015816008672118187,0.24443554878234863,0.5880727171897888,1,8174,1.0
53,0.015198665671050549,0.0806276723742485,0.7007222175598145,1,8185,1.0
54,0.016487514600157738,-0.02993871085345745,0.7699437737464905,1,8190,1.0
55,-0.09514512866735458,0.3308849632740021,0.3996090590953827,0,7082,0.0
56,-0.15947039425373077,0.02713492140173912,0.5298537015914917,0,6743,0.0
57,-0.21069470047950745,-0.09346254914999008,0.3961637318134308,0,5485,0.0
58,-0.13420680165290833,-0.21677713096141815,0.492703378200531,0,6637,0.0
59,-0.024122413247823715,-0.21347762644290924,0.5744666457176208,1,7842,1.0
60,0.02143612690269947,-0.25409677624702454,0.5675823092460632,1,8204,1.0
61,0.06069713830947876,-0.21770304441452026,0.5696895122528076,1,8562,1.0
62,0.1645018309354782,-0.22683383524417877,0.47773945331573486,1,9762,1.0
63,0.24272006750106812,-0.11148295551538467,0.3881359100341797,1,10886,1.0
64,0.1856432557106018,0.009565518237650394,0.5232265591621399,1,9626,1.0
65,0.12335910648107529,0.31134361028671265,0.4128694534301758,1,9242,1.0
66,-0.5887775421142578,0.396363765001297,0.1906101256608963,0,2215,0.0
67,-0.4914778470993042,0.43202340602874756,0.28202420473098755,1,3888,1.0
68,-0.4158734977245331,0.4507363438606262,0.31292495131492615,0,4661,0.0
69,-0.32474884390830994,0.4290873408317566,0.28428205847740173,1,5439,1.0
70,-0.23683084547519684,0.3835757374763489,0.23691031336784363,0,6215,0.0
71,-0.30780845880508423,0.34829750657081604,0.2822703719139099,1,5191,1.0
72,-0.39901986718177795,0.3373572826385498,0.28453412652015686,1,4416,1.0
73,-0.490375816822052,0.3387647867202759,0.2590194344520569,1,3642,1.0
74,-0.3961755931377411,0.4033430516719818,0.30420824885368347,1,4666,1.0
75,0.22705291211605072,0.359809935092926,0.2647174894809723,0,10077,0.0
76,0.32618701457977295,0.3877727687358856,0.31769266724586487,1,10969,1.0
77,0.41228801012039185,0.4171612560749054,0.3249815106391907,1,11610,1.0
78,0.5076927542686462,0.3910547196865082,0.29393884539604187,1,12514,1.0
79,0.6113453507423401,0.35234490036964417,0.20445294678211212,1,14066,1.0
80,0.5068654417991638,0.29935282468795776,0.26666492223739624,1,12784,1.0
81,0.39729902148246765,0.2985484302043915,0.298785001039505,1,11881,1.0
82,0.31619980931282043,0.3203127682209015,0.29764360189437866,0,11236,0.0
83,0.37366944551467896,0.360412061214447,0.32007133960723877,1,11487,1.0
84,-0.34838175773620605,-0.5727381706237793,0.33183297514915466,1,5522,1.0
85,-0.19626909494400024,-0.489105761051178,0.47071415185928345,1,6025,1.0
86,-0.05834227427840233,-0.449878066778183,0.5315497517585754,1,7495,1.0
87,0.012271976098418236,-0.4728591740131378,0.5323531031608582,1,8215,1.0
88,0.08416008949279785,-0.4519369900226593,0.5229886770248413,1,8935,1.0
89,0.20103536546230316,-0.49487602710723877,0.45393356680870056,1,10395,1.0
90,0.325389564037323,-0.5720734596252441,0.31195664405822754,0,10795,0.0
91,0.20787204802036285,-0.619159996509552,0.4312742352485657,1,9555,1.0
92,0.10848967730998993,-0.6520136594772339,0.4813113212585449,1,8836,1.0
93,-0.0027862342540174723,-0.6546136736869812,0.4985373318195343,1,8236,1.0
94,-0.11714135855436325,-0.6468150019645691,0.48751455545425415,1,7636,1.0
95,-0.2236516922712326,-0.6160131096839905,0.44107410311698914,1,6915,1.0
96,-0.31362995505332947,-0.5682922601699829,0.34142249822616577,0,5909,0.0
97,-0.08509193360805511,-0.5294384956359863,0.4503815472126007,1,7384,1.0
98,0.004090613219887018,-0.5227261781692505,0.47075289487838745,0,8223,0.0
99,0.09279816597700119,-0.5291194915771484,0.44495612382888794,1,9064,1.0
100,0.30574968457221985,-0.5676503777503967,0.3202695846557617,1,10537,1.0
101,0.09579946845769882,-0.551019012928009,0.46207109093666077,1,8829,1.0
102,0.004325301852077246,-0.5533757209777832,0.4775125980377197,1,8229,1.0
103,-0.09766051918268204,-0.5546489953994751,0.4641741216182709,1,7629,1.0
104,-0.4054689407348633,0.39256665110588074,0.30246323347091675,1,4538,1.0
105,0.40055492520332336,0.35613980889320374,0.31912994384765625,1,11745,1.0
