landmark_id,x,y,z
0,-0.70341522,0.29208302,-0.54859036
1,-0.68388218,0.19132185,-0.57067209
2,-0.68520010,0.08945467,-0.57421547
3,-0.67803144,-0.00434702,-0.55851269
4,-0.66360438,-0.09704500,-0.55468798
5,-0.64338481,-0.20485887,-0.55639648
6,-0.62715119,-0.29386088,-0.52808207
7,-0.61115879,-0.39015457,-0.48282304
8,-0.58745158,-0.47884130,-0.43798324
9,-0.55383909,-0.55875027,-0.36500993
10,-0.50618625,-0.62676090,-0.29576784
11,-0.43864775,-0.68490201,-0.17522386
12,-0.34787682,-0.73642498,-0.05628044
13,-0.25384685,-0.77468932,0.06605171
14,-0.16279598,-0.79931659,0.16357857
15,-0.05295408,-0.81726223,0.19139855
16,0.00508798,-0.81236714,0.21445191
17,0.06271911,-0.81776518,0.18996921
18,0.17642330,-0.79653734,0.17870112
19,0.26188123,-0.78722894,0.04987084
20,0.35329601,-0.74797612,-0.05788152
21,0.43871647,-0.69952255,-0.18836391
22,0.50322592,-0.63942242,-0.29863435
23,0.55247915,-0.57332069,-0.37782347
24,0.59255403,-0.48599944,-0.44499537
25,0.61899745,-0.39775690,-0.49001005
26,0.63739377,-0.30053511,-0.53440660
27,0.65718859,-0.19997433,-0.55524379
28,0.67339849,-0.09504311,-0.56744194
29,0.68693089,0.00735961,-0.55576086
30,0.68489403,0.10454260,-0.57014769
31,0.68713516,0.19966884,-0.58360428
32,0.70567197,0.30244347,-0.56230909
33,-0.54622757,0.42255411,0.04747844
34,-0.46461362,0.47096571,0.17247441
35,-0.35849413,0.49541342,0.25337714
36,-0.25963268,0.47938192,0.30281544
37,-0.17097542,0.45105803,0.32303423
38,-0.17750524,0.41319546,0.30190858
39,-0.26567537,0.41992015,0.28197670
40,-0.36691257,0.43383768,0.25819120
41,-0.46928358,0.42185479,0.18251660
42,0.17042172,0.44826570,0.32249093
43,0.25915465,0.48383331,0.30145067
44,0.35958236,0.50216049,0.25500107
45,0.46774217,0.48287812,0.17511912
46,0.55162334,0.44097999,0.04473058
47,0.46639395,0.43594769,0.19010580
48,0.35962206,0.44138065,0.26195642
49,0.26922959,0.42766738,0.28391761
50,0.17973769,0.41793239,0.30801436
51,0.00355487,0.29717818,0.34033757
52,-0.00173896,0.21791381,0.39683047
53,-0.00708946,0.10953279,0.48382953
54,-0.00631790,0.03103922,0.53992754
55,-0.08554716,0.25541431,0.27024257
56,-0.12438288,0.05754656,0.36076319
57,-0.17533344,-0.02429218,0.26206154
58,-0.11401376,-0.10644722,0.32576811
59,-0.03543413,-0.10963686,0.39835450
60,-0.00079180,-0.13842747,0.39652440
61,0.02957151,-0.10938689,0.40089351
62,0.11346112,-0.10980169,0.33470714
63,0.17913803,-0.02699741,0.26622847
64,0.12008811,0.05878425,0.36219138
65,0.09473144,0.25883019,0.26691574
66,-0.41205716,0.29866457,0.11168119
67,-0.33868539,0.33623779,0.17964008
68,-0.27995595,0.34768263,0.19945429
69,-0.21341029,0.32350203,0.18022031
70,-0.16557515,0.28320479,0.15591593
71,-0.22082317,0.26041570,0.17999223
72,-0.28142205,0.25572056,0.18142575
73,-0.34408513,0.26103121,0.16293649
74,-0.26956969,0.31520411,0.19563369
75,0.17821026,0.28774375,0.14702925
76,0.23436208,0.32690588,0.18127699
77,0.29130706,0.34735999,0.19453995
78,0.35898814,0.33921742,0.16549267
79,0.42582968,0.31057179,0.10575217
80,0.36718851,0.26971766,0.15041061
81,0.29490620,0.26088712,0.17292982
82,0.24033158,0.26864171,0.17192231
83,0.27063793,0.31209546,0.18707274
84,-0.24567871,-0.37294766,0.22076064
85,-0.15859123,-0.31163669,0.32506242
86,-0.05518424,-0.27663118,0.38607955
87,0.00213329,-0.28993410,0.39303949
88,0.05742928,-0.27775103,0.39287752
89,0.15986355,-0.31359398,0.34002104
90,0.24582645,-0.38158989,0.23306361
91,0.15920822,-0.39992088,0.32377049
92,0.08401256,-0.41469857,0.36831748
93,0.00430006,-0.41532657,0.37568349
94,-0.07631543,-0.40972754,0.36466682
95,-0.15192378,-0.39375335,0.31564853
96,-0.22633295,-0.36750492,0.22718030
97,-0.07128516,-0.33592743,0.32806987
98,0.00118751,-0.33685237,0.34861380
99,0.07357602,-0.33748513,0.33505905
100,0.23246060,-0.37630200,0.23788550
101,0.07266829,-0.34931388,0.33573091
102,0.00331698,-0.34975219,0.34387130
103,-0.06702108,-0.34695292,0.33229378
104,-0.27825269,0.30653048,0.19491242
105,0.29134116,0.31057754,0.18681991
