landmark_id,x,y,z,visible,vertex_index
0,0.4006657600402832,0.46898913383483887,-1.324815034866333,0,16743
1,0.45515406131744385,0.3106330931186676,-1.2912447452545166,0,16876
2,0.4829765856266022,0.15565770864486694,-1.2789154052734375,0,16885
3,0.4778207838535309,0.011294953525066376,-1.2570579051971436,0,16893
4,0.4994288384914398,-0.12789884209632874,-1.2250134944915771,0,16652
5,0.5266478657722473,-0.2860742509365082,-1.1792558431625366,0,16279
6,0.4964725077152252,-0.41814377903938293,-1.1266686916351318,0,16262
7,0.4444902241230011,-0.5603852868080139,-1.0753450393676758,0,16304
8,0.3968113362789154,-0.6929680109024048,-1.0182353258132935,0,32151
9,0.3077954351902008,-0.8197636604309082,-0.9401332139968872,0,32511
10,0.2343708574771881,-0.9235460758209229,-0.8433416485786438,0,32829
11,0.09764745831489563,-1.0194942951202393,-0.7007831335067749,0,33141
12,-0.007956200279295444,-1.097623586654663,-0.5251150727272034,0,33400
13,-0.10912825167179108,-1.1586425304412842,-0.3446952998638153,0,33586
14,-0.17938350141048431,-1.2034144401550293,-0.18343748152256012,0,33704
15,-0.1621568202972412,-1.2333920001983643,-0.033657006919384,0,33794
16,-0.1689334213733673,-1.2306020259857178,0.0498308427631855,0,33838
17,-0.11579285562038422,-1.2341418266296387,0.10897558927536011,0,33884
18,-0.05670449510216713,-1.1886612176895142,0.24537834525108337,1,33973
19,0.13160213828086853,-1.1421059370040894,0.2997440695762634,1,34097
20,0.29502740502357483,-1.057936429977417,0.3830931484699249,1,34290
21,0.4898039996623993,-0.9678659439086914,0.45780137181282043,1,34561
22,0.6529346108436584,-0.8560686707496643,0.5007289052009583,1,34879
23,0.7736906409263611,-0.7446842193603516,0.5376155972480774,1,35202
24,0.8762454390525818,-0.6076552271842957,0.5686126947402954,1,35613
25,0.9476810693740845,-0.47472062706947327,0.5884247422218323,1,27801
26,1.0217900276184082,-0.33141037821769714,0.5973624587059021,1,27813
27,1.0802263021469116,-0.19194592535495758,0.6219711303710938,1,27709
28,1.1265136003494263,-0.06047869101166725,0.6433748602867126,1,27447
29,1.1122140884399414,0.06760424375534058,0.6890038251876831,1,27083
30,1.1243352890014648,0.19584795832633972,0.7015268802642822,1,27075
31,1.1331112384796143,0.3247445821762085,0.7333834767341614,1,27196
32,1.112038016319275,0.4696125090122223,0.7934467196464539,1,27314
33,-0.34176313877105713,0.6156208515167236,-0.7726742029190063,0,28111
34,-0.4341481626033783,0.7776026129722595,-0.5834816694259644,0,28787
35,-0.5058051347732544,0.8076833486557007,-0.3680810332298279,0,29177
36,-0.5339674353599548,0.7841993570327759,-0.203553706407547,0,29382
37,-0.5334197282791138,0.7331417202949524,-0.07900086045265198,1,29549
38,-0.5196786522865295,0.6690998673439026,-0.09334150701761246,0,29526
39,-0.5383946895599365,0.6654219627380371,-0.22482343018054962,0,5547
40,-0.5578016042709351,0.7018961906433105,-0.39086782932281494,0,4515
41,-0.4900623857975006,0.6898144483566284,-0.6027024984359741,0,2967
42,-0.35631880164146423,0.7319731712341309,0.39744314551353455,0,30288
43,-0.27473172545433044,0.7752039432525635,0.506812334060669,1,30454
44,-0.1460268795490265,0.789100706577301,0.6339905858039856,1,30662
45,0.04827461391687393,0.7484366297721863,0.7612969279289246,1,31056
46,0.24737884104251862,0.5873516201972961,0.8367918729782104,1,31716
47,0.005443705711513758,0.658909261226654,0.7809678912162781,1,13141
48,-0.1793743371963501,0.681102454662323,0.6565061807632446,1,11593
49,-0.2637050747871399,0.6666290163993835,0.5254265666007996,1,30488
50,-0.3406516909599304,0.6740115284919739,0.40907520055770874,1,30318
51,-0.4608400762081146,0.3971039354801178,0.17862536013126373,1,8161
52,-0.550428569316864,0.26401564478874207,0.20326492190361023,1,8174
53,-0.6571431756019592,0.09636320918798447,0.24156151711940765,1,8185
54,-0.7267082929611206,-0.015326802618801594,0.2732970714569092,1,8190
55,-0.41004887223243713,0.3325541615486145,0.027996672317385674,0,7082
56,-0.5611318349838257,0.021743053570389748,0.023012926802039146,0,6743
57,-0.4551423192024231,-0.1145276427268982,-0.06230489909648895,0,5485
58,-0.5272502899169922,-0.24951300024986267,0.04462624713778496,0,6637
59,-0.5765271782875061,-0.2592950463294983,0.1679018884897232,0,7842
60,-0.5544385313987732,-0.3102874457836151,0.21445254981517792,1,8204
61,-0.5409353971481323,-0.25916510820388794,0.2516278028488159,1,8562
62,-0.4077361822128296,-0.2516133189201355,0.31605207920074463,1,9762
63,-0.2871480882167816,-0.11768527328968048,0.35574471950531006,1,10886
64,-0.432054340839386,0.015149125829339027,0.3488542139530182,1,9626
65,-0.32617372274398804,0.329191654920578,0.25461530685424805,1,9242
66,-0.3664625883102417,0.4206114411354065,-0.5175729393959045,0,2215
67,-0.4491415023803711,0.5022268891334534,-0.39486604928970337,0,3888
68,-0.46147000789642334,0.5320636630058289,-0.30589649081230164,0,4661
