landmark_id,x_px,y_px,visible,vertex_index
0,166.7010955810547,354.4908142089844,0,2476
1,159.6549835205078,357.38641357421875,0,3124
2,156.30845642089844,358.1285095214844,0,3513
3,153.86322021484375,358.3930358886719,0,3900
4,153.08900451660156,358.3478698730469,0,4158
5,153.07875061035156,359.34149169921875,0,4417
6,154.75100708007812,360.5387878417969,0,4805
7,155.8231658935547,358.3111877441406,0,5062
8,156.69100952148438,357.5267028808594,0,5320
9,161.92665100097656,355.2933044433594,0,5704
10,166.02210998535156,353.0466613769531,0,6216
11,166.6950225830078,352.5572509765625,0,1955
12,158.26907348632812,344.8359069824219,0,2985
13,151.95455932617188,336.67193603515625,0,3499
14,147.7489471435547,332.0115051269531,0,3886
15,144.552490234375,326.45513916015625,0,4272
16,143.73524475097656,324.8345031738281,0,4530
17,144.3516082763672,325.5406494140625,0,4918
18,146.2994384765625,326.43896484375,0,5306
19,149.60385131835938,331.5140686035156,0,5437
20,154.82435607910156,339.0971374511719,0,5568
21,158.1071319580078,343.9883117675781,0,5826
22,228.1806640625,346.77764892578125,0,14197
23,213.1755828857422,350.9678039550781,1,13298
24,205.3622283935547,353.5475769042969,1,12784
25,199.26898193359375,354.37957763671875,1,12397
26,195.67446899414062,355.69830322265625,1,12140
27,193.03140258789062,354.8764343261719,1,11881
28,190.6149444580078,354.4342041015625,1,11623
29,189.92947387695312,354.5345458984375,1,11237
30,187.78515625,353.1172180175781,0,10978
31,187.34927368164062,351.97869873046875,0,10588
32,187.25169372558594,349.27899169921875,0,10202
33,225.53224182128906,345.5126647949219,1,14192
34,214.17994689941406,338.1998596191406,1,13287
35,204.4044189453125,332.4044494628906,1,12770
36,196.46592712402344,328.31353759765625,1,12383
37,191.28480529785156,326.3597106933594,1,12125
38,186.879150390625,323.4918212890625,1,11737
39,185.1510467529297,325.353759765625,0,11480
40,184.6732940673828,326.5705261230469,0,11094
41,185.11903381347656,331.3480224609375,0,10838
42,185.44558715820312,336.34344482421875,0,10710
43,185.57359313964844,343.0187683105469,0,10453
44,175.64598083496094,324.88336181640625,0,28114
45,165.20423889160156,304.09210205078125,0,28536
46,158.44876098632812,284.4336242675781,0,28821
47,146.2241668701172,276.5335388183594,0,29084
48,136.60272216796875,276.92340087890625,0,29267
49,128.61122131347656,282.1631164550781,0,29411
50,127.31819152832031,288.7000427246094,1,29550
51,156.93504333496094,313.9692077636719,0,2322
52,143.41281127929688,299.7923278808594,0,3355
53,132.91458129882812,301.6828918457031,0,4259
54,130.1846923828125,301.6426696777344,0,5161
55,131.95018005371094,303.7557067871094,0,5806
56,134.09713745117188,304.48541259765625,0,6441
57,260.6678161621094,310.5410461425781,1,31796
58,242.13482666015625,292.6578674316406,1,31376
59,223.79061889648438,270.8569641113281,1,31055
60,201.20616149902344,261.8546447753906,1,30787
61,175.89120483398438,266.6956787109375,1,30571
62,159.0594024658203,275.1407775878906,1,30427
63,148.93606567382812,279.09857177734375,0,30288
64,229.22193908691406,305.2021789550781,1,14044
65,208.07778930664062,291.0944519042969,1,13013
66,184.28614807128906,288.39202880859375,1,11981
67,170.20152282714844,293.76239013671875,1,11078
68,162.1068572998047,296.3900451660156,1,10432
69,153.20840454101562,300.0069274902344,1,9808
70,140.16436767578125,555.1282348632812,0,5522
71,134.06761169433594,551.2041015625,0,5518
72,125.6825180053711,547.3643798828125,0,5514
73,118.92095947265625,541.9970703125,0,5769
74,115.59175109863281,538.7203369140625,0,6025
75,113.22443389892578,534.5847778320312,0,6279
76,110.70003509521484,531.5049438476562,0,6772
77,108.70547485351562,529.278564453125,0,7495
78,109.64571380615234,532.7938232421875,0,8215
79,114.07608032226562,529.0864868164062,1,8935
80,120.00257110595703,529.24951171875,1,9655
81,127.37767791748047,532.6311645507812,1,10141
82,135.08543395996094,537.5971069335938,1,10395
83,142.64552307128906,541.4381713867188,0,10654
84,154.66311645507812,546.8843994140625,0,10915
85,164.39865112304688,549.3841552734375,0,10919
86,171.98007202148438,553.1630249023438,0,10795
87,138.92225646972656,552.2932739257812,0,5909
88,132.90713500976562,551.61279296875,0,5906
89,127.12872314453125,550.0689086914062,0,6162
90,124.07833099365234,549.6925048828125,0,6415
91,122.3695297241211,548.99609375,0,6782
92,121.1628646850586,549.42529296875,0,7145
93,120.92401885986328,549.8928833007812,0,7505
94,121.95218658447266,551.179443359375,1,7865
95,123.83138275146484,550.7752685546875,0,8225
96,125.63970184326172,550.6665649414062,0,8585
97,128.69810485839844,550.2119750976562,0,8945
98,134.02073669433594,548.9744873046875,1,9305
99,138.86573791503906,548.7667846679688,1,9665
100,145.38673400878906,548.2716674804688,1,10028
101,153.89974975585938,548.6000366210938,1,10277
102,163.07369995117188,550.3057250976562,0,10533
103,169.45433044433594,551.18310546875,0,10537
104,138.99261474609375,553.1558227539062,0,6041
105,136.84225463867188,552.8192138671875,0,6297
106,132.88221740722656,551.8689575195312,0,6544
107,129.93084716796875,549.6548461914062,0,6788
108,125.4715576171875,548.5972290039062,0,7149
109,123.49826049804688,549.3688354492188,0,7509
110,122.65669250488281,550.5210571289062,0,7869
111,124.6454849243164,550.6217651367188,0,8229
112,129.5691375732422,550.242919921875,0,8589
113,134.79534912109375,548.7120971679688,0,8949
114,142.18643188476562,548.4368896484375,0,9309
115,152.34542846679688,549.5087890625,1,9669
116,158.87005615234375,550.4820556640625,1,9912
117,165.3920135498047,550.2958984375,0,10158
118,168.710205078125,551.4368286132812,0,10410
119,138.64413452148438,555.4361572265625,0,5914
120,134.25289916992188,555.8400268554688,0,6174
121,127.70242309570312,557.1205444335938,0,6548
122,121.7544937133789,561.3323974609375,0,6915
123,118.57666778564453,565.7725219726562,0,7276
124,116.29585266113281,567.4803466796875,0,7636
125,116.91664123535156,568.59228515625,1,7996
126,119.09415435791016,570.0161743164062,1,8236
127,121.42375946044922,569.5228271484375,1,8476
128,127.25100708007812,568.156982421875,1,8836
129,133.69265747070312,565.7006225585938,1,9196
130,142.11404418945312,560.8789672851562,1,9555
131,151.8090362548828,556.5881958007812,1,9916
132,162.53964233398438,554.474609375,0,10287
133,168.710205078125,554.5972900390625,1,10541
