landmark_id,x,y,z,visible,vertex_index,confidence
0,-1.1692194938659668,0.5102621912956238,-0.7175318002700806,0,16743,0.0
1,-1.1291275024414062,0.37549927830696106,-0.7819923758506775,0,16876,0.0
2,-1.1072405576705933,0.23206700384616852,-0.8162103295326233,0,16885,0.0
3,-1.088180661201477,0.0936000794172287,-0.8116565346717834,0,16893,0.0
4,-1.073918104171753,-0.03391262888908386,-0.8219193816184998,0,16652,0.0
5,-1.0600568056106567,-0.1629754602909088,-0.8208928108215332,0,16279,0.0
6,-1.0304434299468994,-0.31493079662323,-0.7900579571723938,0,16262,0.0
7,-1.0028223991394043,-0.4742286801338196,-0.7404630184173584,0,16304,0.0
8,-0.97316974401474,-0.6225051283836365,-0.6923061013221741,0,32151,0.0
9,-0.924603283405304,-0.7658244371414185,-0.6020946502685547,0,32511,0.0
10,-0.8545787334442139,-0.893101692199707,-0.5204836130142212,0,32829,0.0
11,-0.7304685115814209,-1.0038832426071167,-0.363847017288208,0,33141,0.0
12,-0.5693045258522034,-1.103882074356079,-0.2219347208738327,0,33400,0.0
13,-0.41720667481422424,-1.193172574043274,-0.07394231855869293,0,33586,0.0
14,-0.28148385882377625,-1.270156741142273,0.04019390791654587,0,33704,0.0
15,-0.12200155109167099,-1.3203703165054321,0.05988115817308426,1,33794,1.0
16,-0.03328828886151314,-1.3230664730072021,0.08726893365383148,1,33838,1.0
17,0.04685305804014206,-1.3285504579544067,0.04758397862315178,1,33884,1.0
18,0.20619435608386993,-1.2740163803100586,0.02563246339559555,1,33973,1.0
19,0.31105098128318787,-1.2067550420761108,-0.15116052329540253,1,34097,1.0
20,0.43938300013542175,-1.1008007526397705,-0.29486164450645447,1,34290,1.0
21,0.5778286457061768,-1.004552960395813,-0.46545735001564026,1,34561,1.0
22,0.6833077073097229,-0.8991263508796692,-0.6130679249763489,1,34879,1.0
23,0.7620460987091064,-0.7894775867462158,-0.7164379358291626,1,35202,1.0
24,0.819235622882843,-0.6450064182281494,-0.7964626550674438,1,35613,1.0
25,0.8531327843666077,-0.5008609890937805,-0.8448213934898376,1,27801,1.0
26,0.8805398941040039,-0.3442194163799286,-0.8951224088668823,0,27813,0.0
27,0.9153621792793274,-0.19195827841758728,-0.9231467247009277,1,27709,1.0
28,0.9398530125617981,-0.058432914316654205,-0.9513003826141357,1,27447,1.0
29,0.968620240688324,0.07177390903234482,-0.9126728773117065,1,27083,1.0
30,0.9811425805091858,0.2053826004266739,-0.9108648300170898,1,27075,1.0
31,1.0085177421569824,0.3418661057949066,-0.9017065167427063,1,27196,1.0
32,1.0522710084915161,0.4890887141227722,-0.8414836525917053,1,27314,1.0
33,-0.8127862811088562,0.6268369555473328,0.17258203029632568,0,28111,0.0
34,-0.6739586591720581,0.7721033096313477,0.31141385436058044,0,28787,0.0
35,-0.49226030707359314,0.7947133183479309,0.42917630076408386,1,29177,1.0
36,-0.3344363272190094,0.76998370885849,0.49515026807785034,1,29382,1.0
37,-0.21128280460834503,0.7101806402206421,0.5244787335395813,1,29549,1.0
38,-0.22624853253364563,0.6459364891052246,0.4928130805492401,1,29526,1.0
39,-0.36119717359542847,0.6264438629150391,0.4561654329299927,1,5547,1.0
40,-0.5233678817749023,0.6660716533660889,0.44184210896492004,1,4515,1.0
41,-0.6925137042999268,0.668262243270874,0.34910592436790466,0,2967,0.0
42,0.28572553396224976,0.708163321018219,0.5052398443222046,1,30288,1.0
43,0.4200029969215393,0.755797803401947,0.4634701609611511,1,30454,1.0
44,0.5873619914054871,0.767943263053894,0.37594112753868103,1,30662,1.0
