landmark_id,x,y,z
0,-1.13203645,0.39496216,0.70267916
1,-1.15160179,0.25477439,0.65574348
2,-1.15181553,0.10850299,0.64822358
3,-1.12179518,-0.02648886,0.64008504
4,-1.10623872,-0.16016430,0.61543202
5,-1.09191942,-0.31747404,0.58226347
6,-1.04284787,-0.44144785,0.57518607
7,-0.97449201,-0.57436788,0.57745838
8,-0.90263075,-0.69614583,0.56866866
9,-0.78794247,-0.80670166,0.56282210
10,-0.67244387,-0.90137744,0.53715503
11,-0.47996196,-0.98884153,0.51912946
12,-0.27864474,-1.06985462,0.46216118
13,-0.06711949,-1.13420141,0.39371970
14,0.11148190,-1.18009675,0.31467915
15,0.20238927,-1.21488857,0.17667587
16,0.26356310,-1.21411920,0.10798907
17,0.25669900,-1.21932364,0.01431348
18,0.29536745,-1.18549919,-0.14663140
19,0.16147177,-1.16317761,-0.33860222
20,0.06389157,-1.10289192,-0.52214140
21,-0.07740291,-1.02517843,-0.69822949
22,-0.20439868,-0.93502390,-0.83401310
23,-0.29512131,-0.84067124,-0.93601400
24,-0.37411609,-0.71908128,-1.02202785
25,-0.42704627,-0.59619159,-1.08054328
26,-0.48178342,-0.46038312,-1.13069975
27,-0.49705255,-0.31581530,-1.17232788
28,-0.49925736,-0.15960191,-1.20968986
29,-0.46873236,-0.00871447,-1.23000979
30,-0.48778597,0.13349918,-1.24401486
31,-0.50602186,0.27235612,-1.25923038
32,-0.46091610,0.41886562,-1.27624846
33,-0.23873523,0.64631730,0.79864395
34,-0.04366368,0.76070493,0.74974710
35,0.12421881,0.79619229,0.64966714
36,0.24855408,0.76595962,0.54321390
37,0.32564467,0.73195100,0.42781836
38,0.30539206,0.67433083,0.42634261
39,0.23148912,0.68507576,0.53787565
40,0.13273646,0.72291350,0.66429979
41,-0.02651728,0.69645220,0.76389056
42,0.52916050,0.73633665,-0.10576899
43,0.54380417,0.79550678,-0.24464174
44,0.52112645,0.82893175,-0.40942186
45,0.46177244,0.80114156,-0.59744096
46,0.33922559,0.68989724,-0.76834488
47,0.48815054,0.73971468,-0.58964211
48,0.53804886,0.75374013,-0.40151501
49,0.52943468,0.71777827,-0.25936142
50,0.51867497,0.69591236,-0.12216032
51,0.47292024,0.39557433,0.16760345
52,0.55489248,0.24982953,0.20309412
53,0.67188901,0.08385437,0.24996668
54,0.74318463,-0.03489480,0.27329656
55,0.32964814,0.32792112,0.26164231
56,0.43840596,0.00193495,0.35536653
57,0.28335541,-0.11269442,0.38353297
58,0.39605254,-0.23360896,0.32487655
59,0.52287972,-0.24138451,0.24679340
60,0.54213315,-0.28415790,0.19863400
61,0.56050462,-0.24125224,0.15644857
62,0.52450478,-0.23908040,0.01618841
63,0.47339588,-0.11692798,-0.11078849
64,0.56909800,0.00717818,0.01045109
65,0.42760250,0.33375460,0.00104659
66,-0.06328012,0.41783223,0.65323162
67,0.07337479,0.47380897,0.59122598
68,0.13658527,0.49332303,0.51901108
69,0.14551042,0.45536184,0.41033074
70,0.13266020,0.38350496,0.32701325
71,0.14250952,0.34870484,0.42227656
72,0.11224516,0.34671292,0.50964046
73,0.05229396,0.35852683,0.58885121
74,0.13713719,0.44239298,0.49996144
75,0.31352895,0.39137357,-0.17806943
76,0.39252824,0.46580589,-0.24087700
77,0.43958044,0.50336927,-0.31771436
78,0.43556634,0.48979157,-0.43158290
79,0.38435039,0.44130495,-0.56359094
80,0.42082152,0.37445623,-0.45319459
81,0.41569275,0.35866788,-0.33817819
82,0.38758832,0.36969525,-0.26021111
83,0.42087325,0.44212604,-0.29316497
84,0.16942072,-0.56717247,0.46120447
85,0.37384921,-0.50584704,0.40686718
86,0.51939696,-0.45260432,0.28127453
87,0.56178170,-0.47059959,0.20470814
88,0.58866113,-0.45784587,0.12609832
89,0.57231128,-0.51902276,-0.04875076
90,0.44712824,-0.60526752,-0.20801540
91,0.54291266,-0.67930591,-0.04941862
92,0.56255776,-0.71734744,0.08344352
93,0.52976155,-0.71828353,0.20722035
94,0.46839377,-0.70184046,0.32201546
95,0.35952410,-0.65421242,0.40472311
96,0.19463535,-0.56551611,0.43863636
97,0.43952808,-0.55817962,0.28278661
98,0.50787383,-0.56124103,0.19051309
99,0.52467972,-0.56796211,0.08117516
100,0.45054051,-0.60170901,-0.18521002
101,0.53128558,-0.58762246,0.08884320
102,0.50575513,-0.58674920,0.19477697
103,0.44824901,-0.57764000,0.29477903
104,0.13187575,0.42846224,0.51222295
105,0.43101981,0.43972602,-0.32365087
