landmark_id,x,y,z
0,-0.68672198,0.22369115,-0.50071585
1,-0.66754371,0.12861761,-0.52370077
2,-0.66395271,0.03511018,-0.52689308
3,-0.65365857,-0.05155635,-0.51090157
4,-0.63284957,-0.13743339,-0.50398207
5,-0.61040992,-0.23446937,-0.49303600
6,-0.58908695,-0.31333742,-0.46860397
7,-0.56683350,-0.39706358,-0.43320310
8,-0.53908724,-0.47241390,-0.39702487
9,-0.50368905,-0.53866225,-0.33598599
10,-0.45496565,-0.59332532,-0.27723336
11,-0.39232820,-0.64128572,-0.17124778
12,-0.31175786,-0.68570215,-0.06581960
13,-0.22276950,-0.71269321,0.03805136
14,-0.13737038,-0.73185885,0.11994237
15,-0.03846259,-0.74778628,0.14111787
16,0.01429886,-0.74036825,0.15900037
17,0.06679405,-0.74447328,0.13804655
18,0.16532496,-0.71788508,0.12589513
19,0.24429777,-0.70593041,0.01366317
20,0.32997915,-0.67066360,-0.07931410
21,0.40572760,-0.62626064,-0.19347636
22,0.46322054,-0.57554626,-0.29127306
23,0.50962460,-0.52123493,-0.35982886
24,0.54726654,-0.44731221,-0.41620731
25,0.57195604,-0.37087721,-0.45232040
26,0.59012103,-0.28594512,-0.48712409
27,0.61135608,-0.19822018,-0.50505424
28,0.62860817,-0.11129926,-0.52284646
29,0.64914048,-0.02117664,-0.50953662
30,0.65699071,0.06248645,-0.52292037
31,0.66505724,0.14506839,-0.53651232
32,0.68387520,0.23765147,-0.51277816
33,-0.49831918,0.40463737,0.04587781
34,-0.41973871,0.46872345,0.14554505
35,-0.32202542,0.49322781,0.21370424
36,-0.23245561,0.48229608,0.25867221
37,-0.15328570,0.45026937,0.27841675
38,-0.15807591,0.42372024,0.26752141
39,-0.23591544,0.43452591,0.25129786
40,-0.32700640,0.45389962,0.22427531
41,-0.42450124,0.43891886,0.15848522
42,0.16509479,0.44957405,0.28260133
43,0.24289897,0.48160809,0.26192266
44,0.33119208,0.49764544,0.21866453
45,0.42679450,0.48181090,0.15070796
46,0.50792259,0.41715616,0.05788248
47,0.42654487,0.45206219,0.16960509
48,0.32836127,0.45625618,0.23076634
49,0.25021255,0.43899891,0.25259170
50,0.17258146,0.42751986,0.27407604
51,0.01564296,0.26454249,0.32350227
52,0.01397122,0.18042716,0.39372227
53,0.01225897,0.07021398,0.47786695
54,0.01372026,-0.00632158,0.52909958
55,-0.06690741,0.21783653,0.26592395
56,-0.10167617,0.01932994,0.36540946
57,-0.15019031,-0.06045325,0.28237486
58,-0.08801720,-0.13323037,0.32832175
59,-0.01680005,-0.12740062,0.37472457
60,0.01428280,-0.15049216,0.36850461
61,0.04075532,-0.12832443,0.37061217
62,0.10909078,-0.13297258,0.31727791
63,0.16979760,-0.06320484,0.27281845
64,0.12054016,0.01792172,0.35784256
65,0.09535816,0.22011232,0.25943545
66,-0.38087270,0.26302895,0.12025310
67,-0.31644040,0.30019003,0.18137398
68,-0.26140529,0.31599933,0.20180862
69,-0.19308668,0.28828198,0.18531607
70,-0.14562769,0.24690045,0.16420881
71,-0.19952254,0.22227445,0.19162953
72,-0.25948334,0.21902606,0.19162013
73,-0.32044545,0.22239158,0.17149791
74,-0.25030693,0.27926749,0.20218016
75,0.16684404,0.25096226,0.15168783
76,0.21887442,0.29636177,0.18644652
77,0.27037227,0.31998101,0.19733532
78,0.33300778,0.30726853,0.17803577
79,0.39503238,0.27392185,0.12856832
80,0.33787048,0.23143168,0.16813134
81,0.27254513,0.22693944,0.18703768
82,0.22449848,0.23426712,0.18276377
83,0.25239623,0.27988258,0.19600275
84,-0.22033395,-0.34798875,0.20682624
85,-0.14087290,-0.28670582,0.32164732
86,-0.03886335,-0.25352734,0.37319928
87,0.01251918,-0.26343274,0.37884825
88,0.06291585,-0.25413167,0.37015706
89,0.15894373,-0.29027066,0.31145912
90,0.23578997,-0.34276134,0.18864632
91,0.16180116,-0.39108726,0.27306244
92,0.09081176,-0.41693646,0.31798074
93,0.01548602,-0.42115551,0.33235601
94,-0.06210094,-0.41603333,0.32501772
95,-0.13278893,-0.39039066,0.28535771
96,-0.19925161,-0.34525257,0.21227865
97,-0.05637003,-0.31947047,0.32661206
98,0.01031727,-0.31701839,0.34113619
99,0.07635782,-0.31987274,0.32100677
100,0.22328709,-0.34139818,0.19446582
101,0.08208594,-0.34159598,0.31141895
102,0.01498309,-0.34418496,0.32427445
103,-0.05317616,-0.34111029,0.31476468
104,-0.25873071,0.27024388,0.20177880
105,0.27120289,0.27772808,0.19703999
