landmark_id,x,y,z
0,-1.12067723,0.36121023,-0.81819826
1,-1.08806646,0.20614876,-0.85751212
2,-1.08021498,0.05442250,-0.86507726
3,-1.06324100,-0.08554686,-0.84041053
4,-1.02970159,-0.22437799,-0.82969469
5,-0.99612862,-0.37977472,-0.80824739
6,-0.96192259,-0.50825453,-0.76740742
7,-0.92532998,-0.64426672,-0.71054590
8,-0.87939209,-0.76618475,-0.65188086
9,-0.82115591,-0.87310874,-0.55278391
10,-0.74254787,-0.96234304,-0.45763212
11,-0.64266664,-1.04216123,-0.28750160
12,-0.51087028,-1.11073279,-0.11721171
13,-0.36506572,-1.14815009,0.04941279
14,-0.22936855,-1.17570770,0.17957310
15,-0.07162008,-1.19780135,0.21220934
16,0.01236184,-1.18351555,0.23958910
17,0.09533235,-1.19094741,0.20695886
18,0.25244710,-1.14950109,0.18602222
19,0.37776393,-1.13338077,0.00798117
20,0.51751083,-1.08081532,-0.14171301
21,0.63944525,-1.01023006,-0.32568637
22,0.72933060,-0.92640513,-0.48449340
23,0.80446529,-0.83902949,-0.59676933
24,0.86670172,-0.72026712,-0.68952590
25,0.90804625,-0.59683532,-0.74896860
26,0.93821788,-0.45950556,-0.80641633
27,0.97218108,-0.31749141,-0.83862948
28,0.99846619,-0.17945012,-0.86982340
29,1.03267133,-0.03307915,-0.84501368
30,1.04510677,0.10266764,-0.86451489
31,1.05990040,0.23628071,-0.88436228
32,1.09165621,0.38699436,-0.84341276
33,-0.80974901,0.65700644,0.06663923
34,-0.68180346,0.76177233,0.22587478
35,-0.52125305,0.80402666,0.33357328
36,-0.37595752,0.78197455,0.40543377
37,-0.24852791,0.72444296,0.43661869
38,-0.25676247,0.68412489,0.41771480
39,-0.38285875,0.70508617,0.39197612
40,-0.53006506,0.74002665,0.35122332
41,-0.69050050,0.71642828,0.24721907
42,0.25599146,0.72526473,0.44181764
43,0.38025799,0.78034276,0.41037494
44,0.52346188,0.80974835,0.34220988
45,0.67856777,0.78449363,0.23628135
46,0.81061190,0.67734033,0.08996803
47,0.67858076,0.73949879,0.26679692
48,0.51899552,0.74400115,0.36121207
49,0.39335775,0.71178168,0.39300570
50,0.26782116,0.69035941,0.42737943
51,0.02090511,0.43609291,0.50432587
52,0.01753666,0.30116215,0.61613506
53,0.01480104,0.12359020,0.75066048
54,0.01803714,0.00322086,0.83603907
55,-0.11102892,0.36115652,0.41301268
56,-0.16840743,0.04171631,0.57391834
57,-0.24669981,-0.09150913,0.44056037
58,-0.14488582,-0.21034802,0.51405495
59,-0.02854912,-0.19472267,0.58533025
60,0.02168812,-0.23152693,0.57379371
61,0.06354657,-0.19552398,0.57653624
62,0.17385572,-0.20816247,0.48992798
63,0.26956433,-0.09765987,0.42087331
64,0.18733922,0.03839656,0.55871147
65,0.14638449,0.36465958,0.40026894
66,-0.61470777,0.42772722,0.17789528
67,-0.51530927,0.49251392,0.27088130
68,-0.42943472,0.52299964,0.30402315
69,-0.31639737,0.47576824,0.27906433
70,-0.23692581,0.40639690,0.24644788
71,-0.32321146,0.36625588,0.29141745
72,-0.42038622,0.36093172,0.29095316
73,-0.51879913,0.36516872,0.25850195
74,-0.40852699,0.46015781,0.30684528
75,0.26064885,0.41417190,0.22397195
76,0.34346917,0.49009690,0.27895129
77,0.42593175,0.53043091,0.29658878
78,0.52400517,0.50630027,0.26932761
79,0.62329257,0.44821382,0.19664189
80,0.53019410,0.37838787,0.25511685
81,0.42667386,0.37365317,0.28336790
82,0.35029730,0.38552037,0.27452847
83,0.39586064,0.46160331,0.29564241
84,-0.36452135,-0.56375164,0.31716704
85,-0.23307554,-0.45785975,0.50100869
86,-0.06496558,-0.40426773,0.58290625
87,0.01896347,-0.41944036,0.58901739
88,0.10057364,-0.40381363,0.57394135
89,0.25625148,-0.45918530,0.47370356
90,0.38144994,-0.54213136,0.27508005
91,0.26070055,-0.61879349,0.41375324
92,0.14509766,-0.65876049,0.49109021
93,0.02198741,-0.66620862,0.51691222
94,-0.10516082,-0.65914798,0.50621700
95,-0.22015645,-0.62218130,0.44196960
96,-0.33186927,-0.55797368,0.32444799
97,-0.09494073,-0.50930798,0.50695688
98,0.01451652,-0.50267744,0.52772051
99,0.12401040,-0.50640881,0.49193156
100,0.36166975,-0.53939956,0.28400460
101,0.13331832,-0.53955704,0.47677755
102,0.02271563,-0.54424340,0.50124902
103,-0.08978863,-0.54146880,0.48651087
104,-0.42158431,0.44501659,0.30630308
105,0.42544115,0.45781222,0.29806739
