landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.4947934150695801,0.48046573996543884,0.19713231921195984,1,2476,1.0
1,-0.4588211178779602,0.44028156995773315,0.24225349724292755,1,3124,1.0
2,-0.4290409982204437,0.4205915927886963,0.2660921514034271,0,3513,0.0
3,-0.39035290479660034,0.40322214365005493,0.2880306839942932,1,3900,1.0
4,-0.3607892692089081,0.393401563167572,0.2995857000350952,1,4158,1.0
5,-0.33274638652801514,0.38141584396362305,0.3077124357223511,1,4417,1.0
6,-0.28692448139190674,0.3652939200401306,0.30889570713043213,1,4805,1.0
7,-0.2562929689884186,0.3701857626438141,0.30969998240470886,1,5062,1.0
8,-0.23050950467586517,0.3685537874698639,0.3105356693267822,0,5320,0.0
9,-0.19099952280521393,0.3694649636745453,0.2968480587005615,0,5704,0.0
10,-0.15688331425189972,0.3714452385902405,0.2821653485298157,0,6216,0.0
11,-0.5427688956260681,0.5058287978172302,0.18658438324928284,1,1955,1.0
12,-0.4832484722137451,0.5125240087509155,0.24695317447185516,1,2985,1.0
13,-0.44233524799346924,0.5293987989425659,0.28988364338874817,1,3499,1.0
14,-0.40390220284461975,0.5299912095069885,0.3186419606208801,1,3886,1.0
15,-0.3635033667087555,0.5356544852256775,0.3421872556209564,1,4272,1.0
16,-0.3338856101036072,0.5297261476516724,0.35145303606987,1,4530,1.0
17,-0.28973373770713806,0.5117119550704956,0.3526571989059448,0,4918,0.0
18,-0.24945886433124542,0.5011518597602844,0.349308580160141,1,5306,1.0
19,-0.23166392743587494,0.4754467308521271,0.3379368782043457,1,5437,1.0
20,-0.2066594511270523,0.4406363368034363,0.3225710391998291,0,5568,0.0
21,-0.17801041901111603,0.41620689630508423,0.31209295988082886,0,5826,0.0
22,0.71550452709198,0.2120766043663025,0.11446590721607208,0,14197,0.0
23,0.66962069272995,0.1879182755947113,0.17166629433631897,0,13298,0.0
24,0.621401846408844,0.18174508213996887,0.19991858303546906,0,12784,0.0
25,0.5792008638381958,0.18302130699157715,0.22256605327129364,0,12397,0.0
26,0.5482281446456909,0.1813894361257553,0.23823784291744232,0,12140,0.0
27,0.5166423320770264,0.19511103630065918,0.24460287392139435,0,11881,0.0
28,0.48378634452819824,0.20647484064102173,0.2513783872127533,0,11623,0.0
29,0.4375872015953064,0.22030511498451233,0.2495771050453186,0,11237,0.0
30,0.4153796434402466,0.23636601865291595,0.25100359320640564,0,10978,0.0
31,0.38824108242988586,0.2529924809932709,0.24659818410873413,0,10588,0.0
32,0.3713347911834717,0.27595794200897217,0.2453732043504715,0,10202,0.0
33,0.757595419883728,0.20820918679237366,0.13500477373600006,0,14192,0.0
34,0.7135456204414368,0.24433472752571106,0.1786109358072281,0,13287,0.0
35,0.6736486554145813,0.27154067158699036,0.2131863683462143,0,12770,0.0
36,0.6402987837791443,0.29124000668525696,0.24383708834648132,0,12383,0.0
37,0.6130790114402771,0.30101433396339417,0.2655576169490814,0,12125,0.0
38,0.5837230086326599,0.3157886862754822,0.28911343216896057,0,11737,0.0
39,0.5520363450050354,0.31257423758506775,0.2945389151573181,0,11480,0.0
40,0.5183286070823669,0.3169389069080353,0.29569023847579956,0,11094,0.0
41,0.4766291379928589,0.30958086252212524,0.28867191076278687,0,10838,0.0
42,0.4457894563674927,0.2993326187133789,0.27927151322364807,0,10710,0.0
43,0.4059085547924042,0.2866041958332062,0.26447322964668274,0,10453,0.0
44,-0.6874889731407166,0.7500817179679871,0.11861629784107208,1,28114,1.0
45,-0.5970762372016907,0.8426535725593567,0.20022206008434296,1,28536,1.0
46,-0.48292267322540283,0.9161694049835205,0.26132723689079285,1,28821,1.0
47,-0.36088091135025024,0.9155643582344055,0.3545745611190796,1,29084,1.0
48,-0.26536425948143005,0.8729655146598816,0.4318064749240875,1,29267,1.0
49,-0.1631399691104889,0.7878201007843018,0.49766913056373596,1,29411,1.0
50,-0.0757528766989708,0.7169125080108643,0.5182283520698547,1,29550,1.0
51,-0.6096013784408569,0.7733742594718933,0.23892459273338318,1,2322,1.0
52,-0.5204079151153564,0.8161439895629883,0.3347127437591553,1,3355,1.0
53,-0.41279688477516174,0.7694897055625916,0.4123678207397461,1,4259,1.0
54,-0.28666993975639343,0.72380530834198,0.46315881609916687,1,5161,1.0
55,-0.18670883774757385,0.6619029641151428,0.4754942059516907,1,5806,1.0
56,-0.07119464129209518,0.6103509664535522,0.47495779395103455,1,6441,1.0
57,0.9833272695541382,0.3646557927131653,0.01809820532798767,0,31796,0.0
58,0.96189284324646,0.4611842632293701,0.10564377903938293,0,31376,0.0
59,0.9020670056343079,0.588918149471283,0.18492484092712402,0,31055,0.0
60,0.8083018660545349,0.6541084051132202,0.2743888199329376,0,30787,0.0
61,0.6968837380409241,0.6406333446502686,0.38500186800956726,1,30571,1.0
62,0.568335235118866,0.6079769730567932,0.45211470127105713,1,30427,1.0
63,0.4533267915248871,0.6148242950439453,0.49090689420700073,1,30288,1.0
64,0.930286169052124,0.3949486315250397,0.15775711834430695,0,14044,0.0
65,0.8795022368431091,0.4719052314758301,0.2544437646865845,0,13013,0.0
66,0.7761236429214478,0.5098171830177307,0.35417497158050537,0,11981,0.0
67,0.6471000909805298,0.4976208209991455,0.4036056101322174,0,11078,0.0
68,0.5343761444091797,0.49974325299263,0.4295356273651123,0,10432,0.0
69,0.41574451327323914,0.5046129822731018,0.4544784426689148,0,9808,0.0
70,-0.43942585587501526,-0.5083625912666321,0.3770505487918854,1,5522,1.0
71,-0.41619426012039185,-0.4884940981864929,0.4091085195541382,1,5518,1.0
72,-0.3778895139694214,-0.47272083163261414,0.43779146671295166,1,5514,1.0
73,-0.3334523141384125,-0.4571165144443512,0.467693567276001,1,5769,1.0
74,-0.29669201374053955,-0.4475407004356384,0.4865795373916626,1,6025,1.0
75,-0.2559199929237366,-0.4348316788673401,0.5028820037841797,1,6279,1.0
76,-0.2050439417362213,-0.4272285997867584,0.5224364399909973,1,6772,1.0
77,-0.1477074921131134,-0.42109760642051697,0.5404182076454163,1,7495,1.0
78,-0.0789070725440979,-0.45220038294792175,0.5457783937454224,1,8215,1.0
79,-0.005806856323033571,-0.45154133439064026,0.5363409519195557,1,8935,1.0
80,0.04066905379295349,-0.4707188606262207,0.5184059739112854,0,9655,0.0
81,0.07927088439464569,-0.5002071857452393,0.49307358264923096,0,10141,0.0
82,0.10423506796360016,-0.5345773696899414,0.4666377007961273,0,10395,0.0
83,0.1289064586162567,-0.5603283047676086,0.43726298213005066,0,10654,0.0
84,0.15894171595573425,-0.5921154022216797,0.3943631947040558,0,10915,0.0
85,0.18338561058044434,-0.6181893348693848,0.3595588207244873,0,10919,0.0
86,0.18601588904857635,-0.6480652093887329,0.3293236792087555,0,10795,0.0
87,-0.40574973821640015,-0.5000182390213013,0.38937726616859436,0,5909,0.0
88,-0.3840835392475128,-0.4954094886779785,0.4110124409198761,1,5906,1.0
89,-0.3405899405479431,-0.49584683775901794,0.4353930354118347,1,6162,1.0
90,-0.30055978894233704,-0.5001721382141113,0.454256534576416,0,6415,0.0
91,-0.26310452818870544,-0.5038169026374817,0.4644690454006195,1,6782,1.0
92,-0.2239179015159607,-0.510793924331665,0.4695848822593689,0,7145,0.0
93,-0.18302379548549652,-0.5216789245605469,0.47134679555892944,1,7505,1.0
94,-0.14417637884616852,-0.5351738333702087,0.47017088532447815,0,7865,0.0
95,-0.10561051964759827,-0.5428668856620789,0.4708889424800873,0,8225,0.0
96,-0.0663432627916336,-0.5492706894874573,0.4706054627895355,0,8585,0.0
