landmark_id,x_px,y_px,visible,vertex_index
0,306.5130615234375,239.8013153076172,1,2476
1,312.7721862792969,242.34127807617188,1,3124
2,316.96820068359375,243.3574981689453,1,3513
3,321.4878845214844,244.0210418701172,1,3900
4,324.54180908203125,244.13690185546875,1,4158
5,327.3336486816406,244.40127563476562,1,4417
6,331.11151123046875,244.42718505859375,1,4805
7,333.1916198730469,243.20628356933594,1,5062
8,335.037109375,242.64195251464844,1,5320
9,336.8642272949219,241.38833618164062,0,5704
10,338.0941467285156,239.4857177734375,1,6216
11,302.55792236328125,238.18682861328125,0,1955
12,310.173095703125,235.44454956054688,1,2985
13,315.7371826171875,232.57691955566406,1,3499
14,320.489013671875,230.6819610595703,1,3886
15,324.9168395996094,228.65472412109375,1,4272
16,327.539794921875,228.1142578125,1,4530
17,330.6463317871094,228.57847595214844,1,4918
18,333.1539611816406,228.96192932128906,1,5306
19,334.1800231933594,230.89390563964844,1,5437
20,335.6711120605469,233.87229919433594,0,5568
21,337.57244873046875,235.72999572753906,1,5826
22,397.4895324707031,234.50437927246094,0,14197
23,397.9356994628906,237.60621643066406,1,13298
24,396.29547119140625,239.40208435058594,0,12784
25,394.48358154296875,240.37030029296875,1,12397
26,393.2658996582031,241.16836547851562,0,12140
27,390.7529602050781,240.7097625732422,1,11881
28,388.28515625,240.45925903320312,1,11623
29,384.4498596191406,240.4191131591797,1,11237
30,382.0610656738281,239.50485229492188,1,10978
31,378.3805847167969,238.4578399658203,0,10588
32,375.6525573730469,236.74636840820312,0,10202
33,400.3363037109375,233.2139434814453,0,14192
34,399.82379150390625,231.04542541503906,1,13287
35,399.2687683105469,229.1877899169922,1,12770
36,398.1630554199219,227.6005859375,1,12383
37,396.6810302734375,226.82569885253906,1,12125
38,394.8523254394531,225.95797729492188,1,11737
39,392.3501892089844,226.6847381591797,0,11480
40,389.2593994140625,227.4442596435547,0,11094
41,385.5865173339844,229.08575439453125,1,10838
42,382.7244873046875,230.87680053710938,0,10710
43,378.8265380859375,233.713134765625,1,10453
44,282.96282958984375,223.48875427246094,1,28114
45,292.5729064941406,215.5249786376953,1,28536
46,304.0769958496094,210.53485107421875,1,28821
47,317.5990295410156,206.3982391357422,1,29084
48,329.50006103515625,206.4940643310547,1,29267
49,342.3248596191406,210.36505126953125,1,29411
50,352.0034484863281,214.46279907226562,1,29550
51,296.0238037109375,221.16209411621094,1,2322
52,308.08929443359375,218.13961791992188,1,3355
53,319.920654296875,217.7961883544922,1,4259
54,331.7329406738281,217.56414794921875,1,5161
55,340.7762145996094,219.49639892578125,1,5806
