landmark_id,x,y,z
0,-0.66367608,0.29949075,-0.48561478
1,-0.63397115,0.21280557,-0.51171857
2,-0.61713409,0.12461983,-0.52440476
3,-0.60757875,0.04161480,-0.51592052
4,-0.59650564,-0.03749483,-0.51751852
5,-0.58330196,-0.12122831,-0.51654202
6,-0.56498826,-0.21105689,-0.49077168
7,-0.55063385,-0.30602759,-0.45623198
8,-0.53357905,-0.39462367,-0.42191321
9,-0.51026362,-0.47915360,-0.36094308
10,-0.47474730,-0.55320436,-0.30639514
11,-0.41165519,-0.61442006,-0.20934045
12,-0.32433596,-0.66903716,-0.11672423
13,-0.24157967,-0.71564305,-0.01980682
14,-0.16606182,-0.75232226,0.05581635
15,-0.07557027,-0.77688390,0.07851891
16,-0.02764868,-0.77563214,0.09994920
17,0.01901745,-0.77995294,0.08339898
18,0.11182417,-0.74751967,0.07787077
19,0.18223277,-0.71531504,-0.01839741
20,0.26533833,-0.65440404,-0.09842162
21,0.35592473,-0.59563816,-0.19263139
22,0.42402601,-0.52936399,-0.27383187
23,0.47386000,-0.46089500,-0.33256140
24,0.51156926,-0.37306061,-0.38211858
25,0.53448719,-0.28574806,-0.41582656
26,0.55104005,-0.19185743,-0.45290112
27,0.56971431,-0.10027967,-0.47992629
28,0.58319479,-0.01802462,-0.50214517
29,0.59788066,0.06264926,-0.48433095
30,0.60314637,0.14248472,-0.48782039
31,0.62167442,0.22416370,-0.48599416
32,0.65007359,0.31520697,-0.45829785
33,-0.48767373,0.37081558,0.06033066
34,-0.39915544,0.43471277,0.15876630
35,-0.29049268,0.44847953,0.23521329
36,-0.20125583,0.43433827,0.27050877
37,-0.13164616,0.39842439,0.28604779
38,-0.13949202,0.37128684,0.26733017
39,-0.21925940,0.36970407,0.25637150
40,-0.31507462,0.39044103,0.25093925
41,-0.41726273,0.39445037,0.18089545
42,0.12328969,0.40441179,0.29007721
43,0.19982350,0.44155085,0.27532953
44,0.30135238,0.44954252,0.23929459
45,0.41710347,0.42908230,0.16576675
46,0.50464660,0.36687672,0.05636088
47,0.41769314,0.38839543,0.18887122
48,0.30702367,0.38937587,0.25714889
49,0.21595520,0.37857568,0.26562810
50,0.13307807,0.37608284,0.27853739
51,0.00368333,0.27293202,0.30591142
52,0.00454333,0.20037171,0.35031903
53,0.00606366,0.10738246,0.42220154
54,0.00828130,0.04684788,0.46914992
55,-0.06994361,0.24382794,0.24253421
56,-0.10085884,0.06588424,0.32491466
57,-0.13634636,-0.01221427,0.25026464
58,-0.08842859,-0.08977732,0.30086938
59,-0.02124928,-0.08559689,0.35229322
60,0.00626123,-0.11077178,0.34963882
61,0.03215745,-0.08663972,0.35132986
62,0.09767163,-0.09072871,0.29330990
63,0.15112281,-0.01686310,0.24832574
64,0.11025388,0.05957371,0.32278126
65,0.07214962,0.23572934,0.25108412
66,-0.36160785,0.28095055,0.11188228
67,-0.30919757,0.32575130,0.16815320
68,-0.26518834,0.34263879,0.19321871
69,-0.20812891,0.32104555,0.17691408
70,-0.15634923,0.27469045,0.14398684
71,-0.19766819,0.26172629,0.17214020
72,-0.25260308,0.26101866,0.17442395
73,-0.30639780,0.26178473,0.15800594
74,-0.25129113,0.31190646,0.18951312
75,0.13297696,0.26629412,0.16004057
76,0.18345441,0.31263372,0.18953490
77,0.23160407,0.33764040,0.19386032
78,0.29315034,0.31940228,0.17502524
79,0.36029640,0.27519795,0.11096181
80,0.29909685,0.25538024,0.15589952
81,0.23662725,0.25031585,0.17818286
82,0.18780760,0.25671682,0.17988014
83,0.21358220,0.29857543,0.19260524
84,-0.23949867,-0.33949378,0.19276683
85,-0.13719964,-0.27352917,0.29247460
86,-0.04374127,-0.23049915,0.33764756
87,0.00116378,-0.23859695,0.34114295
88,0.04891407,-0.22668868,0.33368054
89,0.13445055,-0.26053068,0.28116885
90,0.21613285,-0.31466699,0.18565857
91,0.11903763,-0.34558475,0.26759821
92,0.05399030,-0.36597511,0.30766508
93,-0.01739115,-0.37351763,0.31875718
94,-0.08700117,-0.37112319,0.31042227
95,-0.14981362,-0.35928735,0.27451608
96,-0.21948740,-0.33465031,0.19757894
97,-0.06748386,-0.29385400,0.29489651
98,-0.00619508,-0.28271091,0.30699626
99,0.05784624,-0.28588703,0.28868189
100,0.20466757,-0.30872077,0.18941236
101,0.04557976,-0.30550227,0.27960613
102,-0.01348270,-0.31043446,0.29161921
103,-0.07823315,-0.31544271,0.28209466
104,-0.25690168,0.30442166,0.18845882
105,0.22982070,0.29775703,0.19223371
