landmark_id,x,y,z
0,-0.36435229,0.25766712,0.12361044
1,-0.33687261,0.23920962,0.15211767
2,-0.31710222,0.23187515,0.16649774
3,-0.29309118,0.22563970,0.17844066
4,-0.27452391,0.22284919,0.18435153
5,-0.25612402,0.21820472,0.18839298
6,-0.22667496,0.21340828,0.18952833
7,-0.20838192,0.21885426,0.18895200
8,-0.19291982,0.22063035,0.18833441
9,-0.16991702,0.22967769,0.17670041
10,-0.15102354,0.23796174,0.16538231
11,-0.38653690,0.26938161,0.11537817
12,-0.36079967,0.29004452,0.15204693
13,-0.34059343,0.31264588,0.17948349
14,-0.31606281,0.32592785,0.19606882
15,-0.28902942,0.34113044,0.20737460
16,-0.26913700,0.34339535,0.20981534
17,-0.24081364,0.33524728,0.20632286
18,-0.21754205,0.32755631,0.20203710
19,-0.20402020,0.31015414,0.19384614
20,-0.18612219,0.28539807,0.18493721
21,-0.16705158,0.26697558,0.17952591
22,0.40031195,0.27351105,0.10556206
23,0.37518913,0.25228608,0.13524465
24,0.34596434,0.24097307,0.14984740
25,0.32054123,0.23466337,0.16166349
26,0.30302891,0.22804971,0.16987526
27,0.28244570,0.23055528,0.17010103
28,0.26149455,0.23081310,0.17090473
29,0.23334648,0.22894716,0.16867779
30,0.21833161,0.23494117,0.16535068
31,0.19627005,0.24162361,0.15821728
32,0.18001641,0.25263819,0.15103982
33,0.41353026,0.28485212,0.11786952
34,0.38709009,0.30108508,0.14058626
35,0.36205107,0.31306398,0.15961844
36,0.33889467,0.32252616,0.17422885
37,0.31932309,0.32680815,0.18274751
38,0.29670590,0.33438647,0.19256976
39,0.27813751,0.32671019,0.19262578
40,0.25830451,0.32031965,0.18948045
41,0.23542866,0.30699667,0.18271667
42,0.21839072,0.29329392,0.17571163
43,0.19587928,0.27247158,0.16548391
44,-0.49676955,0.38011569,0.06413649
45,-0.46163315,0.44488400,0.10936959
46,-0.40705967,0.48589885,0.15024485
47,-0.33835202,0.50093418,0.20131272
48,-0.27745795,0.48978639,0.24311966
49,-0.20807832,0.46088496,0.27604619
50,-0.14631289,0.43140149,0.28534907
51,-0.45544061,0.41312125,0.13049784
52,-0.40845710,0.45792803,0.18172966
53,-0.34488931,0.45007744,0.22596700
54,-0.26824442,0.43403545,0.25451523
55,-0.20334141,0.40993863,0.26210731
56,-0.13171524,0.39169410,0.26825196
57,0.51785994,0.39903224,0.05045109
58,0.48522702,0.44813415,0.09882457
59,0.42527142,0.49574611,0.14472917
60,0.35626748,0.51022607,0.19390042
61,0.28770605,0.48438907,0.24530524
62,0.21619864,0.45008588,0.27390701
63,0.14947192,0.42898750,0.28736112
64,0.47266760,0.41365713,0.12791362
65,0.42662790,0.45343602,0.17858529
66,0.35426670,0.45068756,0.22739683
67,0.28087598,0.42371702,0.24667346
68,0.21562994,0.40539551,0.25625244
69,0.14593342,0.38317403,0.26657456
70,-0.25227022,-0.32880643,0.18122372
71,-0.24071884,-0.31486657,0.20057024
72,-0.22148392,-0.30673704,0.23443766
73,-0.19418162,-0.29484221,0.26807222
74,-0.17013308,-0.28456664,0.29035193
75,-0.14309858,-0.27139995,0.31091124
76,-0.10797431,-0.26065794,0.33320367
77,-0.06541828,-0.25545201,0.35518074
78,-0.01126133,-0.26904255,0.36617184
79,0.04035670,-0.25841093,0.36627287
80,0.08014105,-0.26393560,0.35540918
81,0.11550979,-0.27751070,0.33919212
82,0.14178377,-0.29439986,0.31903258
83,0.16446418,-0.30710706,0.29686093
84,0.19248213,-0.32243139,0.26380771
85,0.21484949,-0.33111489,0.23552969
86,0.22751898,-0.34818518,0.20998304
87,-0.23196198,-0.32822531,0.18590739
88,-0.21935759,-0.32564339,0.20224154
89,-0.18971878,-0.32478279,0.23304856
90,-0.16099057,-0.32558334,0.25980616
91,-0.13402803,-0.32332942,0.27708754
92,-0.10620113,-0.32272893,0.29061902
93,-0.07545576,-0.32465565,0.30107632
94,-0.04241967,-0.32815534,0.30706006
95,-0.01145944,-0.32878315,0.31056100
96,0.01929083,-0.32881516,0.31213737
97,0.04915279,-0.32743356,0.30887029
98,0.07826578,-0.32633981,0.30256471
99,0.10607970,-0.32914227,0.29395249
100,0.13495287,-0.33326647,0.27820975
101,0.16667046,-0.33638790,0.25660336
102,0.19694631,-0.33908737,0.23137324
103,0.21459526,-0.34656069,0.21290217
104,-0.23017478,-0.33525848,0.18712662
105,-0.21366465,-0.33845776,0.19861522
106,-0.19373854,-0.34097356,0.22260700
107,-0.17124960,-0.33746129,0.24373637
108,-0.13487788,-0.33522817,0.27633604
109,-0.09688951,-0.33719602,0.29855034
110,-0.05667816,-0.34142569,0.31471628
111,-0.00917341,-0.34285823,0.32210135
112,0.03304433,-0.34157270,0.31856164
113,0.07408039,-0.33936730,0.31026489
114,0.11295060,-0.34282812,0.29149306
115,0.15161638,-0.34844097,0.26254681
116,0.17372321,-0.35193667,0.24253868
117,0.19695351,-0.34953213,0.22252487
118,0.21219315,-0.35062337,0.21449354
119,-0.23602891,-0.34332594,0.18748367
120,-0.21789299,-0.35243589,0.20605424
121,-0.19479002,-0.36459172,0.24047656
122,-0.16836376,-0.38105595,0.27422246
123,-0.13456371,-0.39967045,0.30179599
124,-0.09502278,-0.40760633,0.32497844
125,-0.04758956,-0.41251549,0.33702320
126,-0.01356460,-0.41553509,0.33991563
127,0.01931125,-0.41403067,0.34015661
128,0.06568747,-0.41051653,0.33321500
129,0.10548706,-0.40370089,0.31670475
130,0.13972780,-0.38796932,0.29198813
131,0.16953100,-0.37231392,0.26203343
132,0.19825594,-0.36241937,0.23150569
133,0.21904550,-0.35897791,0.21638460
