landmark_id,x_px,y_px,visible,vertex_index
0,165.71971130371094,266.91741943359375,0,2476
1,169.5490264892578,268.47491455078125,0,3124
2,172.75054931640625,268.8796691894531,0,3513
3,177.15919494628906,269.127197265625,0,3900
4,180.81005859375,269.01300048828125,0,4158
5,185.000732421875,268.83721923828125,0,4417
6,191.95465087890625,268.62603759765625,1,4805
7,195.89398193359375,267.2969665527344,1,5062
8,199.60256958007812,266.8228759765625,1,5320
9,204.9961700439453,265.5095520019531,1,5704
10,209.7909698486328,263.9462585449219,0,6216
11,160.7567138671875,265.9452819824219,1,1955
12,164.4647216796875,264.374755859375,0,2985
13,166.40280151367188,261.31793212890625,1,3499
14,170.1402130126953,259.03216552734375,1,3886
15,174.3473358154297,255.51602172851562,1,4272
16,177.84402465820312,254.5721893310547,1,4530
17,183.3574676513672,255.3953399658203,1,4918
18,188.4039764404297,255.2451934814453,1,5306
19,192.0478057861328,257.2176818847656,1,5437
20,197.6520538330078,260.01373291015625,1,5568
21,203.22723388671875,261.2855529785156,1,5826
22,328.0661315917969,268.9693603515625,0,14197
23,319.14910888671875,270.5601806640625,0,13298
24,311.9375305175781,271.44110107421875,1,12784
25,305.38787841796875,271.6629943847656,1,12397
26,300.868896484375,271.91937255859375,1,12140
27,296.2584228515625,271.14398193359375,0,11881
28,291.63916015625,270.2939453125,1,11623
29,285.8898620605469,269.3042297363281,1,11237
30,282.5492248535156,267.9386291503906,1,10978
31,278.98931884765625,266.8015441894531,0,10588
32,275.6263122558594,265.45733642578125,1,10202
33,332.70263671875,268.20196533203125,0,14192
34,324.3692321777344,266.63677978515625,0,13287
35,317.3494873046875,264.343505859375,1,12770
36,310.8321228027344,262.5200500488281,1,12383
37,305.79278564453125,261.16400146484375,1,12125
38,300.4301452636719,258.1803894042969,1,11737
39,296.16009521484375,258.90966796875,1,11480
40,292.05010986328125,258.73114013671875,0,11094
41,287.62158203125,260.3094787597656,1,10838
42,284.3744812011719,262.1923522949219,1,10710
43,279.4018249511719,264.16217041015625,1,10453
44,141.60311889648438,242.30496215820312,0,28114
45,145.1126251220703,227.24696350097656,1,28536
46,153.57235717773438,214.98667907714844,1,28821
47,165.34280395507812,209.51174926757812,1,29084
48,175.94175720214844,210.76095581054688,1,29267
49,188.7946319580078,216.14891052246094,1,29411
50,201.4296875,222.93348693847656,1,29550
51,144.96031188964844,234.67196655273438,1,2322
52,151.31631469726562,225.99794006347656,1,3355
53,161.9426727294922,227.83888244628906,1,4259
54,177.144775390625,228.42527770996094,1,5161
55,190.70285034179688,230.9209747314453,1,5806
56,205.7489013671875,231.76681518554688,1,6441
57,365.60333251953125,243.36181640625,1,31796
58,356.0711364746094,230.02951049804688,1,31376
59,340.6774597167969,215.34213256835938,1,31055
60,321.0843200683594,208.32400512695312,1,30787
61,300.27471923828125,211.1898193359375,1,30571
62,281.1142883300781,216.83262634277344,1,30427
63,264.7084045410156,221.12413024902344,1,30288
64,350.31103515625,237.6661376953125,1,14044
65,335.7983093261719,228.48155212402344,1,13013
66,316.4900207519531,226.20440673828125,1,11981
67,297.9932861328125,229.43795776367188,1,11078
68,282.0169372558594,230.68865966796875,1,10432
69,265.3040466308594,233.23941040039062,1,9808
70,184.0452117919922,398.07220458984375,1,5522
71,186.6072540283203,394.7771911621094,1,5518
72,189.85736083984375,393.5614929199219,0,5514
73,192.8963165283203,390.3644714355469,1,5769
74,196.31455993652344,387.735595703125,0,6025
75,201.379150390625,385.0396423339844,1,6279
76,207.9160614013672,383.4887390136719,1,6772
77,216.2173309326172,383.897705078125,1,7495
78,227.6570281982422,387.4089050292969,1,8215
79,239.53407287597656,384.39752197265625,1,8935
80,249.6585235595703,384.96075439453125,1,9655
81,258.9261169433594,387.0505065917969,1,10141
82,267.3673400878906,389.8360595703125,1,10395
83,274.4291687011719,391.8865051269531,1,10654
84,283.79241943359375,393.8294982910156,0,10915
85,291.4170837402344,394.98199462890625,1,10919
86,295.71539306640625,399.21484375,1,10795
87,188.2750244140625,397.8729248046875,0,5909
88,190.3725128173828,397.40753173828125,1,5906
89,195.4158477783203,396.8341064453125,1,6162
90,200.18116760253906,396.6485595703125,1,6415
91,205.115966796875,395.9875793457031,0,6782
92,210.51243591308594,396.2754821777344,0,7145
93,217.0963897705078,396.5480041503906,1,7505
94,224.36105346679688,397.0006103515625,1,7865
95,231.4991455078125,396.7660217285156,1,8225
96,238.9245147705078,396.92352294921875,1,8585
97,246.5930633544922,396.86199951171875,1,8945
98,254.4451904296875,396.37542724609375,0,9305
99,262.0759582519531,396.86029052734375,1,9665
100,269.8160705566406,397.2989807128906,1,10028
101,278.4338073730469,397.3322448730469,1,10277
102,286.84124755859375,397.1917724609375,1,10533
103,292.2704772949219,398.7453918457031,1,10537
104,188.66587829589844,399.33453369140625,0,6041
105,191.54449462890625,399.2174377441406,0,6297
106,195.1193389892578,398.8111572265625,1,6544
107,198.62045288085938,397.5462951660156,0,6788
108,204.54542541503906,397.1543884277344,1,7149
109,211.3714599609375,397.7396545410156,1,7509
110,219.54135131835938,398.4129333496094,1,7869
111,230.31341552734375,398.6272277832031,1,8229
112,240.6232147216797,398.4001770019531,1,8589
113,251.09388732910156,397.74591064453125,1,8949
114,261.7968444824219,398.26336669921875,1,9309
115,272.962890625,399.0198669433594,1,9669
116,279.8359680175781,399.8019104003906,1,9912
117,286.7412109375,399.6518859863281,0,10158
118,291.3861083984375,399.74957275390625,0,10410
119,187.2387237548828,401.1703186035156,1,5914
120,190.33624267578125,401.8376770019531,0,6174
121,193.82223510742188,403.6443176269531,0,6548
122,197.87062072753906,407.2343444824219,1,6915
123,203.12611389160156,411.4214172363281,1,7276
124,210.23707580566406,413.0162048339844,1,7636
125,219.89964294433594,414.03302001953125,1,7996
126,227.6767120361328,414.656005859375,1,8236
127,235.3419647216797,414.26043701171875,1,8476
128,246.86981201171875,413.2358703613281,1,8836
129,257.1111145019531,411.6785888671875,1,9196
130,267.0716857910156,408.07470703125,1,9555
131,277.0108642578125,404.6048889160156,1,9916
132,287.0548400878906,402.89532470703125,1,10287
133,292.9792175292969,401.9562683105469,1,10541
