landmark_id,x,y,z
0,-0.58902383,0.40375286,0.20019989
1,-0.54493719,0.38098124,0.24423485
2,-0.51139826,0.37966120,0.27068448
3,-0.47012231,0.37913501,0.29179674
4,-0.43647739,0.38132399,0.30169576
5,-0.39862061,0.38549379,0.30081138
6,-0.34165382,0.39051157,0.30482087
7,-0.31042945,0.39974523,0.30412945
8,-0.28154972,0.40290201,0.30363292
9,-0.25639230,0.41645083,0.26703781
10,-0.22890930,0.43933737,0.24228612
11,-0.62754232,0.40593299,0.19449474
12,-0.58017683,0.44511256,0.24136417
13,-0.54753071,0.48644239,0.28397110
14,-0.50633657,0.51593101,0.30807006
15,-0.46205845,0.54747051,0.31951484
16,-0.43243590,0.55712962,0.32154676
17,-0.39284536,0.55623007,0.31055397
18,-0.36087146,0.55205792,0.29429588
19,-0.34028840,0.53234124,0.27478063
20,-0.30875108,0.49241579,0.26001427
21,-0.27614751,0.47006226,0.24489915
22,0.61429685,0.42445615,0.19494137
23,0.57739073,0.39838767,0.24396679
24,0.52672482,0.38574660,0.26729274
25,0.48467058,0.38080922,0.28893661
26,0.45239055,0.38012025,0.29312971
27,0.41819701,0.38667980,0.30272788
28,0.37986293,0.39249802,0.30184290
29,0.32925901,0.39902988,0.28761584
30,0.30562559,0.41074711,0.28538647
31,0.27759510,0.42486668,0.27062440
32,0.25383583,0.45363119,0.25229707
33,0.64562517,0.44377834,0.21717918
34,0.60055715,0.47693071,0.25126943
35,0.56027186,0.50733489,0.28053871
36,0.51997602,0.52978194,0.30051705
37,0.48653170,0.54495662,0.30811450
38,0.45330250,0.56210905,0.31430429
39,0.42423347,0.56065315,0.30787954
40,0.39868361,0.55713177,0.29423055
41,0.36435005,0.53525519,0.27895314
42,0.33669052,0.50669307,0.26776767
43,0.29832783,0.46993494,0.25500086
44,-0.81771213,0.50092006,0.15175770
45,-0.75823230,0.59076130,0.24426642
46,-0.66130453,0.66060591,0.30901578
47,-0.51675791,0.72109115,0.37570196
48,-0.40366736,0.71381420,0.43147215
49,-0.28231618,0.68866003,0.46355882
50,-0.19020787,0.64366078,0.47290918
51,-0.74669272,0.55232632,0.27138060
52,-0.65067834,0.60291457,0.35556915
53,-0.53850937,0.58693939,0.40334457
54,-0.40297490,0.58740884,0.41861236
55,-0.30189070,0.58268374,0.39578480
56,-0.18500249,0.59166056,0.40999469
57,0.85512799,0.54933709,0.13460469
58,0.80551130,0.62025315,0.23256502
59,0.69495505,0.70438659,0.30938506
60,0.55557340,0.75053835,0.37457913
61,0.42510068,0.72731227,0.44482350
62,0.29892164,0.69575906,0.47674149
63,0.18908146,0.66916281,0.48776269
64,0.77624655,0.57822287,0.27706346
65,0.67645478,0.61628515,0.36343482
66,0.54893541,0.60833883,0.42624214
67,0.42940563,0.57918572,0.42229915
68,0.31440184,0.58012635,0.40916961
69,0.19278176,0.56819093,0.41884843
70,-0.38859478,-0.47856024,0.36218929
71,-0.34171182,-0.45587280,0.38314292
72,-0.29622102,-0.44818297,0.42280498
73,-0.26217422,-0.42063835,0.46554133
74,-0.22726955,-0.39681679,0.49691519
75,-0.18179034,-0.37714854,0.52795416
76,-0.13162552,-0.36715165,0.55331153
77,-0.08095915,-0.38407665,0.57965797
78,-0.00955344,-0.41742164,0.57701588
79,0.07023887,-0.39207223,0.57696539
80,0.10768328,-0.39647460,0.56748092
81,0.15244588,-0.41148418,0.54389369
82,0.19291320,-0.43109277,0.50791824
83,0.22526471,-0.44699472,0.47457007
84,0.27124605,-0.46161234,0.43139797
85,0.32038051,-0.46722430,0.40258938
86,0.36166647,-0.49836183,0.37245965
87,-0.34840956,-0.48351157,0.35975435
88,-0.31526864,-0.48289084,0.36880437
