landmark_id,x_px,y_px,visible,vertex_index
0,160.1075897216797,264.2603454589844,0,16743
1,168.22708129882812,284.8114013671875,0,16876
2,173.7510223388672,304.8877868652344,0,16885
3,175.1171112060547,325.57666015625,0,16893
4,178.36666870117188,344.4518737792969,0,16652
5,178.96542358398438,363.6488952636719,0,16279
6,181.8633575439453,387.3632507324219,0,16262
7,182.74383544921875,411.7435302734375,0,16304
8,184.22140502929688,434.0237731933594,0,32151
9,186.03208923339844,456.93756103515625,0,32511
10,191.82081604003906,477.7056579589844,0,32829
11,199.36546325683594,500.6191101074219,0,33141
12,213.48118591308594,521.5421752929688,0,33400
13,226.4955596923828,540.8963623046875,0,33586
14,238.5618438720703,557.5641479492188,0,33704
15,261.54364013671875,566.1995849609375,0,33794
16,273.3974914550781,567.83056640625,0,33838
17,287.6219482421875,569.3233642578125,0,33884
18,313.9308776855469,566.53662109375,0,33973
19,340.2575988769531,553.8383178710938,0,34097
20,369.248291015625,538.664794921875,0,34290
21,397.63018798828125,521.336669921875,0,34561
22,418.8619384765625,502.7525634765625,0,34879
23,436.54278564453125,486.489990234375,0,35202
24,450.0853271484375,464.9886779785156,0,35613
25,458.0740051269531,443.14947509765625,0,27801
26,464.7072448730469,418.56072998046875,0,27813
27,472.3189392089844,394.6476135253906,0,27709
28,478.62677001953125,375.5796813964844,0,27447
29,485.1361999511719,357.6275634765625,1,27083
30,489.9278564453125,338.2861022949219,1,27075
31,497.101318359375,319.7662658691406,1,27196
32,502.9507751464844,299.8524169921875,1,27314
33,166.47703552246094,274.5442199707031,0,28111
34,183.55484008789062,265.4074401855469,1,28787
35,210.46649169921875,267.51641845703125,1,29177
36,233.14279174804688,274.4141845703125,1,29382
37,249.17800903320312,287.3373718261719,1,29549
38,248.85418701171875,292.0014953613281,0,29526
39,229.24441528320312,288.69512939453125,1,5547
40,203.7445526123047,281.1754150390625,1,4515
41,178.61773681640625,273.2763977050781,1,2967
42,311.3030700683594,293.5893859863281,1,30288
43,332.3995666503906,285.06689453125,1,30454
44,362.5771484375,284.9442443847656,1,30662
45,399.0189514160156,287.92938232421875,1,31056
46,428.46575927734375,300.96038818359375,1,31716
47,396.3172607421875,298.39337158203125,1,13141
48,361.34381103515625,302.66693115234375,1,11593
49,338.2361145019531,302.5621032714844,1,30488
50,314.62518310546875,301.3497009277344,1,30318
51,279.8564758300781,330.0658874511719,1,8161
52,273.4619140625,357.5091247558594,1,8174
53,265.47540283203125,393.5248107910156,1,8185
54,260.7376403808594,415.66448974609375,1,8190
55,270.3044128417969,334.1521301269531,0,7082
56,246.78370666503906,393.2701721191406,0,6743
57,242.66354370117188,404.4111022949219,0,5485
58,246.8881378173828,432.1003112792969,0,6637
59,263.16259765625,437.7836608886719,1,7842
60,271.9053039550781,446.1093444824219,1,8204
61,278.3515930175781,441.2705383300781,1,8562
62,300.66534423828125,440.4903564453125,1,9762
63,314.4309997558594,417.3155517578125,1,10886
64,298.6352233886719,401.0970458984375,1,9626
65,296.0913391113281,338.7425842285156,1,9242
66,197.06393432617188,302.98822021484375,0,2215
67,209.89610290527344,292.0276184082031,1,3888
68,221.32525634765625,287.9381408691406,0,4661
69,235.38783264160156,298.303955078125,1,5439
70,251.28363037109375,313.38330078125,1,6215
71,238.29812622070312,317.4314880371094,1,5191
72,221.43569946289062,315.6990661621094,1,4416
73,207.66036987304688,312.9715576171875,1,3642
74,222.73580932617188,300.6659851074219,1,4666
75,321.0093688964844,321.12677001953125,1,10077
76,336.6708679199219,312.6159362792969,1,10969
77,348.9684143066406,304.64959716796875,0,11610
78,363.801513671875,311.4392395019531,1,12514
79,384.1114196777344,323.98614501953125,0,14066
80,365.02679443359375,332.73468017578125,1,12784
81,346.8389892578125,332.9123840332031,1,11881
82,333.49761962890625,329.71307373046875,1,11236
83,343.1004943847656,318.6466064453125,1,11487
84,213.4052276611328,472.0313720703125,1,5522
85,232.98471069335938,471.4766540527344,0,6025
86,257.9872741699219,475.310302734375,1,7495
87,270.306396484375,481.62957763671875,1,8215
88,284.6498107910156,479.3437194824219,1,8935
89,309.94482421875,485.1724548339844,1,10395
90,340.26397705078125,487.5310974121094,1,10795
91,311.5405578613281,498.4003601074219,1,9555
92,289.9264831542969,504.39813232421875,1,8836
93,268.1854248046875,504.8698425292969,1,8236
94,246.61819458007812,499.4620361328125,1,7636
95,230.71380615234375,488.313232421875,1,6915
96,218.7769317626953,472.5188903808594,1,5909
97,255.5324249267578,483.48919677734375,0,7384
98,272.8432922363281,486.1932067871094,0,8223
99,292.79840087890625,488.2269592285156,0,9064
100,336.1732177734375,487.5943603515625,1,10537
101,291.3247375488281,488.3807678222656,1,8829
102,271.935546875,487.7929992675781,1,8229
103,251.24314880371094,483.6881103515625,1,7629
104,221.1520233154297,302.817138671875,1,4538
105,346.790283203125,319.3172607421875,1,11745
