landmark_id,x,y,z,visible,vertex_index
0,-0.845227062702179,0.38372284173965454,-1.1936635971069336,0,16743
1,-0.788108766078949,0.24150380492210388,-1.2144532203674316,0,16876
2,-0.7479091882705688,0.10773596167564392,-1.2090702056884766,0,16885
3,-0.7350970506668091,-0.021884096786379814,-1.167646050453186,0,16893
4,-0.7101226449012756,-0.14319771528244019,-1.142375111579895,0,16652
5,-0.7026418447494507,-0.2634134292602539,-1.1032048463821411,0,16279
6,-0.6791893839836121,-0.4119625985622406,-1.056635856628418,0,16262
7,-0.6688967347145081,-0.5648590922355652,-1.0081887245178223,0,16304
8,-0.6551796793937683,-0.7017666101455688,-0.955690860748291,0,32151
9,-0.639883816242218,-0.8262764811515808,-0.853303849697113,0,32511
10,-0.5993179678916931,-0.932598888874054,-0.7466849684715271,0,32829
11,-0.5492050051689148,-1.019636869430542,-0.5476071834564209,0,33141
12,-0.45937544107437134,-1.0805379152297974,-0.3256474435329437,0,33400
13,-0.37954846024513245,-1.1241246461868286,-0.09423129260540009,0,33586
14,-0.30677732825279236,-1.1643301248550415,0.09023381769657135,0,33704
15,-0.16545416414737701,-1.1870839595794678,0.17150616645812988,0,33794
16,-0.09461569786071777,-1.1744292974472046,0.22807081043720245,0,33838
17,-0.005600394681096077,-1.1862361431121826,0.21716247498989105,0,33884
18,0.15437890589237213,-1.1528489589691162,0.24587218463420868,0,33973
19,0.32687485218048096,-1.126029133796692,0.08364072442054749,0,34097
20,0.5146297812461853,-1.0648053884506226,-0.036297883838415146,0,34290
21,0.70303875207901,-0.996679425239563,-0.18132895231246948,0,34561
22,0.8458080887794495,-0.9124917387962341,-0.307204008102417,0,34879
23,0.9624048471450806,-0.8266640305519104,-0.38558727502822876,0,35202
24,1.0484747886657715,-0.6991724371910095,-0.4456176459789276,0,35613
25,1.095428705215454,-0.5618149042129517,-0.48052284121513367,0,27801
26,1.13339364528656,-0.4083990752696991,-0.5222654938697815,0,27813
27,1.1748908758163452,-0.25276318192481995,-0.5419936776161194,0,27709
28,1.2114282846450806,-0.13302789628505707,-0.5718145370483398,0,27447
29,1.2402418851852417,-0.002139702206477523,-0.5355916619300842,1,27083
30,1.2648766040802002,0.1220318078994751,-0.5523278117179871,1,27075
31,1.3034471273422241,0.24385832250118256,-0.5581516623497009,1,27196
32,1.3244147300720215,0.3884195387363434,-0.5079318881034851,1,27314
33,-0.8054800629615784,0.5845811367034912,-0.11098895967006683,0,28111
34,-0.7053816318511963,0.6901661157608032,0.07379583269357681,1,28787
35,-0.5470905303955078,0.7216084003448486,0.23462402820587158,1,29177
36,-0.41377022862434387,0.7056295275688171,0.32328206300735474,1,29382
37,-0.3180234134197235,0.6428398489952087,0.3744904696941376,1,29549
38,-0.3171672821044922,0.6034803986549377,0.33161768317222595,0,29526
39,-0.43217363953590393,0.6054716110229492,0.27425116300582886,1,5547
40,-0.5843559503555298,0.63829505443573,0.2406441569328308,1,4515
41,-0.7337787747383118,0.6476881504058838,0.10239942371845245,1,2967
42,0.042111173272132874,0.6490000486373901,0.5029929876327515,1,30288
43,0.1623213291168213,0.7078242897987366,0.5171289443969727,1,30454
44,0.3385753929615021,0.7156263589859009,0.5231845378875732,1,30662
45,0.5569030046463013,0.6956983804702759,0.48876675963401794,1,31056
46,0.7475492358207703,0.5948653817176819,0.38222992420196533,1,31716
47,0.5410314202308655,0.6404922008514404,0.5224733948707581,1,13141
48,0.33521658182144165,0.6132129430770874,0.5415990352630615,1,11593
49,0.2037876546382904,0.5962245464324951,0.48966285586357117,1,30488
50,0.06502680480480194,0.5978186726570129,0.48406097292900085,1,30318
51,-0.13207218050956726,0.4179532825946808,0.48747575283050537,1,8161
52,-0.16888530552387238,0.28259333968162537,0.6057376265525818,1,8174
53,-0.21356436610221863,0.1031612679362297,0.7452626824378967,1,8185
54,-0.24029608070850372,-0.0024491907097399235,0.841648519039154,1,8190
55,-0.18112662434577942,0.3571542799472809,0.36253252625465393,0,7082
56,-0.31353652477264404,0.035738058388233185,0.52634596824646,0,6743
57,-0.3290243446826935,-0.08364532887935638,0.36327314376831055,0,5485
58,-0.3028028905391693,-0.21269960701465607,0.5018881559371948,0,6637
59,-0.2105637490749359,-0.2054143100976944,0.6267123222351074,1,7842
60,-0.15723559260368347,-0.25320103764533997,0.6340446472167969,1,8204
61,-0.121210016310215,-0.21740715205669403,0.648746132850647,1,8562
62,0.014887148514389992,-0.23197786509990692,0.5770053863525391,1,9762
63,0.09648964554071426,-0.1144939437508583,0.4848482012748718,1,10886
64,-0.009595471434295177,0.019867371767759323,0.6041072010993958,1,9626
65,-0.029857419431209564,0.3484894335269928,0.41694268584251404,1,9242
66,-0.6161580681800842,0.44844746589660645,0.03083035722374916,0,2215
67,-0.5430965423583984,0.5447182059288025,0.13039930164813995,1,3888
68,-0.476498544216156,0.5821993350982666,0.1699710190296173,0,4661
69,-0.3897567093372345,0.5186607837677002,0.16167525947093964,1,5439
70,-0.2908536195755005,0.42820701003074646,0.16206222772598267,1,6215
71,-0.36960214376449585,0.41319531202316284,0.20914895832538605,1,5191
72,-0.4704098105430603,0.4158255159854889,0.19033311307430267,1,4416
73,-0.5524082183837891,0.4170962870121002,0.140878826379776,1,3642
74,-0.4656933844089508,0.5073890686035156,0.18368788063526154,1,4666
75,0.12105996906757355,0.4304286241531372,0.30261310935020447,1,10077
76,0.20590205490589142,0.506656289100647,0.38209104537963867,1,10969
77,0.2745235860347748,0.5637534856796265,0.40567490458488464,0,11610
78,0.36393097043037415,0.5267901420593262,0.41249704360961914,1,12514
79,0.49067163467407227,0.4479038417339325,0.39084434509277344,0,14066
80,0.37699976563453674,0.39942067861557007,0.4230309724807739,1,12784
81,0.26944994926452637,0.39380940794944763,0.4184521436691284,1,11881
82,0.1921122521162033,0.4011896550655365,0.38209715485572815,1,11236
83,0.24385280907154083,0.4775789678096771,0.40732425451278687,1,11487
84,-0.4853304922580719,-0.5691543221473694,0.20353862643241882,1,5522
85,-0.37383896112442017,-0.48741185665130615,0.4259309470653534,0,6025
86,-0.22910110652446747,-0.46043702960014343,0.5653809905052185,1,7495
87,-0.15537439286708832,-0.4898780882358551,0.5896382927894592,1,8215
88,-0.07142600417137146,-0.4683274030685425,0.6040382385253906,1,8935
89,0.08407328277826309,-0.5171301364898682,0.5564435720443726,1,10395
90,0.2767912745475769,-0.5707361102104187,0.4293263852596283,1,10795
91,0.10001133382320404,-0.6131861805915833,0.5197252631187439,1,9555
92,-0.03057290054857731,-0.6405432224273682,0.559954822063446,1,8836
93,-0.15980201959609985,-0.6521270871162415,0.5453197360038757,1,8236
94,-0.28753575682640076,-0.6434619426727295,0.4820389449596405,1,7636
95,-0.38177117705345154,-0.6131596565246582,0.37220361828804016,1,6915
96,-0.4527045786380768,-0.5684299468994141,0.21233831346035004,1,5909
97,-0.23657561838626862,-0.550839364528656,0.452545166015625,0,7384
98,-0.13526766002178192,-0.5428211092948914,0.5177242159843445,0,8223
99,-0.014588546939194202,-0.5556967854499817,0.5083221197128296,0,9064
100,0.25234466791152954,-0.5729086399078369,0.42610597610473633,1,10537
101,-0.025437552481889725,-0.5454375147819519,0.5416589975357056,1,8829
102,-0.1412016600370407,-0.5471532940864563,0.5349442362785339,1,8229
103,-0.26304036378860474,-0.5470259785652161,0.4694010615348816,1,7629
