landmark_id,x,y,z
0,0.39596173,0.45979807,-1.33001983
1,0.45551118,0.31574348,-1.29877198
2,0.48580885,0.16813985,-1.28094816
3,0.47736016,0.02947121,-1.26168692
4,0.48516634,-0.10174904,-1.24709225
5,0.48951489,-0.23901789,-1.22763562
6,0.45855206,-0.39117381,-1.18424916
7,0.41273090,-0.55154055,-1.14137423
8,0.36882928,-0.70088333,-1.09457874
9,0.28718606,-0.84325480,-1.02144539
10,0.22281186,-0.96821517,-0.93264866
11,0.10849313,-1.07071280,-0.77525848
12,0.01409816,-1.16138756,-0.58201849
13,-0.09069580,-1.23886192,-0.39388087
14,-0.16648979,-1.29956686,-0.23001234
15,-0.15044665,-1.34131789,-0.07325596
16,-0.15669414,-1.33959055,0.01524376
17,-0.10330467,-1.34793496,0.08002722
18,-0.04046008,-1.29440188,0.22360416
19,0.15299426,-1.24118721,0.27980453
20,0.32736561,-1.13944328,0.36557120
21,0.52880806,-1.04306352,0.45717824
22,0.69740123,-0.93354112,0.52112353
23,0.81959844,-0.81904650,0.56782997
24,0.91992998,-0.67105192,0.60008174
25,0.98646414,-0.52373797,0.61768544
26,1.05494189,-0.36562306,0.62394404
27,1.10889125,-0.21214664,0.63851184
28,1.15290678,-0.07556599,0.64675897
29,1.13289070,0.05886036,0.67822510
30,1.14078414,0.19227828,0.68324625
31,1.14744484,0.32952616,0.71248019
32,1.11886084,0.48308834,0.77184045
33,-0.35388803,0.57373178,-0.73357278
34,-0.45708936,0.68712163,-0.53717661
35,-0.51598793,0.70990610,-0.32070675
36,-0.52087140,0.68746895,-0.15855283
37,-0.50596797,0.62711179,-0.03891337
38,-0.48209742,0.58243471,-0.06293315
39,-0.51086599,0.57729608,-0.19531170
40,-0.55519152,0.61161685,-0.35083157
41,-0.50246763,0.61783040,-0.55393815
42,-0.36931273,0.63983965,0.35940686
43,-0.30089435,0.70152432,0.47362110
44,-0.18370846,0.71400368,0.61433393
45,0.00039829,0.67857516,0.75712901
46,0.22241816,0.56703168,0.83359236
47,-0.03673684,0.60715729,0.77187705
48,-0.20985471,0.61158311,0.63548917
49,-0.27847180,0.59557343,0.49533731
50,-0.34538886,0.59228468,0.36979860
51,-0.46466842,0.42044806,0.18480365
52,-0.53457373,0.29870826,0.21292211
53,-0.64704990,0.14180018,0.25858521
54,-0.72003174,0.03998646,0.28925276
55,-0.40595508,0.37242728,0.02836645
56,-0.55524874,0.07267965,0.03031052
57,-0.45885202,-0.05815293,-0.06849382
58,-0.50944585,-0.18665174,0.03599429
59,-0.54931462,-0.17980450,0.17123294
60,-0.52907795,-0.22175677,0.21195970
61,-0.51834339,-0.18221341,0.25478989
62,-0.39119881,-0.18912563,0.32498968
63,-0.29010078,-0.06560294,0.38666892
64,-0.43062460,0.06297357,0.36710510
65,-0.33709469,0.35808164,0.26436555
66,-0.36686873,0.41870102,-0.50476104
67,-0.42402843,0.48148838,-0.39090881
68,-0.43830189,0.50804389,-0.30812362
69,-0.37906328,0.48239273,-0.23010989
70,-0.29639760,0.42159814,-0.16729850
71,-0.36260781,0.40087196,-0.21534449
72,-0.39810807,0.39746681,-0.29951549
73,-0.40374067,0.39633432,-0.39269498
74,-0.42127219,0.46529382,-0.28978917
75,-0.15426961,0.40526274,0.30616680
76,-0.17193584,0.46925771,0.40396994
77,-0.15312307,0.50450414,0.48136783
78,-0.08997431,0.47432175,0.56741482
79,0.04885175,0.41011783,0.63621056
80,-0.05372972,0.38521588,0.56307334
81,-0.12357097,0.37934682,0.47803524
82,-0.15412040,0.39120153,0.40373969
83,-0.15863530,0.44768849,0.45187181
84,-0.42814988,-0.61040461,-0.25855950
85,-0.52509731,-0.49455509,-0.04320459
86,-0.54140902,-0.42153695,0.12647560
87,-0.52095652,-0.43623483,0.19750863
88,-0.48273563,-0.41434097,0.26882899
89,-0.35412657,-0.47303206,0.37293479
90,-0.16167249,-0.56903946,0.44653088
91,-0.34290117,-0.61212450,0.33677095
92,-0.44007951,-0.64231783,0.25776288
93,-0.49635676,-0.65359652,0.15366192
94,-0.52224714,-0.65190810,0.04239151
95,-0.50261843,-0.63621342,-0.07459924
96,-0.42534575,-0.60106832,-0.22454189
97,-0.48839656,-0.52834243,0.06377899
98,-0.47175652,-0.50862861,0.16634144
99,-0.40737218,-0.51349574,0.25645790
100,-0.17485589,-0.55797362,0.43028933
101,-0.39973837,-0.54461312,0.22859664
102,-0.45015448,-0.55269724,0.14388125
103,-0.47249705,-0.56226623,0.03875178
104,-0.42223907,0.45504135,-0.29899183
105,-0.14906868,0.44598407,0.47635332
