landmark_id,x,y,z
0,-1.14731991,0.40567276,0.72202599
1,-1.16900074,0.26713941,0.67356414
2,-1.17061615,0.12106655,0.66515887
3,-1.14131045,-0.01471197,0.65405124
4,-1.12558317,-0.14677864,0.63584965
5,-1.11311102,-0.30126345,0.60866821
6,-1.06204724,-0.42591810,0.60472620
7,-0.99196619,-0.55907559,0.60867125
8,-0.91788357,-0.67959929,0.60109371
9,-0.80178684,-0.78886253,0.59599286
10,-0.68636143,-0.88246602,0.56733441
11,-0.49686432,-0.96646053,0.53877431
12,-0.29627746,-1.04475737,0.47385892
13,-0.08417000,-1.10284591,0.39550442
14,0.09723242,-1.14290452,0.30930150
15,0.19230384,-1.17651474,0.17130320
16,0.25410104,-1.17355168,0.10277152
17,0.24760374,-1.18033850,0.00879469
18,0.28518698,-1.14693332,-0.15445223
19,0.15534814,-1.13007259,-0.35196668
20,0.06374101,-1.07172680,-0.53906834
21,-0.06397002,-0.99921012,-0.72305620
22,-0.17753358,-0.91506386,-0.86820477
23,-0.26005700,-0.82371098,-0.97588044
24,-0.33372959,-0.70224851,-1.06341791
25,-0.38452789,-0.57977933,-1.12172139
26,-0.43882111,-0.44518551,-1.17138362
27,-0.45785496,-0.30301121,-1.21445191
28,-0.46816343,-0.15415226,-1.24872339
29,-0.43939343,-0.00867174,-1.26495552
30,-0.45420951,0.13068606,-1.28072023
31,-0.47161856,0.26953635,-1.29240203
32,-0.42398360,0.41452390,-1.30435371
33,-0.23839018,0.62502617,0.80807650
34,-0.04102464,0.75072861,0.75244874
35,0.13081262,0.77926105,0.64552957
36,0.25187770,0.75147188,0.53354561
37,0.32613069,0.71373349,0.41554990
38,0.30226979,0.65691590,0.41598195
39,0.23175292,0.65912408,0.52982539
40,0.13474406,0.69418818,0.66132718
41,-0.02898468,0.67765778,0.76833802
42,0.52021790,0.72981590,-0.10806121
43,0.53497577,0.78575653,-0.24968849
44,0.51305145,0.82673734,-0.41467384
45,0.45502484,0.80225635,-0.60975987
46,0.34657156,0.66603357,-0.77869892
47,0.48229223,0.72724938,-0.60114378
48,0.52970082,0.73595738,-0.40899596
49,0.52114356,0.70307302,-0.26507726
50,0.50941920,0.68539762,-0.12825423
51,0.45793650,0.37532416,0.16001296
52,0.53995389,0.23141825,0.19505244
53,0.65715539,0.08070694,0.23887038
54,0.72116780,-0.03141012,0.26074889
55,0.32365933,0.30804583,0.26379839
56,0.42436734,-0.00361291,0.35575905
57,0.27074820,-0.11340749,0.39072418
58,0.38832718,-0.22206511,0.33541486
59,0.51120389,-0.23283915,0.24698767
60,0.52770597,-0.27287161,0.19894694
61,0.55028015,-0.23492908,0.15510607
62,0.52025747,-0.23044702,0.00958838
63,0.47209591,-0.11675771,-0.12173769
64,0.56225055,-0.00015641,-0.00278256
65,0.41923589,0.31481293,-0.00789072
66,-0.05336860,0.37762612,0.65364373
67,0.07142376,0.37805626,0.58846521
68,0.13280657,0.38521236,0.51939833
69,0.14738594,0.37831625,0.41696760
70,0.13876067,0.35223696,0.33263311
71,0.13676514,0.32744884,0.42358950
72,0.10936969,0.32094574,0.50858235
73,0.05271440,0.33302245,0.58640009
74,0.12909012,0.35880610,0.50052196
75,0.31495363,0.36969173,-0.17935441
76,0.38633659,0.39568964,-0.25008005
77,0.42982647,0.41216856,-0.32023415
78,0.42713588,0.40776756,-0.42724124
79,0.38906831,0.40233436,-0.55156648
80,0.41433814,0.35351551,-0.44043234
81,0.40585533,0.33760452,-0.33201319
82,0.38015965,0.34772256,-0.26072419
83,0.40779451,0.37786251,-0.29732686
84,0.14875972,-0.53453541,0.47060004
85,0.34777462,-0.46661028,0.41616228
86,0.49475330,-0.41693115,0.28423473
87,0.53837019,-0.43791413,0.20830147
88,0.56556278,-0.42001873,0.13033897
89,0.55588752,-0.47450560,-0.04979584
90,0.44163084,-0.57024783,-0.20509724
91,0.50951576,-0.64233011,-0.05088460
92,0.52263898,-0.68146390,0.07983952
93,0.48833230,-0.68448043,0.20128557
94,0.42616609,-0.66955453,0.31672254
95,0.31656134,-0.62179440,0.40472734
96,0.17090705,-0.53262758,0.44686672
97,0.41056687,-0.53180057,0.28842971
98,0.47847465,-0.53401417,0.19157323
99,0.50065780,-0.53822833,0.08121783
100,0.43923962,-0.56505090,-0.18322226
101,0.49981159,-0.54667866,0.08216059
102,0.47027975,-0.54833895,0.18919843
103,0.41167361,-0.54033786,0.29504535
104,0.12279682,0.35302553,0.51097381
105,0.41626951,0.37483734,-0.32418883
