landmark_id,x,y,z
0,-0.35741478,0.27837569,0.11631256
1,-0.33418837,0.26730302,0.14210694
2,-0.31591147,0.26405379,0.15674922
3,-0.29274651,0.26194412,0.16924377
4,-0.27457470,0.26132038,0.17499989
5,-0.25564080,0.25818881,0.17780600
6,-0.22547998,0.25363705,0.17830810
7,-0.20825298,0.25955728,0.17595030
8,-0.19290869,0.26021636,0.17467646
9,-0.17237610,0.26588157,0.15739997
10,-0.15892819,0.27161238,0.14911650
11,-0.37889883,0.28337491,0.11375398
12,-0.35370153,0.30607614,0.14151087
13,-0.33562577,0.32592481,0.16283244
14,-0.31585318,0.33835712,0.17788231
15,-0.29595539,0.35180485,0.19150777
16,-0.28090364,0.35580230,0.19772075
17,-0.25750318,0.35390124,0.20125310
18,-0.23525287,0.35010666,0.20061357
19,-0.22057410,0.33748662,0.19186096
20,-0.19950974,0.31730455,0.17723247
21,-0.17844982,0.30126682,0.16830046
22,0.35998088,0.27697015,0.10169556
23,0.33250427,0.26556355,0.13701151
24,0.30580878,0.25721729,0.15522023
25,0.28063568,0.25335160,0.16774222
26,0.26299685,0.24877936,0.17352886
27,0.24267051,0.25127745,0.17824954
28,0.22161207,0.25308624,0.18082094
29,0.19408698,0.25344950,0.17502125
30,0.17721134,0.25733995,0.17694059
31,0.15743068,0.26061881,0.17088845
32,0.14194226,0.26599672,0.16434626
33,0.38592473,0.27834696,0.11424533
34,0.34928292,0.30234510,0.14231794
35,0.32160968,0.32159284,0.16395994
36,0.29727525,0.33376360,0.18102425
37,0.27704903,0.34031650,0.19007397
38,0.25476003,0.34703955,0.19538386
39,0.23409469,0.34484735,0.19427852
40,0.21300618,0.34228837,0.18950351
41,0.19114386,0.32842314,0.18255770
42,0.17650054,0.31232330,0.17715226
43,0.15632245,0.28898993,0.17080356
44,-0.48887992,0.35877180,0.07321855
45,-0.44979066,0.40492868,0.12183169
46,-0.39733261,0.44357657,0.16378199
47,-0.32466069,0.45815283,0.21512938
48,-0.26209843,0.45110941,0.25158277
49,-0.19340740,0.42391893,0.27839264
50,-0.13719508,0.39640272,0.28756806
51,-0.44796205,0.37647551,0.14635760
52,-0.40060583,0.39883745,0.20229453
53,-0.33687466,0.38614908,0.24209823
54,-0.26207361,0.37900645,0.25612620
55,-0.19819239,0.36863729,0.25354794
56,-0.12846677,0.36129865,0.25772017
57,0.51189113,0.36130601,0.05007545
58,0.47685805,0.39928171,0.10335965
59,0.42052352,0.43896747,0.15632564
60,0.34674865,0.46135384,0.20511602
61,0.26868993,0.45115164,0.25458515
62,0.19184896,0.42608926,0.28005677
63,0.12779157,0.40551388,0.29200488
64,0.46340838,0.36638585,0.13757023
65,0.41230294,0.38753569,0.19475254
66,0.33954319,0.39107287,0.24321747
67,0.26168573,0.37742853,0.25844496
68,0.19195747,0.36803406,0.25951064
69,0.12117554,0.35571995,0.26639986
70,-0.24095333,-0.34131590,0.19433880
71,-0.22225003,-0.32361367,0.21481362
72,-0.19270347,-0.30927074,0.24538529
73,-0.16232081,-0.29177800,0.27557239
74,-0.13816755,-0.27794468,0.29453638
75,-0.11240933,-0.26184928,0.30982038
76,-0.07997860,-0.24625556,0.32565340
77,-0.04281338,-0.23648489,0.34021169
78,0.00228630,-0.24379227,0.34470233
79,0.04989074,-0.23285106,0.33763984
80,0.08401312,-0.23670267,0.32654732
81,0.11389385,-0.25039843,0.30756530
82,0.13714421,-0.26559359,0.28524560
83,0.15935750,-0.27793479,0.26382703
84,0.18864080,-0.29268450,0.23129946
85,0.21312343,-0.30094776,0.20962305
86,0.21802698,-0.31838948,0.18927418
87,-0.22080751,-0.33577272,0.19957516
88,-0.20254408,-0.32845917,0.21943554
89,-0.16951372,-0.31684458,0.24722424
90,-0.14041427,-0.31128505,0.26745123
91,-0.11322329,-0.30662832,0.27969128
92,-0.08695303,-0.30591786,0.28913140
93,-0.05894662,-0.30342638,0.29605627
94,-0.03130328,-0.30176488,0.29886359
95,-0.00397923,-0.29810667,0.29741749
96,0.02482733,-0.29865366,0.29690945
97,0.05247113,-0.29829717,0.29213575
98,0.07950208,-0.29573977,0.28095967
99,0.10575271,-0.29659849,0.26889646
100,0.13454162,-0.29708290,0.25119668
101,0.16589642,-0.29877013,0.22858427
102,0.19322869,-0.30416852,0.20756611
103,0.20647179,-0.31213015,0.19358325
104,-0.21729116,-0.33985242,0.20214361
