landmark_id,x,y,z
0,-1.13991642,0.43687016,0.76788533
1,-1.16321397,0.27910158,0.70804828
2,-1.17376137,0.13032837,0.67720324
3,-1.14785123,-0.00603432,0.66122299
4,-1.13841820,-0.13890958,0.62127376
5,-1.13237309,-0.29043436,0.56672984
6,-1.07355177,-0.42059967,0.55237108
7,-1.00276482,-0.56441402,0.55354178
8,-0.93640167,-0.70062816,0.54992402
9,-0.82808995,-0.83137256,0.55209929
10,-0.71723580,-0.93409932,0.51990288
11,-0.51811635,-1.02689195,0.48459938
12,-0.32619584,-1.10866499,0.40865973
13,-0.14151838,-1.19001889,0.33167815
14,0.00487040,-1.24065101,0.24376941
15,0.07696287,-1.27592504,0.11064034
16,0.13071401,-1.27311945,0.04834416
17,0.12086131,-1.26953697,-0.03424013
18,0.16585478,-1.22216117,-0.17915149
19,0.06348930,-1.16824627,-0.35456556
20,-0.01206361,-1.06549442,-0.52868181
21,-0.11523926,-0.96950537,-0.72218955
22,-0.20968977,-0.86107218,-0.86781329
23,-0.27468207,-0.75557750,-0.97646707
24,-0.33554351,-0.61779797,-1.05557120
25,-0.38045594,-0.48284286,-1.10431790
26,-0.43312269,-0.33637977,-1.14356434
27,-0.45760226,-0.19517168,-1.19227624
28,-0.47367251,-0.06455344,-1.23388255
29,-0.42937437,0.06717753,-1.26159883
30,-0.44276315,0.19419958,-1.28164780
31,-0.44425955,0.31998789,-1.31219244
32,-0.39818683,0.45960370,-1.33838212
33,-0.23865317,0.60528880,0.80399418
34,-0.04998779,0.79032099,0.69945586
35,0.13825332,0.81838518,0.57799965
36,0.26637775,0.77029139,0.46480188
37,0.33469811,0.69181991,0.35939628
38,0.31406361,0.63396847,0.36247981
39,0.26647106,0.66331142,0.48847389
40,0.17078879,0.73308730,0.63090581
41,-0.02473006,0.71828246,0.75774437
42,0.48728046,0.68709797,-0.05751553
43,0.50265080,0.76479262,-0.19195162
44,0.48392454,0.82152015,-0.35499442
45,0.41869727,0.80411202,-0.56588602
46,0.33010757,0.62219095,-0.76507348
47,0.47347048,0.72235292,-0.57245505
48,0.53537047,0.72611529,-0.35678142
49,0.51319760,0.66698134,-0.21997440
50,0.48620200,0.63558942,-0.08394623
51,0.40552896,0.34680796,0.15247904
52,0.47759268,0.23093575,0.20868136
53,0.58724451,0.07795508,0.27628806
54,0.67327052,-0.02587260,0.30486009
55,0.30743197,0.27123538,0.24624190
56,0.38981006,-0.00715305,0.37698540
57,0.26345763,-0.12091047,0.38597399
58,0.40148401,-0.23243517,0.35294953
59,0.52231228,-0.24151289,0.28651604
60,0.54230332,-0.27777222,0.23288867
61,0.55480421,-0.23644440,0.19782108
62,0.51101327,-0.23431249,0.04517031
63,0.43114576,-0.12107347,-0.08071098
64,0.51043862,-0.00454876,0.03197004
65,0.36872894,0.28893238,0.00687124
66,-0.04628939,0.40323061,0.64734107
67,0.13249168,0.48477748,0.57275140
68,0.19472392,0.50427598,0.48889673
69,0.19980781,0.43514463,0.39758712
70,0.19041383,0.33496660,0.32234222
71,0.17742535,0.31439957,0.41559026
72,0.14505187,0.32177708,0.49447870
73,0.08567265,0.34239936,0.56695449
74,0.18803759,0.42893547,0.47757784
75,0.32657087,0.38425693,-0.17485318
76,0.41333517,0.44865423,-0.24538434
77,0.45440793,0.49543622,-0.31830552
78,0.42882869,0.47559556,-0.43246049
79,0.36862212,0.41792417,-0.56222743
80,0.39919594,0.35435531,-0.44768530
81,0.40051311,0.33636469,-0.33541143
82,0.37534484,0.34029248,-0.25653717
83,0.42584991,0.42526266,-0.29325476
84,0.22379978,-0.61815506,0.47057033
85,0.39521798,-0.52038234,0.41981226
86,0.51419592,-0.44621414,0.29593962
87,0.56129760,-0.46070042,0.22185506
88,0.57955921,-0.44133762,0.14179234
89,0.56527418,-0.50122583,-0.02387346
90,0.46458748,-0.59793758,-0.19849353
91,0.53326082,-0.67268163,-0.04374333
92,0.55962867,-0.73117286,0.07319447
93,0.53442580,-0.75224388,0.19428483
94,0.47342110,-0.74100482,0.30937952
95,0.37565511,-0.69340730,0.39537129
96,0.24202983,-0.61282635,0.44688600
97,0.45058760,-0.56753379,0.29012585
98,0.50628054,-0.56322771,0.19591990
99,0.52618092,-0.55966616,0.09231425
100,0.46332455,-0.59146923,-0.17848897
101,0.52569443,-0.60628295,0.08188329
102,0.51086217,-0.62106889,0.18292376
103,0.45394769,-0.61839074,0.28515384
104,0.18052168,0.41493258,0.48948458
105,0.43193153,0.42371348,-0.32123384
