landmark_id,x,y,z
0,-1.11797464,0.36196017,-0.81926775
1,-1.08644021,0.20821692,-0.85725707
2,-1.08071375,0.05680664,-0.86329985
3,-1.06397283,-0.08311190,-0.83821517
4,-1.03002429,-0.22161761,-0.82734001
5,-0.99452847,-0.37726343,-0.80694437
6,-0.96027398,-0.50462312,-0.76635849
7,-0.92383546,-0.63988161,-0.70967394
8,-0.87837523,-0.76131743,-0.65133429
9,-0.82107568,-0.86804640,-0.55282265
10,-0.74294996,-0.95687616,-0.45824826
11,-0.64325416,-1.03618491,-0.28865474
12,-0.51282853,-1.10674298,-0.11845154
13,-0.36771640,-1.14660060,0.04868883
14,-0.23077869,-1.17513824,0.18025492
15,-0.07242840,-1.19901836,0.21389157
16,0.01200650,-1.18605649,0.24189712
17,0.09583841,-1.19301426,0.20851617
18,0.25390112,-1.15165389,0.18794303
19,0.38040709,-1.13466632,0.00809300
20,0.51973176,-1.08050716,-0.14181456
21,0.64186895,-1.00931656,-0.32566920
22,0.73319256,-0.92599750,-0.48347893
23,0.80815083,-0.83815688,-0.59456408
24,0.86987972,-0.71911168,-0.68622702
25,0.91086894,-0.59582585,-0.74505454
26,0.94146270,-0.45898217,-0.80189848
27,0.97617131,-0.31802803,-0.83249974
28,1.00394046,-0.17923129,-0.86201483
29,1.03771913,-0.03357679,-0.83924270
30,1.05063915,0.10178790,-0.85972983
31,1.06341708,0.23510534,-0.88090128
32,1.09337175,0.38444597,-0.84126520
33,-0.81176901,0.65459424,0.06242000
34,-0.68472016,0.75726324,0.22473513
35,-0.52510989,0.79996699,0.33345535
36,-0.37999991,0.78060740,0.40474561
37,-0.25168985,0.72636950,0.43593901
38,-0.25957462,0.68594593,0.41773427
39,-0.38561410,0.70552427,0.39254552
40,-0.53298688,0.73657429,0.35021779
41,-0.69249499,0.71072835,0.24479145
42,0.25856292,0.72888458,0.44233328
43,0.38405025,0.78212589,0.41003680
44,0.52714181,0.80877835,0.34117079
45,0.68185014,0.78130758,0.23379703
46,0.81310225,0.67559403,0.08472277
47,0.68110627,0.73475337,0.26357242
48,0.52223414,0.74385047,0.36036238
49,0.39597195,0.71532631,0.39495978
50,0.27050558,0.69464231,0.42833009
51,0.01999025,0.43226951,0.50263888
52,0.01785010,0.29683805,0.61448699
53,0.01595409,0.12109970,0.74891758
54,0.01887997,0.00122979,0.83291495
55,-0.11214745,0.35795528,0.41204238
56,-0.16660012,0.03969962,0.57289630
57,-0.24575295,-0.09113242,0.44077364
58,-0.14472862,-0.20823093,0.51380807
59,-0.02941011,-0.19484076,0.58653492
60,0.01974427,-0.23172137,0.57617670
61,0.06134880,-0.19594024,0.57905734
62,0.17082006,-0.20737112,0.49358845
63,0.26769143,-0.09688918,0.42326689
64,0.18770067,0.03719885,0.55934185
65,0.14644480,0.36140341,0.40044135
66,-0.61979866,0.42640987,0.17789213
67,-0.51739585,0.48844776,0.27434519
68,-0.42987245,0.51633698,0.30761442
69,-0.31753370,0.47122550,0.28168076
70,-0.23873584,0.40485224,0.24806063
71,-0.32581723,0.36418095,0.29245451
72,-0.42344102,0.35799840,0.29250538
73,-0.52231985,0.36226442,0.25976485
74,-0.41041952,0.45579249,0.30914167
75,0.26097330,0.41081434,0.22739962
76,0.34470889,0.48522040,0.28312796
77,0.42779633,0.52423799,0.30080900
78,0.52761614,0.50176638,0.27173585
79,0.62801963,0.44555423,0.19499671
80,0.53492516,0.37597713,0.25622466
81,0.43008983,0.37027097,0.28571787
82,0.35284486,0.38298488,0.27809003
83,0.39828640,0.45727316,0.29915282
84,-0.36601403,-0.55511117,0.31146932
85,-0.23487172,-0.45457014,0.49914280
86,-0.06706744,-0.40150869,0.58302385
87,0.01623414,-0.41708747,0.59099984
88,0.09772735,-0.40233114,0.57691407
89,0.25410137,-0.46037266,0.47868028
90,0.37792394,-0.54523069,0.27961743
91,0.25597149,-0.62096995,0.41851500
92,0.14046092,-0.65990490,0.49381110
93,0.01807122,-0.66597867,0.51843518
94,-0.10787284,-0.65789157,0.50629044
95,-0.22211051,-0.61911350,0.44047579
96,-0.33270323,-0.55032271,0.32000151
97,-0.09722988,-0.50750774,0.50784242
98,0.01203926,-0.50283581,0.52991766
99,0.12050720,-0.50736469,0.49596027
100,0.35752308,-0.54210198,0.28910014
101,0.12747802,-0.53886259,0.48013321
102,0.01788859,-0.54270726,0.50296366
103,-0.09312496,-0.53836501,0.48725203
104,-0.42376918,0.44100001,0.30845517
105,0.42839587,0.45345712,0.30114150
