landmark_id,x,y,z
0,-0.35385251,0.24432872,0.11157888
1,-0.33159086,0.23110986,0.13625926
2,-0.31378177,0.22951870,0.15072753
3,-0.29138750,0.22964393,0.16278931
4,-0.27322191,0.23092073,0.16841114
5,-0.25297964,0.23080517,0.17093243
6,-0.22142234,0.23084620,0.17295165
7,-0.20472689,0.23751906,0.17030896
8,-0.18905297,0.23941308,0.16874163
9,-0.17234711,0.24787197,0.14551331
10,-0.15843974,0.25698668,0.13385455
11,-0.36757004,0.25220454,0.11157119
12,-0.35090446,0.27319986,0.13495028
13,-0.33618778,0.29330492,0.15555155
14,-0.31815186,0.30695903,0.16975045
15,-0.29892340,0.32269955,0.18272826
16,-0.28487656,0.32817107,0.18911323
17,-0.26422980,0.32803515,0.19172321
18,-0.24346912,0.32537895,0.18936430
19,-0.22876781,0.31467789,0.17809615
20,-0.20607226,0.29479802,0.16211978
21,-0.18406798,0.28048497,0.15154375
22,0.35337558,0.25042540,0.10837123
23,0.32448548,0.23528329,0.14206778
24,0.29571384,0.22687179,0.15726854
25,0.27052629,0.22388278,0.16856310
26,0.25215995,0.22154668,0.17063251
27,0.23299898,0.22563624,0.17659159
28,0.21190019,0.22918330,0.17768434
29,0.18443868,0.23233163,0.17002366
30,0.16935602,0.23776354,0.17182730
31,0.15136874,0.24341106,0.16424780
32,0.13648286,0.25450668,0.15546055
33,0.37295645,0.26060158,0.12292092
34,0.34331268,0.28356948,0.14861687
35,0.31656137,0.30438098,0.16820401
36,0.29160696,0.31828523,0.18289086
37,0.27068046,0.32732418,0.18876182
38,0.24825299,0.33803430,0.18874609
39,0.22740863,0.33627200,0.18397324
40,0.20819393,0.33330575,0.17514193
41,0.18793224,0.31720132,0.16696750
42,0.17375088,0.29832175,0.16181044
43,0.15419558,0.27254426,0.15740074
44,-0.48144373,0.31731278,0.09258576
45,-0.44572985,0.36633062,0.14155397
46,-0.39223167,0.40851343,0.17813279
47,-0.31473947,0.42872846,0.22270706
48,-0.25198460,0.41923270,0.25802433
49,-0.18449667,0.39635113,0.28064826
50,-0.13284180,0.37259161,0.28954580
51,-0.44159091,0.34038484,0.16012338
52,-0.39224669,0.36277264,0.20986086
53,-0.32855564,0.34804788,0.24038781
54,-0.25343987,0.34387392,0.25027069
55,-0.19527774,0.33942908,0.24538642
56,-0.12741418,0.33943194,0.25427437
57,0.50888592,0.34431812,0.06753336
58,0.47804213,0.38775194,0.12095021
59,0.41912133,0.43716198,0.16677541
60,0.34094360,0.46185958,0.21140608
61,0.26113713,0.44769186,0.25867462
62,0.18309969,0.42159194,0.28267694
63,0.11971930,0.39803204,0.29356414
64,0.46107528,0.35775113,0.15199424
65,0.40657732,0.38167077,0.20179993
66,0.33142811,0.38078880,0.24397677
67,0.25570166,0.36142993,0.25259694
68,0.18492287,0.35334718,0.25286135
69,0.11371102,0.34356332,0.26442197
70,-0.25512740,-0.27358997,0.20402828
71,-0.23106596,-0.26031071,0.22141530
72,-0.20085828,-0.25446436,0.24444523
73,-0.17514494,-0.24127935,0.26945415
74,-0.15318137,-0.22890121,0.28708002
75,-0.12846427,-0.21733898,0.30225921
76,-0.09675615,-0.20853131,0.31930324
77,-0.06041507,-0.21164666,0.33578563
78,-0.01620094,-0.22933273,0.33954033
79,0.03055658,-0.21503624,0.33972090
80,0.05782337,-0.21716000,0.33801204
81,0.08466005,-0.22792709,0.32595158
