landmark_id,x,y,z,visible,vertex_index,confidence
0,-0.5691863894462585,0.41245320439338684,0.09857829660177231,1,2476,1.0
1,-0.5318470597267151,0.3941896855831146,0.14630001783370972,0,3124,0.0
2,-0.501398503780365,0.3925962448120117,0.17177878320217133,0,3513,0.0
3,-0.4612862765789032,0.39124423265457153,0.19360095262527466,1,3900,1.0
4,-0.4293144643306732,0.392159640789032,0.20418766140937805,1,4158,1.0
5,-0.3932942748069763,0.3929157555103302,0.20106475055217743,0,4417,0.0
6,-0.34051525592803955,0.39214372634887695,0.20400291681289673,1,4805,1.0
7,-0.31156402826309204,0.40027377009391785,0.20498056709766388,1,5062,1.0
8,-0.28425362706184387,0.4012362062931061,0.20577189326286316,1,5320,1.0
9,-0.2564520239830017,0.408058762550354,0.1795598268508911,0,5704,0.0
10,-0.22268734872341156,0.4151681661605835,0.1551779806613922,0,6216,0.0
11,-0.6076456904411316,0.4287438690662384,0.07819363474845886,1,1955,1.0
12,-0.564060628414154,0.44755902886390686,0.11880341172218323,1,2985,1.0
13,-0.5368587970733643,0.48190754652023315,0.15116310119628906,0,3499,0.0
14,-0.49847304821014404,0.49935436248779297,0.17186695337295532,1,3886,1.0
15,-0.4561837315559387,0.5240103006362915,0.18181097507476807,1,4272,1.0
16,-0.42578598856925964,0.5272602438926697,0.1860823929309845,1,4530,1.0
17,-0.38598859310150146,0.5145970582962036,0.1832704246044159,1,4918,1.0
18,-0.35106128454208374,0.5098155736923218,0.17563565075397491,1,5306,1.0
19,-0.3302081525325775,0.48788541555404663,0.16601155698299408,1,5437,1.0
20,-0.2982618808746338,0.45525649189949036,0.1626725047826767,1,5568,1.0
21,-0.262393057346344,0.44217175245285034,0.15531368553638458,1,5826,1.0
22,0.5576806664466858,0.4199215769767761,0.14869201183319092,0,14197,0.0
23,0.5177796483039856,0.4044777452945709,0.20642367005348206,1,13298,1.0
24,0.4696046710014343,0.3964414894580841,0.22638817131519318,1,12784,1.0
25,0.4276376962661743,0.3926960527896881,0.24177752435207367,1,12397,1.0
26,0.39558538794517517,0.3890831470489502,0.24177318811416626,1,12140,1.0
27,0.3628229796886444,0.3945028781890869,0.24839463829994202,1,11881,1.0
28,0.32858139276504517,0.39807721972465515,0.2441844791173935,1,11623,1.0
29,0.28493496775627136,0.3973180651664734,0.22364404797554016,1,11237,1.0
30,0.26251447200775146,0.40475401282310486,0.22067776322364807,0,10978,0.0
31,0.236027330160141,0.4125138223171234,0.20463921129703522,0,10588,0.0
32,0.20816345512866974,0.4292670786380768,0.18009914457798004,1,10202,1.0
33,0.599420964717865,0.4507308304309845,0.16135352849960327,0,14192,0.0
34,0.5477212071418762,0.4648062586784363,0.17860719561576843,1,13287,1.0
35,0.50639808177948,0.4851779341697693,0.19655533134937286,1,12770,1.0
36,0.4648500680923462,0.49913501739501953,0.2101992666721344,1,12383,1.0
37,0.43071022629737854,0.5074333548545837,0.21421122550964355,1,12125,1.0
38,0.3967582881450653,0.5252468585968018,0.21384921669960022,1,11737,1.0
39,0.36954569816589355,0.5144628882408142,0.21049340069293976,1,11480,1.0
40,0.3441234529018402,0.5096341967582703,0.20060715079307556,1,11094,1.0
41,0.3121892511844635,0.48934033513069153,0.19367675483226776,1,10838,1.0
42,0.2856769561767578,0.46732383966445923,0.18917641043663025,1,10710,1.0
43,0.24674838781356812,0.4418741464614868,0.1829005628824234,1,10453,1.0
44,-0.8133928179740906,0.6155722141265869,-0.037953056395053864,1,28114,1.0
45,-0.7649850249290466,0.7401878833770752,0.0056265839375555515,1,28536,1.0
46,-0.6803929805755615,0.8341156840324402,0.03723987936973572,1,28821,1.0
47,-0.5560218095779419,0.9068214893341064,0.09998273104429245,1,29084,1.0
48,-0.45721060037612915,0.9088846445083618,0.17780794203281403,1,29267,1.0
49,-0.34935957193374634,0.8887221813201904,0.24788296222686768,1,29411,1.0
50,-0.2586651146411896,0.8427865505218506,0.2827944755554199,1,29550,1.0
51,-0.7505205273628235,0.6862394213676453,0.053182438015937805,1,2322,1.0
52,-0.6644559502601624,0.7607835531234741,0.11515533179044724,1,3355,1.0
53,-0.560020387172699,0.7580605745315552,0.17107872664928436,1,4259,1.0
54,-0.4367576539516449,0.7636743187904358,0.209962859749794,1,5161,1.0
55,-0.33734965324401855,0.7441861033439636,0.22353671491146088,1,5806,1.0
56,-0.22812487185001373,0.7428393363952637,0.2676848769187927,1,6441,1.0
57,0.8414170742034912,0.6243516802787781,0.03941449150443077,0,31796,0.0
58,0.7995691895484924,0.7256507277488708,0.0861576646566391,1,31376,1.0
59,0.7045734524726868,0.8333959579467773,0.11465204507112503,1,31055,1.0
60,0.5839771032333374,0.898992121219635,0.1535835713148117,1,30787,1.0
61,0.45980939269065857,0.8968549966812134,0.23172447085380554,1,30571,1.0
62,0.33459293842315674,0.8765667080879211,0.2925359606742859,1,30427,1.0
63,0.22708068788051605,0.8608266115188599,0.313476026058197,1,30288,1.0
64,0.7583308815956116,0.6731410622596741,0.1432519406080246,1,14044,1.0
