landmark_id,x_px,y_px,visible,vertex_index
0,150.75326538085938,352.3405456542969,1,16743
1,159.29586791992188,380.598388671875,1,16876
2,166.12203979492188,407.9906921386719,0,16885
3,171.31106567382812,435.12982177734375,1,16893
4,178.56654357910156,458.7862548828125,0,16652
5,182.69017028808594,482.5906677246094,0,16279
6,190.98556518554688,513.8817749023438,0,16262
7,197.20750427246094,546.5946655273438,0,16304
8,203.4730682373047,576.1943969726562,0,32151
9,213.24815368652344,605.0086059570312,0,32511
10,229.38966369628906,629.2974243164062,0,32829
11,253.64524841308594,654.6588134765625,0,33141
12,285.9852600097656,677.2100219726562,0,33400
13,317.8087158203125,697.6088256835938,0,33586
14,346.7787170410156,714.0887451171875,0,33704
15,381.7264404296875,719.977783203125,0,33794
16,400.60186767578125,718.4188232421875,0,33838
17,417.8060607910156,717.1767578125,0,33884
18,452.6614990234375,708.3519287109375,0,33973
19,474.4446716308594,689.3165283203125,0,34097
20,500.8443298339844,665.5194091796875,0,34290
21,525.7288208007812,640.9000854492188,0,34561
22,544.2671508789062,616.9293212890625,0,34879
23,560.886474609375,595.6646728515625,0,35202
24,572.242431640625,567.0639038085938,0,35613
25,578.2491455078125,538.322998046875,0,27801
26,582.4139404296875,506.3673095703125,0,27813
27,589.385009765625,475.0186767578125,0,27709
28,593.3958129882812,452.1964111328125,0,27447
29,601.7717895507812,427.9161071777344,1,27083
30,605.2278442382812,402.9042663574219,0,27075
31,611.1102294921875,378.4797058105469,0,27196
32,618.1431274414062,351.2986755371094,1,27314
33,222.8159637451172,339.16455078125,1,28111
34,256.4482116699219,318.229248046875,1,28787
35,301.05224609375,308.5857849121094,1,29177
36,336.2336730957031,310.8636779785156,1,29382
37,361.08831787109375,324.8511657714844,1,29549
38,357.97418212890625,334.35906982421875,1,29526
39,329.5320129394531,334.02947998046875,1,5547
40,295.03619384765625,330.05828857421875,1,4515
41,252.828857421875,330.3627014160156,1,2967
42,444.9596862792969,326.68292236328125,1,30288
43,471.4287414550781,313.9189453125,1,30454
44,506.6546325683594,312.242431640625,1,30662
45,548.963134765625,318.0738830566406,1,31056
46,579.5228271484375,336.58465576171875,0,31716
47,547.726318359375,332.56744384765625,1,13141
48,507.0421142578125,336.1873474121094,1,11593
49,477.28704833984375,337.5148010253906,1,30488
50,449.1990051269531,337.6629943847656,1,30318
51,408.6619873046875,384.3360290527344,1,8161
52,409.14453125,417.6566467285156,1,8174
53,408.8800354003906,461.5694885253906,1,8185
54,410.1737365722656,488.9429016113281,1,8190
55,387.0518493652344,395.2349548339844,1,7082
56,368.6819152832031,471.5474548339844,0,6743
57,351.89361572265625,492.54827880859375,0,5485
58,368.75531005859375,525.4546508789062,1,6637
59,398.59063720703125,525.9110717773438,1,7842
60,410.7500915527344,535.3115234375,1,8204
61,419.81591796875,527.85546875,1,8562
62,445.61053466796875,528.422119140625,1,9762
63,457.8725280761719,497.1837158203125,1,10886
64,443.4830322265625,473.294677734375,0,9626
65,426.63592529296875,395.772705078125,0,9242
66,273.701171875,373.7635498046875,1,2215
67,299.5728454589844,357.261962890625,1,3888
68,318.3398132324219,350.9359436035156,1,4661
69,335.3088684082031,362.4773864746094,1,5439
70,354.3284606933594,377.7652587890625,1,6215
71,338.9278564453125,385.42547607421875,1,5191
72,317.3152160644531,387.10845947265625,1,4416
73,296.4984436035156,385.4716491699219,1,3642
74,320.1263732910156,367.3783874511719,1,4666
75,448.85601806640625,373.9740905761719,0,10077
76,471.43597412109375,364.09503173828125,1,10969
77,486.62738037109375,353.3690490722656,1,11610
78,505.5914001464844,359.1862487792969,1,12514
79,528.3916625976562,370.8234558105469,1,14066
80,509.06195068359375,385.0450744628906,1,12784
81,487.02386474609375,388.4107971191406,1,11881
82,469.18316650390625,385.7994079589844,1,11236
83,480.9342041015625,371.441162109375,1,11487
84,316.4222106933594,596.7227172851562,1,5522
85,349.1908874511719,582.9190063476562,1,6025
86,389.2524108886719,578.7315673828125,1,7495
87,408.6596374511719,585.9186401367188,1,8215
88,428.7121887207031,579.6932983398438,1,8935
89,459.2509765625,588.6979370117188,0,10395
90,489.6476135253906,596.5543212890625,1,10795
91,460.48370361328125,609.703369140625,1,9555
92,436.6892395019531,619.4768676757812,1,8836
93,409.1072998046875,623.1529541015625,1,8236
94,378.510498046875,620.9345092773438,1,7636
95,350.51678466796875,611.244140625,1,6915
96,324.81219482421875,597.1375122070312,0,5909
97,381.9098815917969,595.9498901367188,0,7384
98,408.4666748046875,595.2944946289062,1,8223
99,433.0037536621094,595.5146484375,1,9064
100,483.6100158691406,597.0287475585938,1,10537
101,436.42291259765625,597.3984985351562,1,8829
102,411.52392578125,599.941162109375,1,8229
103,382.5512390136719,598.59375,1,7629
104,317.8465270996094,370.3945617675781,1,4538
105,486.0278625488281,371.9893798828125,1,11745
