landmark_id,x,y,z,visible,vertex_index
0,-1.1749745607376099,0.38715797662734985,-0.865368127822876,1,16743
1,-1.1353342533111572,0.24236178398132324,-0.902475118637085,1,16876
2,-1.1030220985412598,0.10537856817245483,-0.9080984592437744,0,16885
3,-1.0776498317718506,-0.024066023528575897,-0.8700600266456604,1,16893
4,-1.0425045490264893,-0.13939358294010162,-0.8532867431640625,0,16652
5,-1.0223028659820557,-0.2516285181045532,-0.8140670657157898,0,16279
6,-0.9820208549499512,-0.40179920196533203,-0.7792890667915344,0,16262
7,-0.9519209861755371,-0.5580242276191711,-0.7401631474494934,0,16304
8,-0.921548068523407,-0.6981450319290161,-0.6996162533760071,0,32151
9,-0.87360018491745,-0.8239902853965759,-0.6109510660171509,0,32511
10,-0.7950464487075806,-0.92656010389328,-0.5233631730079651,0,32829
11,-0.6782726049423218,-1.0132508277893066,-0.3460218906402588,0,33141
12,-0.5255155563354492,-1.0818196535110474,-0.15976278483867645,0,33400
13,-0.37884536385536194,-1.1350845098495483,0.036533746868371964,0,33586
14,-0.24755562841892242,-1.1782610416412354,0.18793129920959473,0,33704
15,-0.08595044910907745,-1.1994836330413818,0.22104433178901672,0,33794
16,0.0003384067094884813,-1.184928297996521,0.25237029790878296,0,33838
17,0.08267106115818024,-1.1898094415664673,0.2115016132593155,0,33884
18,0.2464684545993805,-1.1538453102111816,0.19131715595722198,0,33973
19,0.3635483384132385,-1.1138875484466553,-0.018833843991160393,0,34097
20,0.5025017261505127,-1.0400266647338867,-0.19393707811832428,0,34290
21,0.6390267610549927,-0.9646978378295898,-0.3924582302570343,0,34561
22,0.7436965703964233,-0.8814293146133423,-0.5540396571159363,0,34879
23,0.8349735140800476,-0.7977615594863892,-0.659754753112793,0,35202
24,0.8974705934524536,-0.6698725819587708,-0.7366436719894409,0,35613
25,0.9297806620597839,-0.5332445502281189,-0.7775293588638306,0,27801
26,0.9528974294662476,-0.38022762537002563,-0.8195437788963318,0,27813
27,0.9879166483879089,-0.22671973705291748,-0.8423826694488525,0,27709
28,1.0113366842269897,-0.11950088292360306,-0.8872785568237305,0,27447
29,1.048963189125061,0.005305926315486431,-0.8673977851867676,1,27083
30,1.06741464138031,0.1264866590499878,-0.8941521048545837,0,27075
31,1.097254753112793,0.24568821489810944,-0.914604902267456,0,27196
32,1.1254541873931885,0.386220246553421,-0.8761366605758667,1,27314
33,-0.8165644407272339,0.5731989741325378,0.11779648065567017,1,28111
34,-0.6630407571792603,0.6873317360877991,0.270375519990921,1,28787
35,-0.462918758392334,0.7427331805229187,0.373420774936676,1,29177
36,-0.30617401003837585,0.7382627725601196,0.42620328068733215,1,29382
37,-0.195254847407341,0.6774231791496277,0.4468947947025299,1,29549
38,-0.20773425698280334,0.629977822303772,0.40966489911079407,1,29526
39,-0.3351123631000519,0.6292251944541931,0.389443576335907,1,5547
40,-0.4903581738471985,0.647571861743927,0.39016905426979065,1,4515
41,-0.679698646068573,0.6353247165679932,0.29765814542770386,1,2967
42,0.1810365468263626,0.669597327709198,0.4557516574859619,1,30288
43,0.30108943581581116,0.7247340679168701,0.4360070824623108,1,30454
44,0.463657945394516,0.7267835140228271,0.39005255699157715,1,30662
45,0.6645312309265137,0.6893048286437988,0.29841116070747375,1,31056
46,0.8228808641433716,0.5842820405960083,0.1352631151676178,0,31716
47,0.6573124527931213,0.6259734034538269,0.3225347697734833,1,13141
48,0.46534329652786255,0.6197298169136047,0.40352052450180054,1,11593
49,0.3310685455799103,0.6135755181312561,0.40051186084747314,1,30488
50,0.2019728124141693,0.6171334981918335,0.43289852142333984,1,30318
51,0.01872791163623333,0.4101363718509674,0.4645826518535614,1,8161
52,0.014464440755546093,0.27854928374290466,0.59743732213974,1,8174
53,0.005775124300271273,0.10579845309257507,0.7544132471084595,1,8185
54,0.00670014088973403,0.00016672226774971932,0.853710412979126,1,8190
55,-0.07446756958961487,0.349200576543808,0.38207563757896423,1,7082
56,-0.16471056640148163,0.0325101800262928,0.5791188478469849,0,6743
57,-0.23462826013565063,-0.08736824989318848,0.43653279542922974,0,5485
58,-0.16290615499019623,-0.21630211174488068,0.560177206993103,1,6637
59,-0.033099621534347534,-0.2027478814125061,0.6482328772544861,1,7842
60,0.02176564186811447,-0.2465691715478897,0.6438604593276978,1,8204
61,0.06211317703127861,-0.21259383857250214,0.6452736854553223,1,8562
62,0.18453891575336456,-0.23497560620307922,0.5417596101760864,1,9762
