landmark_id,x,y,z,visible,vertex_index
0,-0.3345242142677307,0.2693019509315491,0.1350814551115036,1,2476
1,-0.3083012104034424,0.25320759415626526,0.16017001867294312,0,3124
2,-0.28907227516174316,0.24949869513511658,0.17393924295902252,0,3513
3,-0.2651125192642212,0.24561695754528046,0.18462274968624115,1,3900
4,-0.24601902067661285,0.24458348751068115,0.18933269381523132,1,4158
5,-0.22476202249526978,0.24431167542934418,0.18587671220302582,0,4417
6,-0.19309024512767792,0.2432803511619568,0.18551859259605408,1,4805
7,-0.17550629377365112,0.2486453354358673,0.18665769696235657,1,5062
8,-0.15942220389842987,0.24985134601593018,0.1868981420993805,1,5320
9,-0.14403393864631653,0.25758129358291626,0.17102748155593872,0,5704
10,-0.12533900141716003,0.2652668058872223,0.15474574267864227,0,6216
11,-0.3593704402446747,0.27452829480171204,0.12873268127441406,1,1955
12,-0.32863855361938477,0.29427438974380493,0.15473763644695282,1,2985
13,-0.3089527189731598,0.31814712285995483,0.17779530584812164,0,3499
14,-0.2839534282684326,0.33347460627555847,0.19133742153644562,1,3886
15,-0.25668975710868835,0.3505611717700958,0.1969471275806427,1,4272
16,-0.23807886242866516,0.3546404540538788,0.1974641978740692,1,4530
17,-0.21388083696365356,0.34990715980529785,0.1909206211566925,1,4918
18,-0.19460245966911316,0.3443351089954376,0.18267521262168884,1,5306
19,-0.18420591950416565,0.32863864302635193,0.17285537719726562,1,5437
20,-0.1677764654159546,0.30255526304244995,0.16529759764671326,1,5568
21,-0.14754393696784973,0.28787675499916077,0.15787442028522491,1,5826
22,0.35321706533432007,0.27529215812683105,0.1279311180114746,0,14197
23,0.3310326933860779,0.2569698691368103,0.15646228194236755,1,13298
24,0.30147409439086914,0.24662822484970093,0.16829408705234528,1,12784
25,0.277144193649292,0.2406582236289978,0.1787506490945816,1,12397
26,0.25907960534095764,0.23727163672447205,0.17948460578918457,1,12140
27,0.23950272798538208,0.23975643515586853,0.18478931486606598,1,11881
28,0.21817266941070557,0.24161061644554138,0.18392424285411835,1,11623
29,0.19066572189331055,0.24306875467300415,0.17394010722637177,1,11237
30,0.17651863396167755,0.2490972876548767,0.17461106181144714,0,10978
31,0.1595248132944107,0.25759565830230713,0.16727612912654877,0,10588
32,0.1417965441942215,0.27126431465148926,0.1547345370054245,1,10202
33,0.3761633038520813,0.2876906096935272,0.1387760043144226,0,14192
34,0.3433632254600525,0.3035334646701813,0.15410812199115753,1,13287
35,0.31803908944129944,0.3191559612751007,0.169122114777565,1,12770
36,0.29373306035995483,0.3307349681854248,0.18027931451797485,1,12383
37,0.27342259883880615,0.33772510290145874,0.18472345173358917,1,12125
38,0.2527751922607422,0.3476116359233856,0.18824633955955505,1,11737
39,0.23557274043560028,0.34312915802001953,0.18510282039642334,1,11480
40,0.22013786435127258,0.33915361762046814,0.17783798277378082,1,11094
41,0.20167337357997894,0.32368960976600647,0.17027020454406738,1,10838
42,0.18658818304538727,0.3063504993915558,0.16406932473182678,1,10710
43,0.16416899859905243,0.284309983253479,0.15699666738510132,1,10453
44,-0.4784938097000122,0.3482927680015564,0.09645488858222961,1,28114
45,-0.4417741298675537,0.40002843737602234,0.14364713430404663,1,28536
46,-0.3834993839263916,0.43722066283226013,0.17857566475868225,1,28821
47,-0.3000580072402954,0.46903422474861145,0.21792003512382507,1,29084
48,-0.2347002476453781,0.4637661278247833,0.25073370337486267,1,29267
49,-0.16668349504470825,0.44795289635658264,0.2719699442386627,1,29411
50,-0.11308343708515167,0.41895592212677,0.2760317623615265,1,29550
51,-0.43353956937789917,0.3742096424102783,0.16193076968193054,1,2322
52,-0.375009685754776,0.40621820092201233,0.2072315812110901,1,3355
53,-0.30712515115737915,0.3983895480632782,0.2352500706911087,1,4259
54,-0.22896146774291992,0.3973369598388672,0.24549239873886108,1,5161
55,-0.17028401792049408,0.3911643624305725,0.23379293084144592,1,5806
56,-0.10307866334915161,0.3888775110244751,0.2450404167175293,1,6441
57,0.5041711330413818,0.3617469072341919,0.08986102789640427,0,31796
58,0.4724636375904083,0.3995443284511566,0.1404058188199997,1,31376
59,0.40684202313423157,0.4389309287071228,0.1842353641986847,1,31055
60,0.3274638056755066,0.4641006588935852,0.21947774291038513,1,30787
61,0.25038012862205505,0.4528905153274536,0.25770846009254456,1,30571
62,0.1775994747877121,0.4370790719985962,0.2786586582660675,1,30427
63,0.1161477193236351,0.42239466309547424,0.2852267622947693,1,30288
64,0.45238834619522095,0.3715759515762329,0.1672951728105545,1,14044
65,0.3915565013885498,0.39377927780151367,0.21150633692741394,1,13013
66,0.31559938192367554,0.3900107741355896,0.24643808603286743,1,11981
67,0.2452884316444397,0.3759881854057312,0.24431930482387543,1,11078
68,0.18056708574295044,0.37898901104927063,0.24128302931785583,1,10432
69,0.1143893152475357,0.37033766508102417,0.2509530782699585,1,9808
70,-0.22971175611019135,-0.3295232057571411,0.23813359439373016,1,5522
71,-0.20917165279388428,-0.3143582046031952,0.25466665625572205,1,5518
72,-0.1880267709493637,-0.30749741196632385,0.2894168794155121,0,5514
73,-0.16660690307617188,-0.28689882159233093,0.3200283944606781,1,5769
74,-0.14319062232971191,-0.2707374095916748,0.33930110931396484,1,6025
75,-0.11285169422626495,-0.2565000057220459,0.35556402802467346,1,6279
76,-0.07779210805892944,-0.24722686409950256,0.3706453740596771,1,6772
77,-0.03679538145661354,-0.24938303232192993,0.3905837833881378,1,7495
78,0.01563466340303421,-0.26897484064102173,0.393029123544693,1,8215
79,0.0702415257692337,-0.25367918610572815,0.38545358180999756,1,8935
80,0.1029810979962349,-0.26090919971466064,0.3717617988586426,1,9655
81,0.13291341066360474,-0.2746512293815613,0.354810893535614,1,10141
82,0.15697669982910156,-0.29010728001594543,0.33146896958351135,0,10395
83,0.17544788122177124,-0.3025882840156555,0.3078768253326416,0,10654
84,0.19975291192531586,-0.316259503364563,0.27471327781677246,1,10915
85,0.2256963849067688,-0.31719478964805603,0.24952511489391327,1,10919
86,0.24867567420005798,-0.33441248536109924,0.22610929608345032,1,10795
87,-0.20666904747486115,-0.33066442608833313,0.23890243470668793,0,5909
88,-0.1898728907108307,-0.33018070459365845,0.25257521867752075,1,5906
89,-0.15922240912914276,-0.3247235417366028,0.2768251597881317,1,6162
90,-0.13173824548721313,-0.3221740424633026,0.29999011754989624,0,6415
91,-0.10425833612680435,-0.31678617000579834,0.31174156069755554,0,6782
92,-0.0752486065030098,-0.3156953454017639,0.31866011023521423,0,7145
93,-0.043072059750556946,-0.31716036796569824,0.32231444120407104,0,7505
94,-0.009255897253751755,-0.3200450837612152,0.325177937746048,0,7865
95,0.01998109556734562,-0.31901493668556213,0.32649317383766174,0,8225
96,0.048799093812704086,-0.3195478022098541,0.3243275284767151,0,8585
97,0.07863983511924744,-0.31887051463127136,0.3172203600406647,1,8945
98,0.1041073426604271,-0.3164857029914856,0.30816054344177246,0,9305
99,0.127044215798378,-0.3208324611186981,0.2970641851425171,0,9665
100,0.14983953535556793,-0.32837778329849243,0.2831564247608185,0,10028
101,0.17526620626449585,-0.3332137167453766,0.2615533173084259,0,10277
102,0.20233610272407532,-0.33085548877716064,0.24035726487636566,0,10533
103,0.23176461458206177,-0.3350793123245239,0.22883790731430054,1,10537
104,-0.20891304314136505,-0.33557695150375366,0.23963099718093872,1,6041
105,-0.1920170933008194,-0.3349314332008362,0.2450181245803833,1,6297
106,-0.1700969785451889,-0.3270382285118103,0.2645833194255829,1,6544
107,-0.1469634771347046,-0.3169015049934387,0.2866610288619995,0,6788
108,-0.10697762668132782,-0.3103455603122711,0.3225483000278473,1,7149
109,-0.06580360233783722,-0.311147540807724,0.3454647660255432,1,7509
110,-0.024336762726306915,-0.3133743107318878,0.36107778549194336,1,7869
111,0.025083839893341064,-0.3134041130542755,0.36568185687065125,1,8229
112,0.06643679738044739,-0.3115536570549011,0.35844188928604126,1,8589
113,0.10796275734901428,-0.308889240026474,0.34433773159980774,1,8949
114,0.145741268992424,-0.3163076341152191,0.3190147280693054,1,9309
115,0.1807485669851303,-0.3281456530094147,0.28291210532188416,1,9669
116,0.19861578941345215,-0.33643224835395813,0.2600100338459015,0,9912
117,0.21711719036102295,-0.3410802483558655,0.24275089800357819,0,10158
118,0.2326229363679886,-0.34080126881599426,0.23444385826587677,1,10410
119,-0.2189149707555771,-0.34074166417121887,0.2397727072238922,0,5914
120,-0.19846996665000916,-0.342617392539978,0.2533043324947357,1,6174
121,-0.16930118203163147,-0.3450126051902771,0.2849063575267792,1,6548
122,-0.1386302411556244,-0.3541959226131439,0.31633755564689636,1,6915
123,-0.10463858395814896,-0.3678775429725647,0.33867618441581726,1,7276
124,-0.06412002444267273,-0.37200891971588135,0.3610186278820038,1,7636
125,-0.013876542448997498,-0.3739430904388428,0.3736598491668701,1,7996
126,0.018442032858729362,-0.37610143423080444,0.3729623854160309,1,8236
127,0.05043105408549309,-0.37362492084503174,0.36985427141189575,1,8476
128,0.09419599175453186,-0.3693322539329529,0.3593466579914093,1,8836
129,0.12952671945095062,-0.3628430962562561,0.3394385278224945,1,9196
130,0.16203710436820984,-0.3522966802120209,0.3138459622859955,1,9555
131,0.19201162457466125,-0.3456927537918091,0.28039997816085815,1,9916
132,0.2253219187259674,-0.34754741191864014,0.24985483288764954,0,10287
133,0.2454947829246521,-0.3469017744064331,0.23667262494564056,1,10541
